series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20	1.576257417	42.54548611	AND	Andorra	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20	1.576257417	42.54548611	AND	Andorra	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	24	17.57817062	-12.33724746	AGO	Angola	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	24	17.57817062	-12.33724746	AGO	Angola	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	BOTHSEX	PERCENT								87.3868	89.66645			71.01351	71.81756		93.07413	98.81663		87.9027733333333	2015	98.81663	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	ANNUAL	MALE	PERCENT								88.16794	93.11688			70.47619	77.04918		100	97.64304		91.5640733333333	2015	97.64304	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	ANNUAL	FEMALE	PERCENT								86.57895	86.16601			71.54362	66.62144		86.10999	100		84.24381	2015	100	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	BOTHSEX	PERCENT	15.81366	21.90507	23.24376	25.16474	24.73982	25.02993	26.63477	27.43338	26.40131	25.96676	30.36956	31.97878	32.63392	32.25455	26.98949	27.60907		29.8717575	2015	27.60907	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	ANNUAL	MALE	PERCENT	15.56282	22.55038	22.94584	25.33998	25.60202	26.15549	27.09716	27.18436	26.52275	25.76315	30.90901	32.65483	33.38246	32.42129	26.62413	27.30664		29.93363	2015	27.30664	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	ANNUAL	FEMALE	PERCENT	16.07746	21.26697	23.55994	24.98065	23.87069	23.90981	26.14209	27.7179	26.2634	26.19964	29.7495	31.20685	31.78349	32.06344	27.41408	27.96426		29.8063175	2015	27.96426	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	BOTHSEX	PERCENT	99.12285	99.20381	99.26455	99.23484	99.48931	99.27225	99.41103	96.39938	97.35124	96.66694	97.63552	95.49383	95.17865	96.34946	99.29791			96.9420066666667	2014	99.29791	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	32	-65.14563274	-35.19446255	ARG	Argentina	2	ANNUAL	MALE	PERCENT	98.27462	98.43395	98.55331	98.80446	98.99518	98.56813	98.84138	95.65942	96.45865	95.86575	96.99177	94.84296	94.43632	95.70228	98.61963			96.2527433333333	2014	98.61963	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	32	-65.14563274	-35.19446255	ARG	Argentina	3	ANNUAL	FEMALE	PERCENT	100	100	100	99.67975	100	100	100	97.16482	98.27507	97.49648	98.302	96.16757	95.947	97.01929	100			97.65543	2014	100	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	BOTHSEX	PERCENT		52.54082	51.26259	64.22846	65.4706	62.55292	62.76369	51.80015	52.82997	52.26086	52.65215	67.69353	75.37608	80.34084	82.98902	86.79491		81.3752125	2015	86.79491	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	36	134.3499412	-25.57717202	AUS	Australia	2	ANNUAL	MALE	PERCENT		51.92322	50.54823	63.71127	65.13557	62.28173	63.40544	52.21859	53.38056	52.64022	53.06708			80.25969	82.9671	86.73491		83.3205666666667	2015	86.73491	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	36	134.3499412	-25.57717202	AUS	Australia	3	ANNUAL	FEMALE	PERCENT		53.20636	52.02825	64.7795	65.82578	62.83987	62.08677	51.35971	52.25125	51.86251	52.21688			80.42676	83.01227	86.85851		83.4325133333333	2015	86.85851	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	40	14.14172472	47.58704857	AUT	Austria	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	40	14.14172472	47.58704857	AUT	Austria	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	44	-78.05111663	24.69546597	BHS	Bahamas	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	44	-78.05111663	24.69546597	BHS	Bahamas	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	BOTHSEX	PERCENT	58.76815	55.95592		58.90475	65.91536	61.46428	62.96609					77.33473	72.30933	75.78798	81.52666	82.32919		77.98829	2015	82.32919	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	48	50.5490754	26.04407747	BHR	Bahrain	2	ANNUAL	MALE	PERCENT	58.28951	55.61725		58.30311	66.04899	60.94436	60.56808					77.02903	73.28797	76.19712	83.18211	83.19975		78.9667375	2015	83.19975	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	48	50.5490754	26.04407747	BHR	Bahrain	3	ANNUAL	FEMALE	PERCENT	59.28529	56.32804		59.54994	65.7719	62.02749	65.60405					77.65277	71.28973	75.36569	79.83862	81.44556		76.9849	2015	81.44556	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	BOTHSEX	PERCENT										30.10937	35.47321	59.93585							2011	59.93585	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	50	89.17660788	22.86961622	BGD	Bangladesh	2	ANNUAL	MALE	PERCENT										29.63873	35.40373	60.27079							2011	60.27079	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	50	89.17660788	22.86961622	BGD	Bangladesh	3	ANNUAL	FEMALE	PERCENT										30.5996	35.54561	59.58705							2011	59.58705	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	51	44.93839317	40.29499741	ARM	Armenia	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	51	44.93839317	40.29499741	ARM	Armenia	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	BOTHSEX	PERCENT	81.87516	80.15132	89.98451	93.04233	89.57039	93.193	99.51451	95.53984	97.37862	81.00994					93.83714			93.83714	2014	93.83714	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	52	-59.5346489	13.13648273	BRB	Barbados	2	ANNUAL	MALE	PERCENT	80.64356	77.63944	87.73537	93.54503	90.03181	93.84368	100	96.91653	94.88181	80.93243					92.56424			92.56424	2014	92.56424	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	52	-59.5346489	13.13648273	BRB	Barbados	3	ANNUAL	FEMALE	PERCENT	83.13865	82.72867	92.29963	92.52286	89.09091	92.51397	99.00767	94.098	100	81.09151					95.16221			95.16221	2014	95.16221	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	BOTHSEX	PERCENT	94.72692	95.7764	98.14647	99.88431	99.99742	99.76511	99.87834	99.74639	99.1202	98.8963	99.78735	99.97293	99.61047	99.83897	99.74711	98.94494		99.5353725	2015	98.94494	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	56	4.660976456	50.64104975	BEL	Belgium	2	ANNUAL	MALE	PERCENT	95.27225	95.88203	97.85354	100	99.99494	99.53953	100	99.50319	99.17291	98.5772	99.58465	100	99.2389	99.68516	100	98.88851		99.4531425	2015	98.88851	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	56	4.660976456	50.64104975	BEL	Belgium	3	ANNUAL	FEMALE	PERCENT	94.15693	95.6661	98.45201	99.76374	100	100	99.75166	100	99.06511	99.23051	100	99.94451	100	100	99.48259	99.00397		99.62164	2015	99.00397	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	BOTHSEX	PERCENT												52.79898	60.54687					60.54687	2012	60.54687	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	60	-64.78155012	32.27881922	BMU	Bermuda	2	ANNUAL	MALE	PERCENT												53.25	57.94872					57.94872	2012	57.94872	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	60	-64.78155012	32.27881922	BMU	Bermuda	3	ANNUAL	FEMALE	PERCENT												52.33161	63.22751					63.22751	2012	63.22751	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	64	90.45098484	27.39598568	BTN	Bhutan	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	64	90.45098484	27.39598568	BTN	Bhutan	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	BOTHSEX	PERCENT	65.83006	66.78473	67.12964	68.88175	71.77369	72.71454	72.54007	68.52805	58.19617	76.6777	75.19612	77.70183	77.12199	80.83216	83.51725	86.10835		81.8949375	2015	86.10835	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	ANNUAL	MALE	PERCENT	65.48968	66.5271	66.59853	68.73743	71.70885	72.66998	72.42183	68.68174	58.13397	76.32248	74.99071	77.83785	79.47499	82.01535	83.46443	86.18862		82.7858475	2015	86.18862	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	ANNUAL	FEMALE	PERCENT	66.1805	67.05024	67.67751	69.03074	71.84065	72.76055	72.66228	68.36906	58.26056	77.04552	75.40882	77.56089	74.68207	79.60462	83.57208	86.02506		80.9709575	2015	86.02506	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	BOTHSEX	PERCENT						15.41841	19.53205		22.09155	23.69439			28.84756	27.5943				28.22093	2013	27.5943	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	72	23.81380223	-22.18810073	BWA	Botswana	2	ANNUAL	MALE	PERCENT						15.24853	18.55313		21.37993	22.78458			28.04378	27.27997				27.661875	2013	27.27997	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	72	23.81380223	-22.18810073	BWA	Botswana	3	ANNUAL	FEMALE	PERCENT						15.5913	20.52901		22.81695	24.62188			29.66641	27.91442				28.790415	2013	27.91442	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	BOTHSEX	PERCENT		81.10313	81.26028	85.77087		88.08301		79.95112	89.41227	88.20346		90.55865	89.88784	88.20657	94.46378	92.6841		91.3105725	2015	92.6841	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	76	-53.08432878	-10.77668561	BRA	Brazil	2	ANNUAL	MALE	PERCENT						87.83048		79.15259	89.10744	86.39429		91.26426	89.42356	87.0952	94.86957	93.75538		91.2859275	2015	93.75538	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	76	-53.08432878	-10.77668561	BRA	Brazil	3	ANNUAL	FEMALE	PERCENT						88.3522		80.79469	89.73097	90.16708		89.838	90.37621	89.39271	94.04504	91.59477		91.3521825	2015	91.59477	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	BOTHSEX	PERCENT	49.57615	54.7949		53.81972	59.53312	68.97886	70.47485	71.92219	73.77955	79.06198	79.12584	81.90097	84.08412	89.16996	92.58765	84.10215		87.48597	2015	84.10215	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	84	-88.70199554	17.19965901	BLZ	Belize	2	ANNUAL	MALE	PERCENT	46.25489	53.99023		52.13072	60.17539	67.22775	67.82828	70.87133	73.75381	78.14333	76.58761	81.26582	83.69537	90.17072	92.48042	83.37696		87.4308675	2015	83.37696	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	84	-88.70199554	17.19965901	BLZ	Belize	3	ANNUAL	FEMALE	PERCENT	52.97143	55.6172		55.54665	58.87629	70.76923	73.18018	72.99534	73.80582	80	81.72099	82.5533	84.48549	88.13104	92.69954	84.85925		87.54383	2015	84.85925	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	BOTHSEX	PERCENT														59.92612	63.25903	66.04173		63.0756266666667	2015	66.04173	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	ANNUAL	MALE	PERCENT														58.89836	61.68815	65.76598		62.1174966666667	2015	65.76598	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	ANNUAL	FEMALE	PERCENT														61.02052	64.93574	66.33612		64.09746	2015	66.33612	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	BOTHSEX	PERCENT				67.81609		100	91.68443			99.42085		98.45261			100	91.71375		95.856875	2015	91.71375	UNESCO Institute for Statistics Education Data Release May 2017	CA
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	BOTHSEX	PERCENT							98.76026	98.61302	97.23335	98.53967	99.37383	99.12846	99.62665	97.4761	99.62124	99.57673		99.07518	2015	99.57673	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	ANNUAL	MALE	PERCENT							100	97.30652	94.62754	97.15795	100	100	99.2744	95.11384	99.26892	100		98.41429	2015	100	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	ANNUAL	FEMALE	PERCENT							97.44769	100	100	100	98.71908	98.21332	100	100	100	99.12224		99.78056	2015	99.12224	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	BOTHSEX	PERCENT	83.00678	83.15252	81.9458	88.73736	86.28714	90.2575	99.22402	99.4656	94.29941	93.6944	94.14009	95.56202	94.38888	93.2296	93.08895	92.22998		93.2343525	2015	92.22998	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	100	25.23763153	42.75731323	BGR	Bulgaria	2	ANNUAL	MALE	PERCENT	83.47988	82.70893	81.88206	89.19585	87.02268	89.94869	98.4954	98.96396	94.33164	94.02601	94.02119	95.17498	94.18962	93.26481	93.65756	92.84492		93.4892275	2015	92.84492	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	100	25.23763153	42.75731323	BGR	Bulgaria	3	ANNUAL	FEMALE	PERCENT	82.50853	83.62099	82.01315	88.25253	85.50813	90.58535	100	100	94.26509	93.34148	94.26658	95.97391	94.60053	93.19232	92.48935	91.58366		92.966465	2015	91.58366	UNESCO Institute for Statistics Education Data Release May 2017	C
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	104	96.51752295	21.19332882	MMR	Myanmar	2	ANNUAL	MALE	PERCENT																						
