series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	40	14.14172472	47.58704857	AUT	Austria	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	4.147	4.181	4.461	4.065	2015	4.065	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	40	14.14172472	47.58704857	AUT	Austria	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	7.167	7.263	7.685	7.315	2015	7.315	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	44	-78.05111663	24.69546597	BHS	Bahamas	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.07	0.09	0.111	0.106	2015	0.106	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	44	-78.05111663	24.69546597	BHS	Bahamas	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.062	0.076	0.08	0.116	2015	0.116	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	44	-78.05111663	24.69546597	BHS	Bahamas	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.131	0.166	0.192	0.222	2015	0.222	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	48	50.5490754	26.04407747	BHR	Bahrain	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.068	0.075	0.097	0.115	2015	0.115	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	48	50.5490754	26.04407747	BHR	Bahrain	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.076	0.08	0.106	0.124	2015	0.124	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	48	50.5490754	26.04407747	BHR	Bahrain	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.144	0.155	0.203	0.239	2015	0.239	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	50	89.17660788	22.86961622	BGD	Bangladesh	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	32.877	31.573	32.811	34.067	2015	34.067	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	50	89.17660788	22.86961622	BGD	Bangladesh	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	28.71	29.249	30.318	31.216	2015	31.216	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	50	89.17660788	22.86961622	BGD	Bangladesh	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	61.587	60.822	63.129	65.283	2015	65.283	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	51	44.93839317	40.29499741	ARM	Armenia	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.259	1.435	1.572	1.925	2015	1.925	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	51	44.93839317	40.29499741	ARM	Armenia	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	1.575	1.794	2.1	2.502	2015	2.502	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	51	44.93839317	40.29499741	ARM	Armenia	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2.835	3.229	3.671	4.427	2015	4.427	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	52	-59.5346489	13.13648273	BRB	Barbados	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.104	0.11	0.128	0.118	2015	0.118	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	52	-59.5346489	13.13648273	BRB	Barbados	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.085	0.107	0.112	0.134	2015	0.134	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	52	-59.5346489	13.13648273	BRB	Barbados	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.189	0.217	0.24	0.252	2015	0.252	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	56	4.660976456	50.64104975	BEL	Belgium	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	4.068	3.995	4.241	4.565	2015	4.565	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	56	4.660976456	50.64104975	BEL	Belgium	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	6.314	5.908	6.048	6.12	2015	6.12	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	56	4.660976456	50.64104975	BEL	Belgium	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	10.381	9.903	10.289	10.685	2015	10.685	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	60	-64.78155012	32.27881922	BMU	Bermuda	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	60	-64.78155012	32.27881922	BMU	Bermuda	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	60	-64.78155012	32.27881922	BMU	Bermuda	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	64	90.45098484	27.39598568	BTN	Bhutan	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.093	0.094	0.099	0.115	2015	0.115	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	64	90.45098484	27.39598568	BTN	Bhutan	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.084	0.097	0.109	0.131	2015	0.131	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	64	90.45098484	27.39598568	BTN	Bhutan	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.178	0.19	0.207	0.246	2015	0.246	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.887	1.89	2.126	2.348	2015	2.348	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.996	1.087	1.228	1.386	2015	1.386	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2.883	2.977	3.354	3.734	2015	3.734	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.2	1.291	1.265	1.354	2015	1.354	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	1.937	1.845	1.831	2.106	2015	2.106	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3.138	3.136	3.096	3.46	2015	3.46	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	72	23.81380223	-22.18810073	BWA	Botswana	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.176	0.212	0.255	0.289	2015	0.289	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	72	23.81380223	-22.18810073	BWA	Botswana	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.195	0.246	0.293	0.351	2015	0.351	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	72	23.81380223	-22.18810073	BWA	Botswana	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.37	0.458	0.548	0.641	2015	0.641	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	76	-53.08432878	-10.77668561	BRA	Brazil	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	42.762	47.673	53.575	60.227	2015	60.227	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	76	-53.08432878	-10.77668561	BRA	Brazil	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	48.762	54.464	59.47	63.96	2015	63.96	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	76	-53.08432878	-10.77668561	BRA	Brazil	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	91.524	102.137	113.046	124.187	2015	124.187	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	84	-88.70199554	17.19965901	BLZ	Belize	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.034	0.044	0.048	0.051	2015	0.051	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	84	-88.70199554	17.19965901	BLZ	Belize	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.035	0.035	0.047	0.064	2015	0.064	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	84	-88.70199554	17.19965901	BLZ	Belize	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.068	0.079	0.095	0.114	2015	0.114	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CANCER	Number of deaths attributed to cancer	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
