series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	13	12-30	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	14	12-30	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	15	12-30	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	16	18-35	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	17	18-35	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	18	18-35	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	19	14-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	20	14-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	21	14-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	22	14-29	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	23	14-29	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	20	1.576257417	42.54548611	AND	Andorra	24	14-29	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	24	17.57817062	-12.33724746	AGO	Angola	1	15-24	ANNUAL	BOTHSEX	PERCENT					31							10							2011	10	Other household survey	C
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	24	17.57817062	-12.33724746	AGO	Angola	2	15-24	ANNUAL	FEMALE	PERCENT					38.3							12.2							2011	12.2	Other household survey	C
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	24	17.57817062	-12.33724746	AGO	Angola	3	15-24	ANNUAL	MALE	PERCENT					22.4							7.6							2011	7.6	Other household survey	C
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	24	17.57817062	-12.33724746	AGO	Angola	4	15-29	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	24	17.57817062	-12.33724746	AGO	Angola	5	16-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_NEET	Proportion of youth not in education, employment or training	24	17.57817062	-12.33724746	AGO	Angola	6	16-24	ANNUAL	MALE	PERCENT																						
