series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	CON_USD	9.162328	14.757572	8.775911	19.942387	17.686051	31.359843	47.462508	58.521083	1072.85644	858.055843	2163.320086	840.043192	2015	2163.320086		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	CON_USD	46.667157	82.083099	75.931623	78.611204	115.06943	178.716376	179.980388	123.984524	237.506399	245.582647	143.019112	186.014614	2015	143.019112		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	CON_USD	0.505419	2.049379	12.009042	7.76002	17.146015	59.4271	4.404407	6.059145	6.792502	11.042894	5.068262	6.673442	2015	5.068262		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	CON_USD	170.09358	184.39485	149.527272	241.472344	215.251719	398.563013	208.007586	259.259915	337.426429	603.436295	403.762256	362.3784962	2015	403.762256		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	CON_USD	112.890533	285.431629	293.982994	206.104119	317.109289	145.038161	299.96308	457.054342	150.649717	326.402437	126.477323	272.1093798	2015	126.477323		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	CON_USD	76.080993	23.079057	60.605228	90.221556	105.664789	59.318238	38.115272	79.856904	36.260468	54.671378	44.676743	50.716153	2015	44.676743		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	CON_USD	31.024472	110.610953	45.950715	4.878609	81.850636	16.597654	79.925872	123.343128	6.487263	8.932463	0.31881	43.8015072	2015	0.31881		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CON_USD	429.199354	278.266473	269.087877	429.412971	345.41456	281.63525	492.750273	507.830052	415.945442	767.412764	391.918353	515.1713768	2015	391.918353		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD	92.399062	12.727759	60.970785	40.260316	90.287075	13.939085	158.401504	63.801114	53.178791	119.726533	129.833394	104.9882672	2015	129.833394		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD	34.251327	5.736162	17.262909	67.13622	62.314058	28.956646	78.683283	70.892176	207.92467	364.401365	66.289247	157.6381482	2015	66.289247		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD	669.58206	520.93223	331.655347	663.913043	531.573652	544.031805	160.74752	286.07496	370.482757	273.526487	483.989569	314.9642586	2015	483.989569		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD	86.408057	131.581095	130.843557	191.429318	185.94081	167.982383	318.48041	189.698258	204.927897	268.808394	248.517175	246.0864268	2015	248.517175		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD	3.232685	7.951336	6.529838	2.315568	29.239534	5.999372	5.609797	24.872069	45.249424	5.8246	22.971681	20.9055142	2015	22.971681		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD	34.951214	21.376974	58.471822	21.654299	39.436129	24.791148	79.579829	54.838144	18.500277	54.688988	87.102514	58.9419504	2015	87.102514		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD	456.745023	143.180147	426.672209	260.898374	651.073888	654.524276	693.033197	386.829699	468.648482	433.837692	395.732553	475.6163246	2015	395.732553		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD	1.430678	0.147037	0.036835	1.297821	7.722475	4.606683	15.939964	6.164129	12.650624	14.676055	5.974738	11.081102	2015	5.974738		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD	47.060678	9.281512	22.685254	26.393128	11.81134	13.635754	47.09674	6.308751	10.177118	153.950841	64.419461	56.3905822	2015	64.419461		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD	7.907996	6.905077	8.629491	14.936315	11.546554	24.930314	8.753735	11.66423	21.115724	12.554517	23.107057	15.4390526	2015	23.107057		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CON_USD	102.954692	331.801056	77.431788	156.942783	240.40236	225.399341	146.140819	103.338433	101.871801	141.197686	232.830441	145.075836	2015	232.830441		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CON_USD	12.160085	5.030862	6.257937	5.878438	6.41828	0.124777	0.278701	29.087311	15.470055	11.122293	2.006925	11.593057	2015	2.006925		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CON_USD	37.57419	29.608813	35.621287	30.192261	63.270977	73.301868	258.497461	44.604999	71.076619	39.441993	23.079802	87.3401748	2015	23.079802		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CON_USD	46.461046	16.600733	82.522687	58.861422	65.24709	81.562224	33.301163	161.454301	24.4658	24.954702	344.226085	117.6804102	2015	344.226085		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CON_USD	27.335302	23.340908	428.186909	165.684521	135.880723	44.494733	47.24091	30.005725	43.145359	151.27368	165.905375	87.5142098	2015	165.905375		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CON_USD	0.760415	0.023348	0.605418	0.181296	1.029517	0.329562	1.152394	0.277976	3.537219	0.081603	0.061726	1.0221836	2015	0.061726		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CON_USD	476.032219	632.049773	831.1691	599.911057	689.581125	826.043565	422.544159	1754.790538	879.349765	974.910811	1387.410252	1083.801105	2015	1387.410252		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CON_USD	45.068094	18.030306	59.297078	17.173584	56.47194	14.624236	2.720903	15.278816	4.940927	0.835584	30.580586	10.8713632	2015	30.580586		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CON_USD	6.532318	9.63732	4.970267	15.963316	5.614851	17.294628	15.006099	19.846158	43.893895	13.228289	22.700294	22.934947	2015	22.700294		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD	20.311933	4.234695	4.487565	20.71146	20.704374	47.339813	50.52387	60.993582	84.84638	38.108907	61.023942	59.0993362	2015	61.023942		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CON_USD	35.395778	63.010183	23.152726	55.259583	16.64369	32.151061	3.830136	2.536827	2.366657	63.810258	1.489974	14.8067704	2015	1.489974		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CON_USD	97.923626	392.663985	88.58843	236.546932	463.799372	295.909217	114.733439	509.724077	189.945755	204.383982	61.985928	216.1546362	2015	61.985928		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CON_USD	31.399708	26.466972	16.675936	6.877368	31.430199	67.202112	63.710665	140.584268	54.000481	46.373518	72.50872	75.4355304	2015	72.50872		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CON_USD	59.16421	40.514138	63.642693	160.41506	223.600942	176.316362	81.711497	86.781046	169.778292	54.623223	139.014254	106.3816624	2015	139.014254		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CON_USD	251.552278	312.915503	817.750142	594.594877	692.214557	754.327437	484.165932	638.586993	232.51353	279.212263	333.025324	393.5008084	2015	333.025324		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CON_USD	6.3115	1.110198	13.266978	5.312229	7.751549	3.922616	89.97401	6.185325	17.144895	20.074056	15.001627	29.6759826	2015	15.001627		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CON_USD	6.820723	0.685864	0.195123	3.290304	9.951463	1.463551	13.677779	17.452988	1.524664	10.040988	9.877847	10.5148532	2015	9.877847		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CON_USD	26.22378	86.201583	28.941233	26.262235	83.881341	65.223233	38.25986	139.677606	161.602596	65.955343	72.196957	95.5384724	2015	72.196957		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CON_USD	64.334547	66.589758	114.810956	21.202098	36.22485	9.834457	111.926244	128.466518	175.515526	71.812547	144.464673	126.4371016	2015	144.464673		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CON_USD	39.91807	11.20185	90.843393	49.01896	40.246706	48.580605	65.30169	94.992039	29.474926	0.355916	2.949545	38.6148232	2015	2.949545		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CON_USD	78.952747	78.788425	60.831738	125.709953	301.182118	338.327571	445.071276	307.396067	286.391146	200.410559	358.851091	319.6240278	2015	358.851091		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	CON_USD	175.565516	31.007032	29.28405	131.457401	151.047656	320.222938	99.304499	83.114991	360.193811	228.653371	332.647282	220.7827908	2015	332.647282		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	356	79.3608464	22.34642074	IND	India	1	ANNUAL	CON_USD	1365.51803	1497.072191	1939.780583	2655.623368	1522.701643	2561.941769	2954.031453	3064.256114	4700.079856	4291.703794	2804.829209	3562.9800852	2015	2804.829209		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	CON_USD	928.499754	802.835683	680.823428	665.931533	1075.286887	635.784759	491.863402	211.124746	743.16005	525.151271	2218.153474	837.8905886	2015	2218.153474		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	CON_USD	4.192391	3.12149	1.359272	4.339276	2.049888	11.028729	5.352933	3.556781	2.383878	1.883392	3.743711	3.384139	2015	3.743711		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CON_USD	2280.465489	2380.011328	1285.358199	2616.083353	400.649793	677.422517	126.2329	574.308737	56.022174	366.917481	619.625152	348.6212888	2015	619.625152		
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCML	Total official flows commitments for Aid for Trade, by recipient	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD	53.51879	18.046822	36.884722	245.209034	247.917592	208.98527	188.825027	178.268612	157.831012	54.469338	395.369903	194.9527784	2015	395.369903		
