series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	3	15+	ANNUAL	MALE	PERCENT		18.8						14.4	12.5	12.2	12.8	13.6	14.5	17.5	19.2	17.1		17.075	2015	17.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	4	15-24	ANNUAL	FEMALE	PERCENT		27.1						15.8	23.8	28.3	20.7	21.4	22	26.1	32.6	40.9		30.4	2015	40.9	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	5	25+	ANNUAL	MALE	PERCENT		12.1						10.7	9.1	9.6	8.3	10.9	11.1	15.1	15.7	13.7		13.9	2015	13.7	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	6	15-24	ANNUAL	MALE	PERCENT		41.6						22.8	25.5	26.2	23.8	25.5	31.4	32.5	42.6	39.3		36.45	2015	39.3	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	7	25+	ANNUAL	FEMALE	PERCENT		28.8						10.6	11.2	13.3	14	13.1	10.6	11.8	13.4	14.7		12.625	2015	14.7	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	8	15-24	ANNUAL	BOTHSEX	PERCENT		35.5						19.8	24.7	27.2	22.5	23.9	27.9	30.2	39.1	39.8		34.25	2015	39.8	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	8	20.06660928	41.13897007	ALB	Albania	9	25+	ANNUAL	BOTHSEX	PERCENT		18.8						10.7	10	11.2	10.8	11.9	10.9	13.6	14.7	14.1		13.325	2015	14.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	1	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	2	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	3	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	4	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	5	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	8	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	10	21.47585697	-80.40897662	ATA	Antarctica	9	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	1	15+	ANNUAL	FEMALE	PERCENT	29.7	31.4		25.4	18.1	17.5	14.4	18.4	17.4	18.1	19.1	17.2	17	16.3	17.1			16.8	2014	17.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	2	15+	ANNUAL	BOTHSEX	PERCENT	29.8	27.3	25.9	23.7	17.7	15.3	12.3	13.8	11.3	10.2	10	10	11	9.8	10.6			10.4666666666667	2014	10.6	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	3	15+	ANNUAL	MALE	PERCENT	29.8	26.6		23.4	17.5	14.9	11.8	12.9	10.1	8.6	8.1	8.4	9.6	8.3	9.2			9.03333333333333	2014	9.2	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	4	15-24	ANNUAL	FEMALE	PERCENT										34.6	37.6	38.2	39.2	39.8	41.5			40.1666666666667	2014	41.5	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	5	25+	ANNUAL	MALE	PERCENT										5.7	5.4	6	6.4	5.5	6.5			6.13333333333333	2014	6.5	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	6	15-24	ANNUAL	MALE	PERCENT										19	18.7	19.1	24.9	21.6	22.1			22.8666666666667	2014	22.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	7	25+	ANNUAL	FEMALE	PERCENT										14.4	15	12.6	12.5	11.9	12.9			12.4333333333333	2014	12.9	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	8	15-24	ANNUAL	BOTHSEX	PERCENT		47.8								21.3	21.5	22.4	27.5	24.8	25.2			25.8333333333333	2014	25.2	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	12	2.678164227	28.15940032	DZA	Algeria	9	25+	ANNUAL	BOTHSEX	PERCENT		20							7.5	7.2	7.1	7.2	7.6	6.8	7.7			7.36666666666667	2014	7.7	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	1	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	2	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	3	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	4	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	5	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	8	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	16	-170.7187269	-14.30587306	ASM	American Samoa	9	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	1	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	2	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	3	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	4	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	5	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	8	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	20	1.576257417	42.54548611	AND	Andorra	9	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	1	15+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	2	15+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	3	15+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	4	15-24	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	5	25+	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	6	15-24	ANNUAL	MALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	7	25+	ANNUAL	FEMALE	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	8	15-24	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	24	17.57817062	-12.33724746	AGO	Angola	9	25+	ANNUAL	BOTHSEX	PERCENT																						
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	15+	ANNUAL	FEMALE	PERCENT		8.8																	2001	8.8	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	15+	ANNUAL	BOTHSEX	PERCENT		8.4										10.2							2011	10.2	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	15+	ANNUAL	MALE	PERCENT		8																	2001	8	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	15-24	ANNUAL	FEMALE	PERCENT		21.6																	2001	21.6	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	5	25+	ANNUAL	MALE	PERCENT		6																	2001	6	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	6	15-24	ANNUAL	MALE	PERCENT		18.3																	2001	18.3	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	7	25+	ANNUAL	FEMALE	PERCENT		6.5																	2001	6.5	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	8	15-24	ANNUAL	BOTHSEX	PERCENT		19.8																	2001	19.8	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	9	25+	ANNUAL	BOTHSEX	PERCENT		6.3																	2001	6.3	ILOSTAT - Population Census	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	1	15+	ANNUAL	FEMALE	PERCENT	12.7	11.5	10.4	9.3	8	7.3	6.3	5.5	5.5	6.6	6.9	6.4	6.1	5.9	5.8	5.9		5.925	2015	5.9	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	2	15+	ANNUAL	BOTHSEX	PERCENT	11.8	10.9	10	9.2	8	7.3	6.6	6.3	5.9	5.7	5.6	5.4	5.2	5	4.9	5		5.025	2015	5	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	3	15+	ANNUAL	MALE	PERCENT	10.9	10.3	9.7	9.1	7.9	7.2	6.9	7.1	6.1	4.9	4.4	4.5	4.3	4	4	4.1		4.1	2015	4.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	4	15-24	ANNUAL	FEMALE	PERCENT								10.4	9.8	14.9	13.4	15.2	16.3	15.6	15.9	15.8		15.9	2015	15.8	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	5	25+	ANNUAL	MALE	PERCENT								6.2	5	3.7	3	3.1	3.2	2.9	2.9	3		3	2015	3	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	6	15-24	ANNUAL	MALE	PERCENT								18.2	18.7	12.9	17.3	14.2	12.2	12	11.5	11.4		11.775	2015	11.4	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	7	25+	ANNUAL	FEMALE	PERCENT								4.3	4.1	5.1	5.6	5.1	4.7	4.6	4.5	4.6		4.6	2015	4.6	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	8	15-24	ANNUAL	BOTHSEX	PERCENT								14	14.4	13.9	14.9	14.7	14.2	13.8	13.5	13.4		13.725	2015	13.4	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	31	50.01064725	40.39229544	AZE	Azerbaijan	9	25+	ANNUAL	BOTHSEX	PERCENT								5.3	4.6	4.4	4.2	4.1	3.9	3.8	3.7	3.8		3.8	2015	3.8	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	1	15+	ANNUAL	FEMALE	PERCENT	16.4	17.21	18.84	18.68	15.7447	13.5213	12.3408		9.6801	9.8313	9.1689	8.4851	8.7876	8.4641	8.3618			8.53783333333333	2014	8.3618	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	2	15+	ANNUAL	BOTHSEX	PERCENT	15.02	17.35	19.61	16.03	13.5221	11.5059	10.0775	8.47	7.8374	8.6453	7.7139	7.1795	7.2166	7.0996	7.2676			7.1946	2014	7.2676	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	3	15+	ANNUAL	MALE	PERCENT	14.07	17.45	20.16	14.07	11.8342	9.9977	8.3622		6.4747	7.757	6.6474	6.2403	6.0644	6.1049	6.4686			6.21263333333333	2014	6.4686	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	4	15-24	ANNUAL	FEMALE	PERCENT	31.63			38.96	34.3772	30.6436	29.1471		22.2232	24.6888	23.6247	22.1689	23.0511	23.5093	22.3611			22.9738333333333	2014	22.3611	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	5	25+	ANNUAL	MALE	PERCENT	11.31			10.31	8.656	7.1365	5.9607		4.4481	5.5495	4.7406	4.3201	4.3111	4.0072	4.5101			4.27613333333333	2014	4.5101	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	6	15-24	ANNUAL	MALE	PERCENT	26.16			32.21	25.6423	22.8862	19.6656		16.5281	18.8378	16.5754	16.5295	15.2809	16.9894	16.7083			16.3262	2014	16.7083	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	7	25+	ANNUAL	FEMALE	PERCENT	12.7			13.91	11.6713	10.1273	8.9411		7.3858	7.2813	6.7491	6.265	6.5215	6.1634	6.2077			6.29753333333333	2014	6.2077	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	8	15-24	ANNUAL	BOTHSEX	PERCENT	28.46			35.26	29.3229	26.0303	23.6591		18.8365	21.1653	19.3585	18.7273	18.2815	19.4302	18.8425			18.8514	2014	18.8425	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	32	-65.14563274	-35.19446255	ARG	Argentina	9	25+	ANNUAL	BOTHSEX	PERCENT	11.87			11.82	9.9646	8.4311	7.2518		5.7082	6.3011	5.6004	5.1438	5.2608	4.9342	5.2398			5.14493333333333	2014	5.2398	ILOSTAT- ILO-STATISTICS Micro data processing of Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	1	15+	ANNUAL	FEMALE	PERCENT	6.1	6.4	6.2	6	5.5	5.2	4.9	4.8	4.6	5.4	5.4	5.3	5.3	5.6	6.2	6.1		5.8	2015	6.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	2	15+	ANNUAL	BOTHSEX	PERCENT	6.3	6.7	6.4	5.9	5.4	5	4.8	4.4	4.2	5.6	5.2	5.1	5.2	5.7	6.1	6.1		5.775	2015	6.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	3	15+	ANNUAL	MALE	PERCENT	6.5	7	6.5	5.9	5.3	4.9	4.7	4	4	5.7	5.1	4.9	5.1	5.7	6	6.1		5.725	2015	6.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	4	15-24	ANNUAL	FEMALE	PERCENT	11.2	12.3	11.7	11.3	10.9	10.3	9.5	9.2	8.6	10.4	11.1	10.8	11	11.3	12.5	11.9		11.675	2015	11.9	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	5	25+	ANNUAL	MALE	PERCENT	5.1	5.3	5	4.4	3.9	3.6	3.4	2.9	2.9	4.3	3.7	3.5	3.7	4.3	4.4	4.5		4.225	2015	4.5	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	6	15-24	ANNUAL	MALE	PERCENT	12.9	14.6	13.8	12.6	11.8	10.9	10.6	9.5	9	12.5	11.9	11.9	12.5	13	14.1	14.3		13.475	2015	14.3	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	7	25+	ANNUAL	FEMALE	PERCENT	4.7	4.9	4.7	4.6	4.1	3.9	3.8	3.7	3.6	4.2	4	4	4.1	4.3	4.8	4.8		4.5	2015	4.8	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	8	15-24	ANNUAL	BOTHSEX	PERCENT	12.1	13.5	12.8	12	11.4	10.6	10	9.4	8.8	11.5	11.6	11.4	11.7	12.2	13.3	13.1		12.575	2015	13.1	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	36	134.3499412	-25.57717202	AUS	Australia	9	25+	ANNUAL	BOTHSEX	PERCENT	4.9	5.1	4.9	4.5	4	3.7	3.6	3.2	3.2	4.2	3.8	3.7	3.9	4.3	4.6	4.6		4.35	2015	4.6	ILOSTAT - Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	1	15+	ANNUAL	FEMALE	PERCENT	4.6	4.1	4.5	4.3	5.9	5.9	5.6	5.3	4.4	5.1	4.6	4.6	4.8	5.3	5.4	5.3		5.2	2015	5.3	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	2	15+	ANNUAL	BOTHSEX	PERCENT	4.7	4	4.8	4.8	5.8	5.6	5.2	4.9	4.1	5.3	4.8	4.6	4.9	5.3	5.6	5.7		5.375	2015	5.7	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	3	15+	ANNUAL	MALE	PERCENT	4.8	3.9	5.1	5.1	5.8	5.4	4.9	4.5	3.9	5.5	5	4.5	4.9	5.4	5.8	6.1		5.55	2015	6.1	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	4	15-24	ANNUAL	FEMALE	PERCENT	5.6	5.8	6.6	6.8	11.9	10.3	9.8	9.6	8.6	10.1	9.4	9.1	9.2	10	9.9	10		9.775	2015	10	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	5	25+	ANNUAL	MALE	PERCENT	4.4	3.6	4.7	4.7	4.8	4.4	4.2	3.7	3.2	4.6	4.3	3.9	4.2	4.8	5.1	5.4		4.875	2015	5.4	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	6	15-24	ANNUAL	MALE	PERCENT	6.9	6.2	7.7	8	12.3	11.6	9.8	9.3	8.4	11.2	9.6	8.8	9.6	9.4	10.6	11.1		10.175	2015	11.1	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	7	25+	ANNUAL	FEMALE	PERCENT	4.4	3.9	4.2	4	4.9	5.1	4.9	4.6	3.7	4.2	3.9	3.9	4.1	4.6	4.7	4.6		4.5	2015	4.6	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	8	15-24	ANNUAL	BOTHSEX	PERCENT	6.3	6	7.2	7.5	12.1	11	9.8	9.4	8.5	10.7	9.5	8.9	9.4	9.7	10.3	10.6		10	2015	10.6	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	40	14.14172472	47.58704857	AUT	Austria	9	25+	ANNUAL	BOTHSEX	PERCENT	4.4	3.7	4.5	4.4	4.8	4.7	4.5	4.1	3.4	4.4	4.1	3.9	4.2	4.7	4.9	5		4.7	2015	5	ILOSTAT - EU Labour Force Survey	C
2017.Q2.G.01	SL_TLF_UEM	Unemployment rate	44	-78.05111663	24.69546597	BHS	Bahamas	1	15+	ANNUAL	FEMALE	PERCENT		7	9.4	11.8	11	11.2	8.4	9.1	9.3	14		15.3	14	16.3				15.15	2013	16.3	ILOSTAT - Labour Force Survey	C
