series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	144	80.70489654	7.614693343	LKA	Sri Lanka	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	144	80.70489654	7.614693343	LKA	Sri Lanka	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	148	18.66618401	15.36279341	TCD	Chad	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	148	18.66618401	15.36279341	TCD	Chad	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	148	18.66618401	15.36279341	TCD	Chad	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	152	-71.23029019	-35.2652885	CHL	Chile	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	1319			1617			1817			2351		2700		3085			2892.5	2013	3085	ILOSTAT - HS - Encuesta de Caracterización Socioeconómica Nacional	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	152	-71.23029019	-35.2652885	CHL	Chile	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	1613			1881			2008			2807		3014		3552			3283	2013	3552	ILOSTAT - HS - Encuesta de Caracterización Socioeconómica Nacional	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	152	-71.23029019	-35.2652885	CHL	Chile	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	1780			2034			2123			3092		3220		3883			3551.5	2013	3883	ILOSTAT - HS - Encuesta de Caracterización Socioeconómica Nacional	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	156	104.1403375	32.30955217	CHN	China	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	156	104.1403375	32.30955217	CHN	China	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	156	104.1403375	32.30955217	CHN	China	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	170	-73.07446751	3.888209046	COL	Colombia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP		2244	3428	2839	3074	3354			4175	4359	4458	5003	4843	5401	6500	6672.1	5683.82	2015	6672.1	ILOSTAT - LFS - Gran Encuesta Integrada de Hogares	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	170	-73.07446751	3.888209046	COL	Colombia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP		2202	3102	2748	3108	3305			4194	4378	4568	4942	4991	5421	6600	6685.01	5727.802	2015	6685.01	ILOSTAT - LFS - Gran Encuesta Integrada de Hogares	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	170	-73.07446751	3.888209046	COL	Colombia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP		2174	2911	2692	3128	3276			4207	4390	4640	4901	5091	5435	6700	6694.76	5764.352	2015	6694.76	ILOSTAT - LFS - Gran Encuesta Integrada de Hogares	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	174	43.34234565	-11.66121732	COM	Comoros	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	174	43.34234565	-11.66121732	COM	Comoros	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	174	43.34234565	-11.66121732	COM	Comoros	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	175	45.14015057	-12.82217691	MYT	Mayotte	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	175	45.14015057	-12.82217691	MYT	Mayotte	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	175	45.14015057	-12.82217691	MYT	Mayotte	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	178	15.22052612	-0.840544119	COG	Congo	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	178	15.22052612	-0.840544119	COG	Congo	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	178	15.22052612	-0.840544119	COG	Congo	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	184	-159.7711391	-21.22696458	COK	Cook Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	695	800	910	974	1019	1084	1238	1413	1670	2030	2048	2275	2649	2653	2861	2831	2653.8	2015	2831	ILOSTAT - LFS - Encuesta Continua de Empleo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	188	-84.19712782	9.970998683	CRI	Costa Rica	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	689	803	868	949	1003	1125	1275	1513	1735	2028	2110	2256	2489	2767	2884	2634	2606	2015	2634	ILOSTAT - LFS - Encuesta Continua de Empleo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	188	-84.19712782	9.970998683	CRI	Costa Rica	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	686	805	845	936	995	1147	1295	1570	1774	2027	2145	2244	2398	2836	2898	2502	2575.6	2015	2502	ILOSTAT - LFS - Encuesta Continua de Empleo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	191	17.95874553	45.45172212	HRV	Croatia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	191	17.95874553	45.45172212	HRV	Croatia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	191	17.95874553	45.45172212	HRV	Croatia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	192	-79.54460144	22.10030366	CUB	Cuba	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	192	-79.54460144	22.10030366	CUB	Cuba	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	192	-79.54460144	22.10030366	CUB	Cuba	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	196	33.22285964	35.05659437	CYP	Cyprus	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											10.91				10.25		10.25	2014	10.25	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	196	33.22285964	35.05659437	CYP	Cyprus	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											12.08				11.09		11.09	2014	11.09	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	196	33.22285964	35.05659437	CYP	Cyprus	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											13.12				11.94		11.94	2014	11.94	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	203	15.33151382	49.73913871	CZE	Czechia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP													130.23	131.46	134.13	139.28	133.775	2015	139.28	ILOSTAT - ES -  Survey on Structure of Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	203	15.33151382	49.73913871	CZE	Czechia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP													149.82	150.76	154.1	159.92	153.65	2015	159.92	ILOSTAT - ES -  Survey on Structure of Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	203	15.33151382	49.73913871	CZE	Czechia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP													165.37	166.21	170.14	176.58	169.575	2015	176.58	ILOSTAT - ES -  Survey on Structure of Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	204	2.339933594	9.65401646	BEN	Benin	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	204	2.339933594	9.65401646	BEN	Benin	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	204	2.339933594	9.65401646	BEN	Benin	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	208	9.326571283	56.03829721	DNK	Denmark	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															188.98		188.98	2014	188.98	ILOSTAT - ES - Survey on Structure of Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	208	9.326571283	56.03829721	DNK	Denmark	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															205.86		205.86	2014	205.86	ILOSTAT - ES - Survey on Structure of Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	208	9.326571283	56.03829721	DNK	Denmark	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															224.87		224.87	2014	224.87	ILOSTAT - ES - Survey on Structure of Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	212	-61.3493756	15.43391378	DMA	Dominica	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	212	-61.3493756	15.43391378	DMA	Dominica	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	212	-61.3493756	15.43391378	DMA	Dominica	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	28.6	31.7	32.5	36.6	40.1	52.8	54.1	54.7	66.3	68.1	75.2	73.4	74.7	82.5	82.3	94.72	81.524	2015	94.72	ILOSTAT - LFS - Encuesta Nacional de Fuerza de Trabajo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	30.8	33.5	33.2	39	43.4	54.7	57.5	59.6	68.9	71.1	76	79.7	78.5	84.2	87.1	98.73	85.646	2015	98.73	ILOSTAT - LFS - Encuesta Nacional de Fuerza de Trabajo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	31.8	34.4	33.6	40.3	45.1	55.6	59.3	62.2	70.1	72.7	76.5	83.2	80.8	85.2	89.7	102.27	88.234	2015	102.27	ILOSTAT - LFS - Encuesta Nacional de Fuerza de Trabajo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	0.7			1.5	1.6	1.5	1.7	1.7	1.7	1.8	2.1	2.1	2.4	2.6	2.7		2.45	2014	2.7	ILOSTAT - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	0.7			1.6	1.7	1.6	1.8	1.9	1.9	2	2.2	2.3	2.5	2.8	2.9		2.625	2014	2.9	ILOSTAT - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	0.8			1.6	1.8	1.7	1.8	2	2	2	2.2	2.4	2.6	2.9	3.1		2.75	2014	3.1	ILOSTAT - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	12.4	12	12.1		1.5	1.6	1.7	1.7	1.7	1.7	1.7	1.8	1.8	2	2		1.9	2014	2	ILOSTAT - HS - Encuesta de Hogares de Propósitos Múltiples	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	222	-88.86862995	13.73603564	SLV	El Salvador	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	13.1	12.7	13.8		1.5	1.7	1.7	1.7	1.8	1.7	1.7	1.8	1.8	2	1.9		1.875	2014	1.9	ILOSTAT - HS - Encuesta de Hogares de Propósitos Múltiples	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	222	-88.86862995	13.73603564	SLV	El Salvador	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	13.5	13.2	15		1.5	1.7	1.6	1.8	1.8	1.7	1.7	1.8	1.8	1.9	1.9		1.85	2014	1.9	ILOSTAT - HS - Encuesta de Hogares de Propósitos Múltiples	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	231	39.63505296	8.631223181	ETH	Ethiopia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	231	39.63505296	8.631223181	ETH	Ethiopia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	232	38.11074289	16.12894644	ERI	Eritrea	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	232	38.11074289	16.12894644	ERI	Eritrea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	232	38.11074289	16.12894644	ERI	Eritrea	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	233	25.84093481	58.68487172	EST	Estonia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															4.95		4.95	2014	4.95	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	233	25.84093481	58.68487172	EST	Estonia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															5.78		5.78	2014	5.78	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	233	25.84093481	58.68487172	EST	Estonia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															6.89		6.89	2014	6.89	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	242	177.9660884	-17.83301566	FJI	Fiji	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	242	177.9660884	-17.83301566	FJI	Fiji	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	242	177.9660884	-17.83301566	FJI	Fiji	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	246	23.308447	61.91586738	FIN	Finland	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											16.22			17.57	17.76		17.665	2014	17.76	ILOSTAT - ES - Structure of Earnings survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	246	23.308447	61.91586738	FIN	Finland	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											18.12			19.33	19.44		19.385	2014	19.44	ILOSTAT - ES - Structure of Earnings survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	246	23.308447	61.91586738	FIN	Finland	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											20.35			21.33	21.38		21.355	2014	21.38	ILOSTAT - ES - Structure of Earnings survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	248	19.80945969	60.1544901	ALA	Åland Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	248	19.80945969	60.1544901	ALA	Åland Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	250	2.457288129	46.62660861	FRA	France	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											14.8				15.87		15.87	2014	15.87	ILOSTAT - ES - Enquête annuelle sur le coût de la main d'<U+009C>uvre et la structure des salaires	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	250	2.457288129	46.62660861	FRA	France	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											16.27				17.4		17.4	2014	17.4	ILOSTAT - ES - Enquête annuelle sur le coût de la main d'<U+009C>uvre et la structure des salaires	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	250	2.457288129	46.62660861	FRA	France	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											17.54				18.78		18.78	2014	18.78	ILOSTAT - ES - Enquête annuelle sur le coût de la main d'<U+009C>uvre et la structure des salaires	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	254	-53.23619089	3.922673437	GUF	French Guiana	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	254	-53.23619089	3.922673437	GUF	French Guiana	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
