series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	NUMBER																				27001.8600333	238.9780542	43379.1396333	123.092097	4045.6269214				2084.3595092	2013	4045.6269214	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	NUMBER	840.9	237.8	1314.4	601.1	679	1101.4	966.8	898.6	16312.9	812.2	401.8	1415.4	542.4	2242.7	5648.5	6783.6	22399.3	3584.8	29950.5	89975	18340.9	60859.9	54723.3	2935.6				28829.45	2013	2935.6	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	NUMBER										3	56707.75514	14						8.57948	5040.4445	68.63584	5298.53916								2010	5298.53916	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	NUMBER		782.343104		5867.57328				34.2275108	3178.26886				352.275108	1149.066434				26085.6942964		740.44666	1778.9409172	44.0067996	264.0407976	5864.0147024				3064.02775	2013	5864.0147024	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	NUMBER	53.6351322	57.7609116							1576.0477308	9105.5951358	325.9365726		4851.9165744	1840.0976124	664.2504834	672.5020422	4567.2377958	1378.0103196	226708.2006918	584.609116	4567.2377958	70978.7830182	81305.3510624	51467.469118	321198.297393	2059983.025523	256845.8934294	554160.00730516	2016	256845.8934294	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	NUMBER							15460.3			14.1	44105.5	8892.4	7766.7	7924.2	1893.9	9074	7467.9	10262.3	14824	27114.7	27472.2	13295.7	12609	48046.1	6786.4	26591.7	1380.7	19082.78	2016	1380.7	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	NUMBER	34742.5249151	1342.5219523	80180.0245738	12772.0382489	28689.6488334	4948.8650644	9020.7366075	7071.2801006	7022.2255079	27413.9260063	344235.2292211	14719.5908192	16280.9250187	160851.1256103	479247.3661077	58360.5968743	68658.1479983	78000.6007896	253179.4132825	33253.286779	42470.6893516	225449.2645314	59134.2847094	43922.8095543	24871.6899749			42642.9280795333	2014	24871.6899749	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	NUMBER	5699.2	37527.3	816.4	117610.5	53223	7605.4	285.6	155528.2	4185.4	4722.6	20543.3	255670.4	101338.6	3772.1	42886	78620.2	15467.5	14959.4	282172.4	28229.3	5903682.4	108085.3	3751	1589	11585.4			5641.8	2014	11585.4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	NUMBER	14452.6	17318.6	26288.6	59430.8	101783.7	153882	182081.1	50418.4	49140.8	451070.4	92391.9	33810.9	68995.5	78961.1	216420.7	250826.6	212826.4	168784.9	614886.6	295528.5	1418147.2	1278104.4	495928.3	298090.6	260162.7	189395.6		310894.3	2015	189395.6	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	NUMBER							50													1		4199.1987	1290.3951375	166.1093625	83.6163125			513.373604166667	2014	83.6163125	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	NUMBER								1				832				1681					4443								2010	4443	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	NUMBER	1560.78226	41200.60644	566.33136	2508.03888	1402.34432	3397.98816	5865.5748	3842.9628	6531.66574	17724.82316	5332.95364	5313.72752	5477.9075	5444.1973	6833.05754	11245.15742	4831.36432	30642.34568	10975.70194	11832.16714	35721.5365	8096.448	14633.11374	4964.65736	9072.44666	1652.68674	158.6959	6096.32008	2016	158.6959	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	NUMBER						385.32				57.075					171.225			1042.181		1.1415	657.415	186.0275	9.566	3985.169	3.283			1332.67266666667	2014	3.283	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	NUMBER	732	2957.1	4592.8	2679.7	5068	707.9	126.6	465	5629.2	1189.5	3932.6																		2000	3932.6	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	NUMBER	4736.4	18802.6	5681.8	42184.6	3998	816	14926.2	24147	24258.4	7564.6	21629.2	20708.8	76093.6	7840.4	6762	8009.4	13864.2	9379.6	64665.8	8865.4	2596.8	24861.4	90311.6	29063.6	22983.8	29465.4	123605	59085.88	2016	123605	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	NUMBER	723.7505098	83.9888496	4188.6103814	2727.0494284	163.944248	2827.0187648	11856.201895	2356.2640736	49162.9552198	12280.7224278	2814.0368842	1247384.1394328	19.993031	7970.2221566	3121.912836	23273.9006282	16736.1780974	15448.132205	37889.8035016	6508.7922208	26616.0531978	56579.3348758	1443.5302894	771.735178	1320.5428336	855.7114834		1097.8799461	2015	855.7114834	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	NUMBER		237	47	1048	3556.5	4086.2	7171	3065.9	1275.4	749.6	9333.2	3054.2	7527.9	19772.6	9375.3	44994	32543	11021.7	766.6	535.8	1555.7		169.2					169.2	2012	169.2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	NUMBER	46.61294			97.46342				17517.99036			250.01486		8.47508	36642.00838	4237.54		63.5631	12.71262	851.74554	13445.71442	7038.55394	364.42844	34164.85978					34164.85978	2012	34164.85978	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	NUMBER	66	3	2	3	48	1	14	3		15	2	2	6	15	90	44	117	12	75	141	39	152	13					13	2012	13	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	NUMBER		417.6	47.6	70.6		2	12.6	7.8			238.6	5.8		17.4		5.8	5.8		10	1032.6	432.4		235.4	2135.4				1185.4	2013	2135.4	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	NUMBER																									208.0044868			208.0044868	2014	208.0044868	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	NUMBER	366.5102	3								232.6541			59.8384	179.5152	104555.7225	22880.7082				1		72.0581							2011	72.0581	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	NUMBER			13813.656																										1992	13813.656	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	NUMBER	1596.454678	11346.2950826	4307.3352834	5202.3971768	1610.9293222	35505.0504432	18013.6589824	7625.706107	109764.209313	16253.990142	10127.6130656	13410.5952284	6129.4852892	7569.2997432	10776.54678	251426.6084118	7498.145211	19804.1929884	57807.2412844	12790.9130772	310049.1829848	32232.2186706	139531.8717482	28975.126166				84253.4989571	2013	28975.126166	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	NUMBER	93.5066	12.7509	34.0024		68.0048	95.5066	164.5114	21.2515	216.7653	59.5042	2227.1572	306.0216	425.03	140077.1371	282.5198	297272.1279	32342.0321	247.7653	227.0156	232.5162	333.2731	699.5462	204.0144	888.006				546.0102	2013	888.006	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	NUMBER	17.013462	70.2668275	948.2581905	9780.8190095	129.547117	7820.9457655	55.2802895		621250.82721	20436.634207	8981.7870205	5249.430784	129351.957828	30446.731773	39694.0745475	45300.4420735	8159.691387	6676.0669235	112266.5265515	70316.973023	105205.9085525	51330.1641435	41865.3348575	38252.983739				40059.15929825	2013	38252.983739	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	NUMBER																																
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	NUMBER	34132.4	2087.3	150914.9	24	65213.3	33994.1	17753.1		132011.9	151690.5	7798.3	65218.4	232878.1	341513.1	1995319.3	545019.9	1676792.7	865357.9	376902.5	2252086.9	6417	1097	1528	3449	2083			2353.33333333333	2014	2083	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_AFFCT	Number of people affected by disaster, total (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	NUMBER	3688.5777	21429.6942	55495.3234	188447.096	82757.4729	10108.9765	12726.8307	216695.2244	105125.0407	64887.3554	10676.2122	24628.7022	243529.8684	219826.3425	32670.889	90172.4365	232656.2363	7157.3239	8768.5285	9840.365	27327.9713	26767.5487							2011	26767.5487	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
