series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	36	134.3499412	-25.57717202	AUS	Australia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1.53547166951013	1.52681753622284	1.52435489083907	1.39326545548942	1.4	1.39663272774471	2016	1.4	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	40	14.14172472	47.58704857	AUT	Austria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.702872501301616	0.698911013485838	0.697783720970396	0.660195557414345	0.66	0.660097778707172	2016	0.66	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	44	-78.05111663	24.69546597	BHS	Bahamas	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.082073240892728	0.081610664617236	0.081479032564474	0.077786711181457	0.08	0.0788933555907285	2016	0.08	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	48	50.5490754	26.04407747	BHR	Bahrain	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.084061389044558	0.083587607287752	0.083452786570578	0.079228875004056	0.08	0.079614437502028	2016	0.08	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	50	89.17660788	22.86961622	BGD	Bangladesh	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.31710963021687	0.315322355947292	0.314813763973562	0.321016653386741	0.31	0.31550832669337	2016	0.31	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	51	44.93839317	40.29499741	ARM	Armenia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.086298055715367	0.085811667792082	0.085673259827445	0.08085130930448	0.08	0.08042565465224	2016	0.08	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	52	-59.5346489	13.13648273	BRB	Barbados	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.074431296434132	0.07401179122744	0.073892415603512	0.07224339398834	0.07	0.07112169699417	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	56	4.660976456	50.64104975	BEL	Belgium	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1.81623546632636	1.80599890897476	1.80308596438854	1.64352594632987	1.64	1.64176297316494	2016	1.64	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	60	-64.78155012	32.27881922	BMU	Bermuda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	64	90.45098484	27.39598568	BTN	Bhutan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.045292500083875	0.045037225212691	0.044964583451553	0.056289456700834	0.06	0.058144728350417	2016	0.06	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.126433796530433	0.125721197953123	0.125518418825666	0.109964991473206	0.11	0.109982495736603	2016	0.11	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.049641574166003	0.049361787304445	0.049282170339905	0.054261413825303	0.05	0.0521307069126515	2016	0.05	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	72	23.81380223	-22.18810073	BWA	Botswana	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.053742129729152	0.053439231562384	0.053353037977494	0.057235876709415	0.06	0.0586179383547075	2016	0.06	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	76	-53.08432878	-10.77668561	BRA	Brazil	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	2.08364139274748	2.07189769815916	2.06855587820951	1.9206918059857	1.85	1.88534590299285	2016	1.85	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	84	-88.70199554	17.19965901	BLZ	Belize	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.051940370466556	0.051647627267229	0.051564323409463	0.055928915745184	0.05	0.052964457872592	2016	0.05	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.047404907495194	0.047137726800114	0.047061697083038	0.052638979524879	0.05	0.0513194897624395	2016	0.05	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.162966018820307	0.162047519523853	0.161786148687824	0.136464751713471	0.13	0.133232375856736	2016	0.13	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	100	25.23763153	42.75731323	BGR	Bulgaria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.339538426554701	0.33762474044905	0.33708017635492	0.264546926208083	0.32	0.292273463104042	2016	0.32	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	104	96.51752295	21.19332882	MMR	Myanmar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.169862407721967	0.168905039412206	0.168632607896496	0.152734162337171	0.18	0.166367081168586	2016	0.18	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	108	29.89080992	-3.366387428	BDI	Burundi	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.060017222333365	0.0596789568662	0.059582699059259	0.066609941556311	0.07	0.0683049707781555	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	112	28.04940161	53.54193075	BLR	Belarus	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.221989167077758	0.220738005054795	0.220381970744031	0.212358622877766	0.21	0.211179311438883	2016	0.21	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	116	104.922836	12.71163737	KHM	Cambodia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.110404352056304	0.109782097672088	0.109605027151454	0.039163761307466	0.04	0.039581880653733	2016	0.04	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	120	12.7419827	5.692387031	CMR	Cameroon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	2.79862917184931	2.78285570604345	2.7783671626546	0.107846813358763	0.1	0.103923406679382	2016	0.1	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	124	-101.6575058	57.72360191	CAN	Canada	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.047094259346471	0.046828829507846	0.046753298019585	2.6593951564928	2.56	2.6096975782464	2016	2.56	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.028828148201534	0.028665668722481	0.028619433088506	0.052413641427598	0.05	0.051206820713799	2016	0.05	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	140	20.93559492	7.003720791	CAF	Central African Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.069088148276089	0.068698757800429	0.068587951712108	0.068367578715104	0.07	0.069183789357552	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.252681204171632	0.251257057530885	0.250851798213259	0.20154239420827	0.25	0.225771197104135	2016	0.25	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	148	18.66618401	15.36279341	TCD	Chad	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.069088148276089	0.068698757800429	0.068587951712108	0.068367578715104	0.07	0.069183789357552	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	152	-71.23029019	-35.2652885	CHL	Chile	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.446152871196579	0.443638291155467	0.442922734932239	0.461717761329098	0.46	0.460858880664549	2016	0.46	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	156	104.1403375	32.30955217	CHN	China	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	2.79887769036829	2.78310282387727	2.77861388190536	4.83345711906144	4.64	4.73672855953072	2016	4.64	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	170	-73.07446751	3.888209046	COL	Colombia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.410179815574407	0.40786798471082	0.407210123384297	0.468027228052971	0.45	0.459013614026485	2016	0.45	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	174	43.34234565	-11.66121732	COM	Comoros	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.033052963024172	0.032866671897327	0.032813660351476	0.04222835943049	0.04	0.041114179715245	2016	0.04	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	175	45.14015057	-12.82217691	MYT	Mayotte	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	178	15.22052612	-0.840544119	COG	Congo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.073126574209494	0.072714422599914	0.072597139537007	0.071296973979759	0.07	0.0706484869898795	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.179741018851372	0.178727973306332	0.178439698114325	0.148633008966654	0.14	0.144316504483327	2016	0.14	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.030008611166683	0.0298394784331	0.02979134952963	0.069449201582054	0.08	0.074724600791027	2016	0.08	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	191	17.95874553	45.45172212	HRV	Croatia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.157995648440733	0.157105162847564	0.156851763672564	0.154987543309982	0.16	0.157493771654991	2016	0.16	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	192	-79.54460144	22.10030366	CUB	Cuba	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	196	33.22285964	35.05659437	CYP	Cyprus	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.106303796493155	0.105704653414149	0.105534159513864	0.095363082769387	0.09	0.0926815413846935	2016	0.09	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	203	15.33151382	49.73913871	CZE	Czechia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.407446111865641	0.40514968853886	0.404496211625905	0.377306110087575	0.38	0.378653055043787	2016	0.38	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	204	2.339933594	9.65401646	BEN	Benin	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.069460926054557	0.069069434551151	0.068958030588253	0.068637984431842	0.07	0.069318992215921	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	208	9.326571283	56.03829721	DNK	Denmark	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.851238057131922	0.84644036027309	0.845075113675895	0.831542646586939	0.8	0.81577132329347	2016	0.8	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	212	-61.3493756	15.43391378	DMA	Dominica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.046845740827492	0.046581711674032	0.046506578768822	0.052233370949773	0.05	0.0511166854748865	2016	0.05	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.145507592862051	0.144687491698385	0.144454121321724	0.12380075064627	0.12	0.121900375323135	2016	0.12	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.187693611458692	0.186635743988395	0.18633471413874	0.154401664257051	0.15	0.152200832128526	2016	0.15	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	222	-88.86862995	13.73603564	SLV	El Salvador	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.024292685230172	0.024155768255367	0.024116806762081	0.035873825087161	0.04	0.0379369125435805	2016	0.04	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.059955092703621	0.059617177407746	0.059521019246569	0.061742638655038	0.06	0.060871319327519	2016	0.06	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	231	39.63505296	8.631223181	ETH	Ethiopia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.076295185326473	0.075865174981049	0.075742809984235	0.073595422572027	0.07	0.0717977112860135	2016	0.07	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	232	38.11074289	16.12894644	ERI	Eritrea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.052375277874769	0.052080083476404	0.051996082098298	0.056244389081378	0.06	0.058122194540689	2016	0.06	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	233	25.84093481	58.68487172	EST	Estonia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	0.072878055690515	0.0724673047661	0.072350420286244	0.07810218451765	0.08	0.079051092258825	2016	0.08	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016	G
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
2017.Q2.G.01	SG_INT_VRTIBRD	Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP										
