series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	CON_USD	0.016798	92.696186	0.004842	0.028336	0.014786													2004	0.014786		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	CON_USD	606.94625	377.3019	286.668895	491.60533	442.185816	399.640846	211.1673	246.307911	361.655099	265.529652	419.273609	451.377247	899.228149	963.61072	935.605346	1041.113597	858.1870118	2015	1041.113597		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	CON_USD	130.317198	66.998331	84.914202	61.938041	66.032548	25.902268	21.310467	41.839169	102.216548	208.994397	213.824193	161.832925	148.082045	152.793772	184.449626	355.195716	200.4708168	2015	355.195716		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	CON_USD		3.593598		0.126793	1.336488				0.041173	6.76532	50.200665							2010	50.200665		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	CON_USD	29.817522	26.560862	12.861239	14.18911	17.959016	22.604249	18.589776	14.02779	9.068195	22.054934	86.008117	61.742518	65.893971	38.020893	63.257363	50.483432	55.8796354	2015	50.483432		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	CON_USD	38.894893	25.647129	65.51051	68.123532	88.960676	44.968094	28.016758	35.741547	37.516876	85.889294	99.444415	64.171918	82.187753	97.53789	222.561904	167.850298	126.8619526	2015	167.850298		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	CON_USD	119.112395	128.75174	63.646628	56.92491	149.709249	97.955715	51.482551	40.786224	102.106141	268.194836	339.883002	340.268221	426.347992	428.79288	381.63478	279.344121	371.2775988	2015	279.344121		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	CON_USD	0.458817	0.819754	0.350702	7.937516	5.659448	1.762401	1.750544	0.613578	1.278735	937.059919	19.914751	58.472886	39.323586	11.556031	15.980663	-0.023984	25.0618364	2015	-0.023984		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	CON_USD	549.106455	1502.326037	1431.734607	467.510687	476.480092	191.820898	236.684893	249.320159	513.900679	1070.217141	1915.215846	1241.185666	1283.919836	1110.94609	1518.170773	2299.692319	1490.7829368	2015	2299.692319		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	CON_USD	13.84314	3.07581	3.589159	2.393157	1.478913	0.847227	0.188718	0.10514	0.805572	6.646402	7.027055	5.616477	6.021964	11.07127	8.459877	8.021521	7.8382218	2015	8.021521		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	CON_USD	8.788207	0.448322	2.76238	2.718636	3.535075	8.544664	12.507386	13.800062	6.210741	13.314577	13.353275	28.823587	29.382861	28.750543	25.927817	32.461972	29.069356	2015	32.461972		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	CON_USD	0.025741	6.168448	4.762902	8.790531	1.747722	1.113283	3.212426	2.848833	7.068539	3.892641	4.82565	11.909647	11.787326	250.962068	93.047056	139.577014	101.4566222	2015	139.577014		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	CON_USD	0.052915	11.830341	4.881276	4.439535	7.25557	8.60988	19.841908	27.185509	47.039569	47.593541	74.959828	69.895898	96.426146	82.286559	94.036323	41.944916	76.9179684	2015	41.944916		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	CON_USD						8.432099	6.761127	9.949304	18.335381	117.481886	70.329325	31.85379	151.006414	190.988109	166.053927	84.57513	124.895474	2015	84.57513		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	CON_USD	42.438512	113.275807	49.909521	52.622039	50.5309	48.072014	49.157528	59.386984	91.989376	69.046006	119.380579	153.759153	175.559303	186.868391	188.255097	192.809711	179.450331	2015	192.809711		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	CON_USD	58.56566	169.10692	87.901409	76.474424	139.850365	79.393585	70.119595	97.28774	93.322523	148.515293	126.885064	110.669155	208.177504	224.635883	232.576907	154.025593	186.0170084	2015	154.025593		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	CON_USD	21.283768	19.257747	10.81588	23.414868	17.915726	39.272111	37.768597	36.05603	78.736454	87.230213	134.427906	91.288161	63.84918	64.998012	96.818038	62.766908	75.9440598	2015	62.766908		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	CON_USD	32.36157	12.097232	11.367072	3.116435	5.550783	4.219727	9.634741	3.153589	5.332965	19.703225	25.489496	70.758028	42.035943	13.9236	12.559676	10.38015	29.9314794	2015	10.38015		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CON_USD	72.953948	473.372182	88.341042	118.989179	84.208938	123.862403	176.08128	146.982474	268.460636	342.453962	410.202571	456.793187	544.68372	468.320565	522.973826	544.384974	507.4312544	2015	544.384974		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD	168.414919	58.475587	43.76451	58.993159	51.928109	63.525458	36.063045	15.538361	51.39153	52.498176	5.919373	27.927161	21.992278	29.131734	21.026198	58.424442	31.7003626	2015	58.424442		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD	2.477286	36.364559	11.627154	13.697809	8.14955	50.865067	71.590159	47.32946	67.206318	27.443559	94.337216	257.958462	119.199145	46.331632	227.569433	31.672834	136.5463012	2015	31.672834		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD	2178.793743	2313.334809	2096.470226	1570.423282	1264.117502	1263.480178	1101.376694	1332.671661	1686.391597	1325.923185	2290.17222	1932.180669	1988.653427	1897.445	1928.022285	2322.051255	2013.6705272	2015	2322.051255		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD	36.889938	272.435593	21.996718	139.590311	73.91389	275.167176	316.814048	42.794869	423.51125	552.567709	265.380334	585.264617	187.63613	292.3396	715.053234	836.749192	523.4085546	2015	836.749192		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD	1.987329	9.131988	3.542979	1.582504	0.850293	4.56925	2.165582	3.70644	1.785531	3.175803	4.72575	1.702	6.005413	8.515626	9.616803	9.964123	7.160793	2015	9.964123		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD		9.143159	15.013491	11.010433	29.822519		0.766768	14.670632	10.12592	20.804238	38.801291							2010	38.801291		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD	0.52299	13.736001	3.614327	7.150485	17.08539	9.802489	11.644938	27.705311	26.657033	20.324294	11.666966	29.443729	39.862635	17.396257	18.45168	18.775845	24.7860292	2015	18.775845		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD	2.729689	43.111242	184.996685	100.737211	98.512434	154.663836	155.395063	125.687366	194.440438	352.274319	194.525283	245.983001	318.694081	395.763741	388.405429	366.80163	343.1295764	2015	366.80163		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD	0.932995	1.145852	0.206421	0.69741	0.086131	0.044973	0.033997	0.04673	0.00566	0.828696	1.487398	9.996968	14.055697	1.143302	11.386997	9.782846	9.273162	2015	9.782846		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD	0.601993	122.839902	3.427184	2.258804	19.727815	15.690084	26.808764	35.468622	42.739735	90.641082	172.850453	210.454984	116.541492	143.800949	339.911282	259.798394	214.1014202	2015	259.798394		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD	31.083453	79.200425	27.227215	39.152961	73.488282	68.234259	80.315785	57.557782	236.251024	398.387568	503.562934							2010	503.562934		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD	2.159087	5.52817	1.920088	2.746256	7.232619	2.564908	2.982963	0.271995	4.096055	2.373625	3.440852	2.64314	1.726652	5.130851	7.025447	3.101158	3.9254496	2015	3.101158		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CON_USD	89.85744	54.014691	56.612546	80.66227	69.167442	40.871259	30.287812	60.851292	123.381059	118.001633	143.354812	208.476476	88.476823	120.773503	111.449155	120.361259	129.9074432	2015	120.361259		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CON_USD	0.040923		1.650827	0.305366	2.363401	2.309693	0.849109	3.858213	4.083725	10.240123	10.543124	5.527711	10.571774	8.895846	9.578351	3.553085	7.6253534	2015	3.553085		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CON_USD	82.018792	312.773782	42.84415	24.83437	6.769167	9.782008	102.272236	58.728652	38.206289	91.536673	159.684733	391.051476	167.325499	82.335686	54.9002	328.982718	204.9191158	2015	328.982718		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CON_USD	103.046417	53.570057	21.514148	34.497499	11.562886	11.990102	8.677494	10.441075	20.85527	32.012238	95.801886	174.952333	153.473952	108.140819	97.810653	1394.633685	385.8022884	2015	1394.633685		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CON_USD	20.866075	96.865406	16.965121	9.778202	6.026901	40.150095	24.786947	28.773967	52.555978	216.387068	126.212785	195.200224	126.825431	68.105955	37.295393	110.466755	107.5787516	2015	110.466755		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CON_USD	1.793667	0.302724	2.872682	1.506689	0.119984	0.194943		0.100365	0.03172	0.006826	0.022261	0.01946	0.174061	0.061723	0.066549	0.015803	0.0675192	2015	0.015803		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CON_USD	175.783871	70.805474	332.788725	191.413907	224.962657	271.443283	377.929138	352.006395	410.10728	548.568256	339.01137	446.975089	349.795028	484.079496	407.469891	400.559172	417.7757352	2015	400.559172		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CON_USD	117.419754	0.044216	27.111159	26.779606	11.87485	15.247434	13.732753	9.198021	12.721031	5.437588	16.642034	2.81399	2.06299	0.106644	0.987017	0.322754	1.258679	2015	0.322754		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CON_USD	0.171007	15.34188	0.200553	1.066232	7.515816	5.927698	5.673269	2.077665	1.707436	1.244115	11.459961	11.305244	13.919498	9.014893	8.787641	7.974836	10.2004224	2015	7.974836		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD	24.020634	7.255561	12.738543	18.486722	14.085267	2.697738	1.085682	6.282346	13.433886	112.986072	40.025266	18.787768	8.218327	23.639671	27.576827	49.214194	25.4873574	2015	49.214194		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CON_USD	43.205047	28.125662	25.584186	23.115324	35.740542	13.075648	11.252546	7.679831	5.789875	70.997631	59.432295	81.246067	73.575856	47.714662	92.886103	79.082276	74.9009928	2015	79.082276		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CON_USD	137.689671	87.98328	61.515467	61.467742	59.138906	64.088521	86.040371	98.523809	220.016444	452.670732	323.206858	339.639374	349.089551	319.976321	329.923518	432.403544	354.2064616	2015	432.403544		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CON_USD	14.144842	7.069232	5.248123	6.324327	3.532307	7.633229	5.353317	8.35923	6.327682	16.511366	22.697636	47.671453	38.782526	28.996113	42.155418	29.007268	37.3225556	2015	29.007268		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CON_USD	208.900177	85.656709	8.908291	15.719728	28.867782	32.672587	39.381596	24.825148	24.251915	78.79928	140.641137	91.393301	34.660598	51.331749	82.567382	70.381791	66.0669642	2015	70.381791		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CON_USD	101.383579	354.037116	124.300565	151.335211	177.998833	215.380888	200.57113	221.911157	213.58166	248.310816	307.416609	402.106822	384.286768	405.849952	380.07588	316.581367	377.7801578	2015	316.581367		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CON_USD	1.42633	11.075738	7.689929	4.564035	2.952479	6.870151	3.278709	3.083423	1.318417	4.250623	1.225246	10.219268	20.824921	26.369556	33.522061	23.25747	22.8386552	2015	23.25747		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CON_USD	0.191412		2.269211	1.320722	0.681075	0.526164	0.154645	0.119542	0.227026	4.24908	3.667496	0.272561	0.201538	3.125423	6.69884	11.814571	4.4225866	2015	11.814571		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CON_USD	10.114043	210.438187	77.243439	14.939948	60.572935	11.818095	80.842307	39.401166	52.399851	151.638204	92.070169	53.196361	36.519527	107.80616	28.313798	13.153102	47.7977896	2015	13.153102		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CON_USD	12.41728	7.80255	27.677476	25.110903	13.640543	8.414065	15.888512	15.672117	37.372356	27.281447	45.425541	39.150736	53.666597	44.258425	43.302738	38.259557	43.7276106	2015	38.259557		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CON_USD	42.016036	36.304224	2.473582	2.529845	1.892509	1.445944	0.291376	1.533157	0.620754	24.601514	27.52029	17.311667	24.818401	20.661585	19.902933	2.949563	17.1288298	2015	2.949563		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CON_USD	12.769282	6.148465	2.91918	3.086395	5.133895	21.089097	26.908178	43.583525	55.260968	115.577104	209.114993	180.011892	173.438261	139.179171	153.135903	160.982455	161.3495364	2015	160.982455		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	CON_USD	238.090559	32.191421	49.55891	29.533676	24.956725	26.921918	42.713395	28.085403	56.71839	120.944316	165.875585	134.932677	138.584502	192.454504	240.742589	139.274325	169.1977194	2015	139.274325		
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	CON_USD																					
