series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	CON_USD	4679.55192350799	4740.81847020001	4875.26012221241	4887.69457247956	4785.7524512177	4700.97094831768	4719.07017722991	4816.88006583159	4478.8731124079	4415.50835320332	4330.31581208619	4257.65711069168	4138.44424308886	4008.34383068838	4224.41351418294	4157.99716575257	4118.12054054966	4129.46385885248	2016	4118.12054054966	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	CON_USD	6808.01322065999	6976.00670365448	6842.27054660568	6846.82472589549	7018.44018464187	7290.96092731654	7823.63465810947	8400.82552711687	8446.2565767245	7177.6310067666	7730.51841840537	8205.34439777771	8370.5999223935	8304.58426230729	8381.31648474636	8337.83449543372	8397.41204203261	8358.3494413827	2016	8397.41204203261	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	CON_USD	1003.28664914348	856.213335840442	782.682798460394	985.865072824989	1058.06997541383	978.273362835353	1062.3211404969	910.946770136067	829.065037709381	765.792815265798	821.342136186016	810.375159730687	848.776890769842	757.208209008551	752.151309214889	722.925610601543	713.227409999032	758.857885918771	2016	713.227409999032	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	CON_USD	2843.91264067901	2826.57128651461	2830.22980568404	2798.27889888983	2925.89804564171	3165.30122812319	3234.78921522776	3123.87328262716	3070.7330649404	2998.20770671823	2952.3608880862	2940.040644281	3013.65425018578	3073.07042767041	3173.56472726205	3238.09581720503	3265.72619339948	3152.82228314455	2016	3265.72619339948	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	CON_USD	67.5625779041357	70.7337835862774	73.2694592824277	76.8755578907138	81.0186207292099	86.3756060581245	94.4136655841837	103.111966560788	109.43242680343	115.469375788678	121.754721906534	132.384648613768	143.827627473854	156.73365078833	168.416464808574	182.472230770073	198.035139510401	169.897022670246	2016	198.035139510401	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	CON_USD	179.257554148145	184.819777545101	217.495223462211	253.760210346395	255.355674521527	278.943742000194	278.836196026795	284.614129600682	288.316737416677	268.617899719093	302.623590786018	339.565455878468	352.371932476458	376.581402864522	399.519860592638	410.947890984958	423.334326157417	392.551082615199	2016	423.334326157417	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	CON_USD	1259.24726650805	1152.94471047635	1152.41187679342	1140.62141878565	1152.65499778462	1172.90270206158	1161.12736947353	1143.55310913476	1113.09288138038	973.354651196196	927.687916270219	875.331270268922	812.693495631792	828.039096221987	800.353300162326	783.619197790405	774.728765359326	799.886771033167	2016	774.728765359326	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	CON_USD	5650.95691043767	5719.4641991417	5742.59328447671	5683.74117089412	5936.77669296478	6015.07572739162	6019.16260127885	6334.72862156615	6206.17218325555	5511.94273873386	5824.7286975326	5890.41290211196	5860.13904481972	5933.22104339933	5947.8929323424	5961.33734252856	5983.94144686811	5937.30636199162	2016	5983.94144686811	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	CON_USD	1664.0443070196	1532.48629561108	1482.6710813446	1404.33858050096	1348.90454794184	1334.46679641914	1299.66928086192	1296.3002998875	1251.16413511381	1256.37230958231	1169.57500703631	1108.0418622794	948.648387913705	877.179369314833	828.356887264332			884.728214830957	2014	828.356887264332	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	CON_USD	92.2390462027661	100.77229045566	99.6609951856636	102.585067707641	104.159410597018	109.318410259797	118.994087761651	145.610036567954	154.92464639779	162.580210078691	192.025931140194	202.664329064276	213.082120070834	194.830363472769	216.926522990609	225.791165675051	237.977624495761	217.721559341005	2016	237.977624495761	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	CON_USD	178.76475086312	180.179515788963	177.354583425157	180.822942720097	187.564756449228	189.861869363606	201.734438502501	210.436717032347	214.538800235335	221.198527093344	223.278142050332	227.808848332417	234.87807012215	245.309556765329	251.287554771226	258.28870369861	263.664681281973	250.685713327858	2016	263.664681281973	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	CON_USD	279.848347877258	287.926895659106	308.992103923303	317.857851845002	332.309154880247	354.441183583039	407.681856525355	450.885529908463	479.836336437616	453.857847030486	486.84236080076	486.990511466974	483.598340724983	508.525404383851	506.842260515503	526.990921201255	547.299017341314	514.651188833381	2016	547.299017341314	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	CON_USD	312.730383933009	311.422623091452	311.375321099788	276.708019053953	272.377742557538	273.197373287489	322.385663546048	397.930601300953	380.34590510736	391.570944573867	398.807859046962	435.17764029964	442.18215322235	461.617789488677	454.576431223048	454.190261150903	463.914247206813	455.296176458358	2016	463.914247206813	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	CON_USD																						
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	CON_USD	1237.21886718214	1229.74835594668	1243.80234289272	1247.27749063553	1334.00856269688	1347.91924298931	1352.41997119418	1417.65204219897	1452.61128045299	1311.14594678475	1414.80311418607	1439.76714830157	1407.34726216372	1422.81491292319	1354.22257897836	1202.65026822931	1080.89210982292	1293.5854264235	2016	1080.89210982292	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	CON_USD	364.589384178689	353.76497546953	349.719188755235	339.747292258074	372.197621746926	364.232847828466	462.98375861132	465.731956448159	473.771509153561	591.88964816437	530.435517973689	504.774273146756	456.165366030406	359.730046805135	338.32480338692	320.714408258579	299.263946618267	354.839714219861	2016	299.263946618267	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	CON_USD																						
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	CON_USD	52.430193579993	40.9139443257346	37.7655060440154	46.5835095395562	45.6746555245162	40.4734318973122	40.4046020935438	106.218393883046	105.979441409587	104.450977141114	109.677362940607	103.018152099515	103.221918140731	108.138915077093	105.012624984489	104.241900766119	103.285076193326	104.780087032352	2016	103.285076193326	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	CON_USD	1397.40938090394	1327.34257314933	1295.04265815142	1222.74996909091	1183.05096326205	1129.22091717381	1024.44808306843	930.91026157267	910.672903062022	1036.2843463138	991.808397311097	929.427326381423	881.384941250745	855.887601004887	837.996795673483			858.423112643038	2014	837.996795673483	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	CON_USD	6288.19042274485	6175.03251808208	6476.63113200129	6551.90473656657	6366.3240652235	6134.94390545167	6079.1856797501	5793.94289895556	5858.99441681154	5198.50242843857	5195.39893516941	5447.66338626538	5259.99024196571	5105.67150588458	4693.20501971758	4559.66014631795	4482.21385535146	4820.14815384746	2016	4482.21385535146	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	CON_USD	473.36324721799	512.949779371795	541.666964582081	625.412876242418	645.1054797139	691.457359695541	747.061346998555	877.300570611035	903.88824200661	807.708545524518	780.997716440964	882.919954519443	911.868095541723	889.672584456285	935.909161918918	980.375775250368	1027.60547372734	949.086218178927	2016	1027.60547372734	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	CON_USD	23.6992957657398	28.5591590317506	36.3843764109687	43.987105539112	54.3694686888188	65.7646806110925	79.6811317098078	95.8834296202669	112.655186773837	133.015654376191	159.121312999883	174.996558684209	188.054344523462	204.299475600376	222.267348831176	241.523206772662	267.553846587962	224.739644463128	2016	267.553846587962	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	CON_USD	17.5512046493366	16.0470220766059	14.4360055380523	15.1483826371751	14.8969326302438	14.701583181596	15.1017845309178	13.3429216221873	15.6957445281828	15.4518156257982	22.0002930626479	23.4852617186395	23.528700304566	23.0571182726781	23.2907431546678	21.7500879020435	20.7071989145956	22.4667697097102	2016	20.7071989145956	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	CON_USD	503.637464423177	543.524034742838	584.607499316595	646.538081408843	781.706184673329	899.380008808566	1026.75899907788	1116.7384322892	1284.86326967655	1259.60225743081	1397.58593283989	1534.08049433402	1626.90344456126	1543.04913483778	1554.70211007469	1496.58777446006	1459.41757024005	1536.13200683477	2016	1459.41757024005	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	CON_USD	49.1021459668689	55.4254491066306	62.2457166796615	68.716495335285	79.5500712535236	85.9237757823577	99.3730016058722	106.599101153059	108.305934908703	90.1442071127123	115.007865514921	131.500059445907	138.253337405539	149.352536488223	156.685579577321	172.183767656986	189.200609758833	161.13516617738	2016	189.200609758833	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	CON_USD	185.912198631404	187.22304457837	187.917150304355	187.595996327458	187.094255148527	186.068955429412	180.271550916866	176.604361807518	178.177731053062	171.978422450109	172.243045513924	171.73155535058	175.916804543118	177.720133468004	180.654598991596	183.530684244668	185.047808666689	180.574005982815	2016	185.047808666689	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	CON_USD	6354.96402617128	5990.37056927896	5971.25739071761	5875.62193809947	5927.49014664875	5938.7421316614	5801.55624855036	5664.62188554307	5316.39546212156	4555.20895330395	4747.08957256942	4832.76481485964	4849.55140007281	4900.3501784187	4984.07593862311	4840.19102209083	4711.38828185056	4857.1113642112	2016	4711.38828185056	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	CON_USD	187.670556141834	152.934579362791	150.097806304842	147.876207078403	138.670273868034	148.717390305004	145.340377552194	153.760677716413	171.603374698237	167.739361542555	184.378363164002	191.012807562823	197.595633916984	192.274283579559	194.287265764556	195.446124894813	198.203052222705	195.561272075723	2016	198.203052222705	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	CON_USD	616.587589060813	595.755881293718	590.212414956864	580.893005952381	568.596003721009	605.769762252432	587.553281162549	594.604214257964	647.987732829476	585.043940130791	513.619301915005	494.268422234005	503.476905705643	499.286193527386	484.620003886974			495.794367706668	2014	484.620003886974	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	CON_USD	68.0158476487689	67.9129534081557	67.6353709689454	61.8826598771339	61.488992416051	63.4854976615097	68.4032097263171	75.8017582144564	78.3608567880843	79.211125321335	79.6665483682353	80.5003166476969	81.3258699859292	50.8115227362176	50.4346093179549	52.7297661722589	55.3436977905141	58.1290932005749	2016	55.3436977905141	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CON_USD	319.093525066487	306.627951633387	308.645345963337	318.127194563656	331.869536939203	349.638400635529	366.299113764256	387.133049534729	403.466800985466	414.098363887256	441.760305766279	474.067966933707	496.324942358341	530.790126810019	570.599570075956	598.25906914841	628.610245749134	564.916790828372	2016	628.610245749134	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD	30.3613037901814	33.6086030412996	40.7072873424451	39.3722310091734	33.5822625162994	37.0796800971639	39.1294805180851	50.0340013046982	44.9164267298878	48.9058186348419	58.6445664815683	61.4920995239099	60.546273974251	74.3766760273329	92.7579276389074	96.1522231353338	98.6135533653465	84.4893308282343	2016	98.6135533653465	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD	1222.29957218626	1214.7570283606	1222.90586400871	1248.26988643082	1309.1219741397	1357.44577090363	1414.64320964085	1432.68498285913	1439.19857755104	1363.12100856823	1382.78101243088	1471.53230408972	1508.17884494161	1507.78434740476	1487.21438026663	1481.37252264733	1467.20505960506	1490.35103097308	2016	1467.20505960506	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD	494.383139183645	533.28803052905	583.782506921614	667.369338290973	723.084555513986	787.891418986218	899.000773174865	1040.77329487777	1151.42988610691	1271.37310474275	1431.80072513697	1569.68139294316	1695.74759517937	1810.30717652819	1923.96370542911	2047.63001815909	2170.1761830208	1929.56493566331	2016	2170.1761830208	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD																						
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD	648.1769944871	657.550704020934	662.185634621431	685.057080485129	729.582531727893	752.40118939225	793.502300314556	840.312944010574	835.54891511806	791.808459812953	797.522676950425	826.583388652516	818.880582328652	816.10859538211	810.424961875457	813.460348841221	808.007293976667	813.376356480821	2016	808.007293976667	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD	35.0437676192632	32.1498331507947	30.5231235011157	34.0539812892282	34.8159818437443	33.9875665823947	34.1686522860019	30.8805981946523	28.9019627630317	38.4440795048728	39.6554131344864	39.4724649148291	39.2911756928609	39.1154033074497	38.9116067720272	38.245990305324	37.8767025887169	38.6881757332757	2016	37.8767025887169	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD																						
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD	53.4648623840523	64.4970755834935	73.7748290611806	79.3537612364643	84.0192085370885	88.4785199678226	92.9141650865076	98.219910998435	101.870568369464	104.219766648966	107.229738214565	113.361760841282	119.937886462283	127.514931568697	136.519493061207	136.754721286142	135.707279721206	131.286862419907	2016	135.707279721206	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD	89.9497583949473	75.046347515719	75.9426149448847	70.3023079943716	71.0224505800485	69.0642175039565	63.6704416294761	66.0504163667092	64.9521122055495	56.6730625532607	53.0545305313213	52.2972124377359	53.3026231178999	56.8333574743524	60.0597535719566	59.925514607086	57.5885493809135	57.5419596304417	2016	57.5885493809135	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD	448.817009873219	459.539754874188	470.237046700896	478.514383467095	503.990235738255	482.568755863704	441.696368691494	450.34663512765	467.646682735538	452.049261387318	412.066129510945	397.294991375508	366.630004581343	356.69208311915	332.409558166466			351.91054862232	2014	332.409558166466	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD	1104.38904940835	986.253886609287	1003.09571255028	1071.10310302789	1097.21449525548	1197.97994652816	1309.09899763043	1381.55566322193	1312.58951652848	1244.75908999053	1278.49990902637	1311.21634492174	1370.34084111635	1412.44631847516	1430.33788779483	1460.88906059881	1504.66831095495	1435.73648378802	2016	1504.66831095495	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD	1450.27109017497	1477.80127473144	1548.94550174958	1609.91598825681	1684.02978076622	1735.6116120945	1802.00778502	1928.24596946511	1951.2440260479	1717.45725994302	1673.11825017231	1678.13416601717	1612.87318402198	1560.19165294977	1618.44508421696	1635.56889331623	1657.87154204224	1616.99007130944	2016	1657.87154204224	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD	478.355254085555	503.782401910707	485.941906774887	437.301613567812	403.699718166517	381.4940427413	394.224376084183	449.444688043107	489.016782195665	488.173075905147	497.179986917381	514.572278353911	527.113518283368	540.622900495973	547.80289470768			538.513104495674	2014	547.80289470768	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD	1503.59980578551	1451.03987594152	1445.01148198305	1451.07507388669	1417.08867848561	1371.64314933575	1302.0709334127	1304.19130042143	1329.33105263647	1236.26681497974	1201.5622283532	1119.89279573436	1010.11578292097	898.145331502069	871.233693174234	843.230094138848	824.041094494466	889.353199246117	2016	824.041094494466	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
2017.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita at constant 2010 United States dollars	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD	2278.86426594147	2370.3042483982	2470.32789487304	2514.35191247498	2734.65502549528	3153.55533254871	3784.93416622888	4018.68836580502	4327.78088040913	3783.29143953999	4186.95495800408	4598.70701543623	4446.79812569955	4328.27109368199	4568.02642614306	5049.27460541813	5341.48706140979	4746.7714624705	2016	5341.48706140979	UNIDO MVA 2016 Database. Available at https://stat.unido.org	M
