series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	24	17.57817062	-12.33724746	AGO	Angola	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	1.503	1.926	2.5	3.287	2015	3.287	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.01	0.013	0.01	0.009	2015	0.009	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.008	0.009	0.007	0.009	2015	0.009	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.018	0.022	0.017	0.018	2015	0.018	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	31	50.01064725	40.39229544	AZE	Azerbaijan	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.386	0.426	0.364	0.471	2015	0.471	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	31	50.01064725	40.39229544	AZE	Azerbaijan	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.32	0.35	0.321	0.462	2015	0.462	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	31	50.01064725	40.39229544	AZE	Azerbaijan	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.706	0.777	0.685	0.933	2015	0.933	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	32	-65.14563274	-35.19446255	ARG	Argentina	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.373	1.323	1.302	1.413	2015	1.413	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	32	-65.14563274	-35.19446255	ARG	Argentina	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2.01	2.145	2.099	2.238	2015	2.238	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	32	-65.14563274	-35.19446255	ARG	Argentina	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3.383	3.468	3.401	3.65	2015	3.65	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	36	134.3499412	-25.57717202	AUS	Australia	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.308	0.286	0.282	0.32	2015	0.32	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	36	134.3499412	-25.57717202	AUS	Australia	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.507	0.509	0.505	0.569	2015	0.569	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	36	134.3499412	-25.57717202	AUS	Australia	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.815	0.795	0.786	0.889	2015	0.889	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	40	14.14172472	47.58704857	AUT	Austria	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.11	0.202	0.121	0.131	2015	0.131	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	40	14.14172472	47.58704857	AUT	Austria	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.178	0.451	0.352	0.303	2015	0.303	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	40	14.14172472	47.58704857	AUT	Austria	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.288	0.653	0.473	0.434	2015	0.434	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	44	-78.05111663	24.69546597	BHS	Bahamas	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.025	0.025	0.028	0.027	2015	0.027	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	44	-78.05111663	24.69546597	BHS	Bahamas	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.026	0.023	0.023	0.03	2015	0.03	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	44	-78.05111663	24.69546597	BHS	Bahamas	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.051	0.048	0.051	0.058	2015	0.058	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	48	50.5490754	26.04407747	BHR	Bahrain	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.031	0.047	0.07	0.083	2015	0.083	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	48	50.5490754	26.04407747	BHR	Bahrain	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.041	0.065	0.126	0.152	2015	0.152	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	48	50.5490754	26.04407747	BHR	Bahrain	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.072	0.112	0.196	0.235	2015	0.235	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	50	89.17660788	22.86961622	BGD	Bangladesh	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	3.588	4.541	4.531	4.75	2015	4.75	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	50	89.17660788	22.86961622	BGD	Bangladesh	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	4.269	4.957	4.847	5.462	2015	5.462	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	50	89.17660788	22.86961622	BGD	Bangladesh	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	7.857	9.498	9.379	10.212	2015	10.212	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	51	44.93839317	40.29499741	ARM	Armenia	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.376	0.313	0.23	0.313	2015	0.313	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	51	44.93839317	40.29499741	ARM	Armenia	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.224	0.207	0.168	0.206	2015	0.206	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	51	44.93839317	40.29499741	ARM	Armenia	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.6	0.521	0.398	0.518	2015	0.518	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	52	-59.5346489	13.13648273	BRB	Barbados	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.033	0.028	0.03	0.032	2015	0.032	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	52	-59.5346489	13.13648273	BRB	Barbados	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.03	0.044	0.03	0.038	2015	0.038	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	52	-59.5346489	13.13648273	BRB	Barbados	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.063	0.072	0.06	0.069	2015	0.069	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	56	4.660976456	50.64104975	BEL	Belgium	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.13	0.111	0.109	0.104	2015	0.104	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	56	4.660976456	50.64104975	BEL	Belgium	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.192	0.209	0.189	0.216	2015	0.216	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	56	4.660976456	50.64104975	BEL	Belgium	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.321	0.32	0.299	0.32	2015	0.32	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	60	-64.78155012	32.27881922	BMU	Bermuda	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	60	-64.78155012	32.27881922	BMU	Bermuda	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	60	-64.78155012	32.27881922	BMU	Bermuda	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	64	90.45098484	27.39598568	BTN	Bhutan	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.037	0.046	0.056	0.068	2015	0.068	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	64	90.45098484	27.39598568	BTN	Bhutan	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.041	0.05	0.056	0.066	2015	0.066	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	64	90.45098484	27.39598568	BTN	Bhutan	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.078	0.096	0.111	0.134	2015	0.134	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.292	0.285	0.325	0.355	2015	0.355	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.356	0.373	0.411	0.455	2015	0.455	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.649	0.658	0.736	0.81	2015	0.81	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.239	0.321	0.308	0.341	2015	0.341	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.181	0.32	0.334	0.379	2015	0.379	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.421	0.642	0.642	0.72	2015	0.72	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	72	23.81380223	-22.18810073	BWA	Botswana	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.17	0.195	0.198	0.228	2015	0.228	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	72	23.81380223	-22.18810073	BWA	Botswana	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.094	0.119	0.131	0.151	2015	0.151	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	72	23.81380223	-22.18810073	BWA	Botswana	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.264	0.313	0.328	0.379	2015	0.379	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	76	-53.08432878	-10.77668561	BRA	Brazil	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	12.293	11.486	13.165	13.088	2015	13.088	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	76	-53.08432878	-10.77668561	BRA	Brazil	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	11.175	11.479	13.733	14.184	2015	14.184	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	76	-53.08432878	-10.77668561	BRA	Brazil	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	23.468	22.965	26.898	27.272	2015	27.272	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	84	-88.70199554	17.19965901	BLZ	Belize	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.026	0.028	0.051	0.071	2015	0.071	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	84	-88.70199554	17.19965901	BLZ	Belize	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.02	0.031	0.043	0.046	2015	0.046	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	84	-88.70199554	17.19965901	BLZ	Belize	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.046	0.059	0.094	0.118	2015	0.118	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_DIABTS	Number of deaths attributed to diabetes	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
