series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.004	0.004	0.003	0.004	2015	0.004	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.003	0.004	0.004	0.004	2015	0.004	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.007	0.008	0.007	0.008	2015	0.008	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	31	50.01064725	40.39229544	AZE	Azerbaijan	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.295	0.257	0.195	0.22	2015	0.22	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	31	50.01064725	40.39229544	AZE	Azerbaijan	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.557	0.47	0.404	0.534	2015	0.534	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	31	50.01064725	40.39229544	AZE	Azerbaijan	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.852	0.727	0.598	0.754	2015	0.754	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	32	-65.14563274	-35.19446255	ARG	Argentina	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.328	1.417	1.549	1.613	2015	1.613	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	32	-65.14563274	-35.19446255	ARG	Argentina	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	3.066	3.266	3.363	3.327	2015	3.327	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	32	-65.14563274	-35.19446255	ARG	Argentina	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	4.394	4.683	4.912	4.94	2015	4.94	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	36	134.3499412	-25.57717202	AUS	Australia	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.687	0.655	0.679	0.786	2015	0.786	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	36	134.3499412	-25.57717202	AUS	Australia	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.956	0.862	0.924	1.005	2015	1.005	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	36	134.3499412	-25.57717202	AUS	Australia	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	1.644	1.517	1.602	1.792	2015	1.792	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	40	14.14172472	47.58704857	AUT	Austria	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.211	0.189	0.241	0.258	2015	0.258	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	40	14.14172472	47.58704857	AUT	Austria	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.445	0.411	0.449	0.435	2015	0.435	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	40	14.14172472	47.58704857	AUT	Austria	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.657	0.6	0.689	0.693	2015	0.693	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	44	-78.05111663	24.69546597	BHS	Bahamas	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.009	0.011	0.007	0.007	2015	0.007	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	44	-78.05111663	24.69546597	BHS	Bahamas	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.015	0.016	0.016	0.019	2015	0.019	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	44	-78.05111663	24.69546597	BHS	Bahamas	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.024	0.027	0.023	0.026	2015	0.026	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	48	50.5490754	26.04407747	BHR	Bahrain	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.01	0.013	0.015	0.016	2015	0.016	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	48	50.5490754	26.04407747	BHR	Bahrain	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.015	0.019	0.029	0.032	2015	0.032	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	48	50.5490754	26.04407747	BHR	Bahrain	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.025	0.032	0.044	0.049	2015	0.049	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	50	89.17660788	22.86961622	BGD	Bangladesh	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	13.366	11.392	10.711	12.048	2015	12.048	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	50	89.17660788	22.86961622	BGD	Bangladesh	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	14.265	13.863	13.955	14.462	2015	14.462	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	50	89.17660788	22.86961622	BGD	Bangladesh	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	27.631	25.255	24.666	26.51	2015	26.51	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	51	44.93839317	40.29499741	ARM	Armenia	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.117	0.084	0.052	0.066	2015	0.066	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	51	44.93839317	40.29499741	ARM	Armenia	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.32	0.217	0.13	0.153	2015	0.153	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	51	44.93839317	40.29499741	ARM	Armenia	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.438	0.302	0.182	0.22	2015	0.22	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	52	-59.5346489	13.13648273	BRB	Barbados	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.012	0.007	0.006	0.007	2015	0.007	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	52	-59.5346489	13.13648273	BRB	Barbados	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.017	0.025	0.015	0.013	2015	0.013	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	52	-59.5346489	13.13648273	BRB	Barbados	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.029	0.032	0.021	0.02	2015	0.02	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	56	4.660976456	50.64104975	BEL	Belgium	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.458	0.467	0.505	0.598	2015	0.598	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	56	4.660976456	50.64104975	BEL	Belgium	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	1.014	0.957	0.889	0.928	2015	0.928	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	56	4.660976456	50.64104975	BEL	Belgium	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	1.472	1.424	1.393	1.525	2015	1.525	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	60	-64.78155012	32.27881922	BMU	Bermuda	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	60	-64.78155012	32.27881922	BMU	Bermuda	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	60	-64.78155012	32.27881922	BMU	Bermuda	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	64	90.45098484	27.39598568	BTN	Bhutan	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.101	0.095	0.095	0.103	2015	0.103	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	64	90.45098484	27.39598568	BTN	Bhutan	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.094	0.093	0.09	0.098	2015	0.098	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	64	90.45098484	27.39598568	BTN	Bhutan	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.194	0.187	0.184	0.201	2015	0.201	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.308	0.29	0.284	0.276	2015	0.276	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.491	0.455	0.452	0.458	2015	0.458	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.799	0.745	0.735	0.734	2015	0.734	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.153	0.134	0.105	0.113	2015	0.113	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.288	0.28	0.21	0.234	2015	0.234	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.44	0.414	0.314	0.347	2015	0.347	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	72	23.81380223	-22.18810073	BWA	Botswana	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.092	0.09	0.085	0.087	2015	0.087	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	72	23.81380223	-22.18810073	BWA	Botswana	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.102	0.114	0.115	0.126	2015	0.126	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	72	23.81380223	-22.18810073	BWA	Botswana	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.194	0.204	0.199	0.213	2015	0.213	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	76	-53.08432878	-10.77668561	BRA	Brazil	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	11.78	10.694	10.122	10.553	2015	10.553	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	76	-53.08432878	-10.77668561	BRA	Brazil	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	18.01	16.004	14.834	14.536	2015	14.536	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	76	-53.08432878	-10.77668561	BRA	Brazil	3	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	29.791	26.698	24.955	25.088	2015	25.088	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	84	-88.70199554	17.19965901	BLZ	Belize	1	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.006	0.008	0.006	0.008	2015	0.008	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CRESPD	Number of deaths attributed to chronic respiratory disease	84	-88.70199554	17.19965901	BLZ	Belize	2	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.019	0.014	0.025	0.029	2015	0.029	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
