geoAreaCode	years	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	66.02688198	33.83160199	2	AFG	Afghanistan	5.15	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
4	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	66.02688198	33.83160199	2	AFG	Afghanistan	5.521	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
8	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	3.015	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	3.639	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	2.956	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	2.719	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	8.938	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	8.968	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	7.579	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	5.852	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	6.008	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	6.317	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	5.286	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
8	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	20.06660928	41.13897007	6	ALB	Albania	4.273	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	E
10	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	2.028	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	2.054	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	1.378	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	1.198	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	3.958	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	5.201	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	5.38	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	4.957	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	3.006	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	3.644	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	3.394	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
12	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	2.678164227	28.15940032	66	DZA	Algeria	3.089	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
16	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-170.7187269	-14.30587306	12	ASM	American Samoa					
20	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	1.576257417	42.54548611	7	AND	Andorra					
24	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	9.291	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	10.582	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	11.456	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	11.588	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	27.75	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	29.674	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	30.007	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	29.504	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	18.396	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2005	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	20.021	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2010	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	20.647	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
24	2015	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	17.57817062	-12.33724746	3	AGO	Angola	20.478	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	M
28	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.067	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2000	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	4.864	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2005	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	3.382	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2010	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.475	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2015	ANNUAL	MALE	PER_100000_POP	2	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
28	2000	ANNUAL	BOTHSEX	PER_100000_POP	3	2017.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, total and by sex (deaths per 100,000 population)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2.317	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization; 2016.	CA
