series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	9.395126	8.537894	7.056698	6.533607	6.25343	6.586656	5.925896	5.808759	5.72186	5.790585	5.390734	5.63054	5.745631	5.430581	5.352548	5.5100068	2014	5.352548	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.206978	4.375942	4.24984	4.269242	4.32761	4.324925	4.172277	4.105815	4.87144	5.129654	4.738613	4.683021	4.560376	4.470883	3.877799	4.4661384	2014	3.877799	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	6.432431	6.36295	6.008336	6.208528	6.019948	5.889368	5.695157	5.413184	5.535095	5.440103	5.698717	5.213627	4.983873	5.164316	4.824562	5.177019	2014	4.824562	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	2.288187	2.165968	2.297995	2.238877	2.258872	2.215344	2.362225	2.735173	2.382566	1.840573	2.308202	1.757345	2.038061	1.945815	2.298463	2.0695772	2014	2.298463	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	21.794136	20.476066	18.980585	17.791102	16.830793	16.214355	15.506845	13.737891	13.639218	13.200377	12.551092	11.759423	11.560074	11.645436	11.060164	11.7152378	2014	11.060164	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	5.581231	4.270664	4.995618	5.056614	4.859963	5.076154	6.062454	4.723708	4.732881	4.769876	4.990109	5.009194	5.478375	5.157519	5.221591	5.1713576	2014	5.221591	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	7.716841	7.143132	7.116503	6.831554	7.039119	6.782904	6.768848	6.406969	6.826909	7.330364	7.583267	8.285172	7.823044	7.377199	8.847452	7.9832268	2014	8.847452	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.177481	4.215877	4.037431	3.846477	3.682963	3.635084	3.466822	3.308913	3.295927	3.329069	3.356478	3.040764	3.301441	3.178144	3.370599	3.2494852	2014	3.370599	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.947846	3.951217	3.935621	3.955211	3.947739	3.921595	3.90333	3.888668	3.906364	3.783439	3.89056	3.802765	3.892954	3.939832	4.063226	3.9178674	2014	4.063226	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	6.36233	6.383573	5.962462	5.334898	5.083489	4.884492	5.124873	5.050241	4.594281	5.355451	5.056885	5.44512	4.694368	4.848995	4.529279	4.9149294	2014	4.529279	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	7.605177	8.397524	8.639428	8.240573	7.857592	7.453522	7.02449	6.688854	6.326339	6.762543	6.391115	5.693211	5.466942	5.358364	5.32672	5.6472704	2014	5.32672	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.040104	3.640716	3.425047	3.864586	3.525559	3.391455	4.616059	4.719664	5.283453	4.61948	4.794747	5.540701	5.427938	4.388224	5.249321	5.0801862	2014	5.249321	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	10.658991	10.655914	9.793867	9.551787	8.719117	8.589516	8.272862	7.555035	7.055255	6.497586	6.629887	7.022595	6.689323	6.086377	6.339558	6.553548	2014	6.339558	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	8.977117	7.878851	7.27064	6.926902	6.430812	5.681674	5.09579	4.721054	4.127917	3.537593	3.145273	3.043075	3.098959	3.032457	3.242693	3.1124914	2014	3.242693	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	11.344944	15.602671	15.192997	15.487956	15.105399	15.12467	14.653112	14.244733	13.797179	13.51132	13.300817	13.043847	7.931524	7.958484	7.826447	10.0122238	2014	7.826447	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	14.087695	13.509059	13.11045	12.608712	11.700033	10.683912	10.338643	9.324646	8.473415	8.029135	7.732635	7.811359	7.980433	7.061408	7.061398	7.5294466	2014	7.061398	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	8.544207	7.949695	8.677178	8.237939	6.149483	5.504735	4.959984	4.56432	4.291078	6.243843	6.145958	6.00507	5.83309	5.603872	5.587275	5.835053	2014	5.587275	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	6.899613	6.679533	6.574194	6.576278	6.539085	6.430275	5.9367	5.421705	5.31584	5.638176	5.501397	5.091183	5.020041	4.997408	4.92954	5.1079138	2014	4.92954	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	9.219352	8.926605	8.692584	8.990512	8.923653	8.694292	8.373037	8.257172	8.245778	8.176821	8.012111	7.968375	7.738907	7.661601	7.702574	7.8167136	2014	7.702574	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	2.670902	2.84499	2.986423	3.100879	3.034291	3.529009	3.480582	3.22669	2.84943	3.152243	3.162907	3.344681	2.840059	2.804619	2.695858	2.9696248	2014	2.695858	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	7.200188	6.796124	6.558921	6.88078	6.528961	6.483504	6.326362	6.057809	5.9475	5.846613	5.705791	5.589503	5.468986	8.733695	8.865895	6.872774	2014	8.865895	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.349223	3.288623	3.221467	3.220448	3.094984	2.980245	2.793171	2.66663	2.477236	2.374576	2.367308	2.344413	2.311632	1.992982	2.028808	2.2090286	2014	2.028808	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	6.893429	6.282949	5.894251	5.490575	4.176568	3.645845	3.681716	3.661665	3.644779	3.538282	3.176706	3.228463	3.014008	2.925607	2.787178	3.0263924	2014	2.787178	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.665483	4.429966	4.488779	4.362817	4.381532	4.279382	4.266401	4.208016	4.034864	3.968721	3.921228	4.036594	4.237429	4.238279	3.881574	4.0630208	2014	3.881574	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	10.233051	9.833583	9.621842	9.99421	10.355997	10.281309	9.974489	9.446756	8.88879	8.693873	8.679179	8.50232	8.190299	7.851334	7.432813	8.131189	2014	7.432813	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.219566	3.15342	3.016148	2.963414	2.842356	2.827878	2.785626	2.589646	2.61837	2.670257	2.610024	2.45251	2.379314	2.420419	2.343103	2.441074	2014	2.343103	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.188001	4.24085	4.212051	4.65074	4.85099	4.687362	5.016641	4.123874	4.210659	4.591706	4.943683	4.612443	4.644137	4.972953	4.663191	4.7672814	2014	4.663191	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	2.056564	2.220897	2.139112	2.504058	2.569674	2.580118	3.170103	2.860907	2.899769	3.081006	3.085914	3.972967	4.386661	4.350413	4.078888	3.9749686	2014	4.078888	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	23.371187	24.67414	24.800395	24.366181	23.738015	23.231006	22.892776	22.328333	21.795719	21.826622	21.134005	21.002803	24.317902	23.55362	22.585953	22.5188566	2014	22.585953	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.201234	3.186066	3.257361	3.285719	3.733521	3.524806	3.506012	3.501223	3.466639	3.483156	3.380726	3.240789	3.132748	3.099427	3.033377	3.1774134	2014	3.033377	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	5.07088	5.088815	4.974321	5.055452	4.855039	4.730941	4.489793	4.43997	4.241523	4.428462	4.450794	4.356355	4.19191	4.148083	3.966372	4.2227028	2014	3.966372	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.249101	4.023487	3.696342	3.543649	3.274524	2.785879	2.482029	2.202805	2.246374	2.347203	2.479071	2.267412	2.274504	2.130061	2.132253	2.2566602	2014	2.132253	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.305025	4.112236	4.038411	4.274512	3.836013	3.752853	3.734778	3.759394	3.842811	3.834269	3.658631	3.532758	3.405303	3.138914	3.289744	3.40507	2014	3.289744	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	7.949793	7.922713	7.878284	7.956666	7.762594	7.205643	6.899538	6.543271	6.22491	6.129396	6.311937	5.968028	5.99626	5.934765	5.716444	5.9854868	2014	5.716444	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	7.254962	7.325107	7.508976	7.65579	7.653724	7.551457	8.572006	8.793372	8.569376	8.787184	9.142017	9.123024	9.031233	8.831967	8.74476	8.9746002	2014	8.74476	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.504286	3.582454	3.528471	3.716483	3.503056	3.324725	3.435299	3.325438	3.25661	3.279847	3.418582	3.122347	3.001835	3.054735	2.786787	3.0768572	2014	2.786787	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	2.894729	3.079036	2.94378	3.048643	2.872422	2.925587	2.806986	3.381523	2.734152	2.790449	2.870921	2.774199	2.907823	2.837566	2.78269	2.8346398	2014	2.78269	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.386041	4.178138	4.191209	3.976955	3.550306	3.532445	3.304548	3.098346	3.012307	2.92872	2.841919	2.814839	2.896094	2.605654	2.430179	2.717737	2014	2.430179	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.956223	4.03616	3.783836	3.73832	3.336351	3.306643	3.181268	3.521907	3.050588	3.613218	3.527958	3.463383	3.236581	3.335298	3.441267	3.4008974	2014	3.441267	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	4.448159	4.575515	4.558239	4.651343	4.529659	4.49984	4.548026	4.143441	4.108754	3.972825	3.954198	3.905814	3.774725	3.498971	3.51645	3.7300316	2014	3.51645	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	1.491862	1.668833	2.867519	3.591648	2.172172	2.357527	2.592111	2.671074	2.216483	2.396646	2.531548	2.610374	2.608903	2.520594	2.629228	2.5801294	2014	2.629228	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	32.251854	30.900289	31.343046	33.054512	29.974826	27.469273	25.534222	23.62807	21.972388	20.757986	18.962266	17.63183	16.694811	15.623768	14.59891	16.702317	2014	14.59891	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	5.202373	5.012198	4.909889	5.401414	4.939409	4.934521	4.539425	4.622241	4.82006	4.96597	4.987259	4.705405	4.808555	4.868904	4.948193	4.8636632	2014	4.948193	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	9.235859	9.057599	8.183602	8.418182	8.07011	7.247801	6.412805	6.660015	6.794022	7.067714	7.964254	7.406647	6.911669	7.509977	7.230473	7.404604	2014	7.230473	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	3.817105	4.183587	3.663788	3.920028	4.492765	3.749053	3.989727	3.704264	3.187669	2.596048	3.274095	3.240509	3.039494	3.265837	3.116302	3.1872474	2014	3.116302	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD	7.595925	7.597618	7.861697	8.126521	7.906339	7.099144	7.422569	6.950302	6.628895	6.824644	7.251961	6.80021	6.653857	6.564408	6.743381	6.8027634	2014	6.743381	Source: International Energy Agency, United Nations Statistics, World Development Indicators	E
2017.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	MJ_PER_GDP_CON_PPP_USD																				
