geoAreaCode	sliceId	Age	Freq	Sex	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
16	4	15-64	ANNUAL	BOTHSEX	PERCENT	-170.7187269	-14.30587306	12	ASM	American Samoa	2011-2015	
16	5	16-65	ANNUAL	MALE	PERCENT	-170.7187269	-14.30587306	12	ASM	American Samoa	2011-2015	
16	6	16-65	ANNUAL	FEMALE	PERCENT	-170.7187269	-14.30587306	12	ASM	American Samoa	2011-2015	
20	1	16-65	ANNUAL	BOTHSEX	PERCENT	1.576257417	42.54548611	7	AND	Andorra	2011-2015	
20	2	15-64	ANNUAL	MALE	PERCENT	1.576257417	42.54548611	7	AND	Andorra	2011-2015	
20	3	15-64	ANNUAL	FEMALE	PERCENT	1.576257417	42.54548611	7	AND	Andorra	2011-2015	
20	4	15-64	ANNUAL	BOTHSEX	PERCENT	1.576257417	42.54548611	7	AND	Andorra	2011-2015	
20	5	16-65	ANNUAL	MALE	PERCENT	1.576257417	42.54548611	7	AND	Andorra	2011-2015	
20	6	16-65	ANNUAL	FEMALE	PERCENT	1.576257417	42.54548611	7	AND	Andorra	2011-2015	
24	1	16-65	ANNUAL	BOTHSEX	PERCENT	17.57817062	-12.33724746	3	AGO	Angola	2011-2015	
24	2	15-64	ANNUAL	MALE	PERCENT	17.57817062	-12.33724746	3	AGO	Angola	2011-2015	
24	3	15-64	ANNUAL	FEMALE	PERCENT	17.57817062	-12.33724746	3	AGO	Angola	2011-2015	
24	4	15-64	ANNUAL	BOTHSEX	PERCENT	17.57817062	-12.33724746	3	AGO	Angola	2011-2015	
24	5	16-65	ANNUAL	MALE	PERCENT	17.57817062	-12.33724746	3	AGO	Angola	2011-2015	
24	6	16-65	ANNUAL	FEMALE	PERCENT	17.57817062	-12.33724746	3	AGO	Angola	2011-2015	
28	1	16-65	ANNUAL	BOTHSEX	PERCENT	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2011-2015	
28	2	15-64	ANNUAL	MALE	PERCENT	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2011-2015	
28	3	15-64	ANNUAL	FEMALE	PERCENT	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2011-2015	
28	4	15-64	ANNUAL	BOTHSEX	PERCENT	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2011-2015	
28	5	16-65	ANNUAL	MALE	PERCENT	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2011-2015	
28	6	16-65	ANNUAL	FEMALE	PERCENT	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	2011-2015	
31	1	16-65	ANNUAL	BOTHSEX	PERCENT	50.01064725	40.39229544	19	AZE	Azerbaijan	2011-2015	
31	2	15-64	ANNUAL	MALE	PERCENT	50.01064725	40.39229544	19	AZE	Azerbaijan	2011-2015	
31	3	15-64	ANNUAL	FEMALE	PERCENT	50.01064725	40.39229544	19	AZE	Azerbaijan	2011-2015	
31	4	15-64	ANNUAL	BOTHSEX	PERCENT	50.01064725	40.39229544	19	AZE	Azerbaijan	2011-2015	
31	5	16-65	ANNUAL	MALE	PERCENT	50.01064725	40.39229544	19	AZE	Azerbaijan	2011-2015	
31	6	16-65	ANNUAL	FEMALE	PERCENT	50.01064725	40.39229544	19	AZE	Azerbaijan	2011-2015	
32	1	16-65	ANNUAL	BOTHSEX	PERCENT	-65.14563274	-35.19446255	10	ARG	Argentina	2011-2015	
32	2	15-64	ANNUAL	MALE	PERCENT	-65.14563274	-35.19446255	10	ARG	Argentina	2011-2015	
32	3	15-64	ANNUAL	FEMALE	PERCENT	-65.14563274	-35.19446255	10	ARG	Argentina	2011-2015	
32	4	15-64	ANNUAL	BOTHSEX	PERCENT	-65.14563274	-35.19446255	10	ARG	Argentina	2011-2015	
32	5	16-65	ANNUAL	MALE	PERCENT	-65.14563274	-35.19446255	10	ARG	Argentina	2011-2015	
32	6	16-65	ANNUAL	FEMALE	PERCENT	-65.14563274	-35.19446255	10	ARG	Argentina	2011-2015	
36	1	16-65	ANNUAL	BOTHSEX	PERCENT	134.3499412	-25.57717202	17	AUS	Australia	2011-2015	
36	2	15-64	ANNUAL	MALE	PERCENT	134.3499412	-25.57717202	17	AUS	Australia	2011-2015	
36	3	15-64	ANNUAL	FEMALE	PERCENT	134.3499412	-25.57717202	17	AUS	Australia	2011-2015	
36	4	15-64	ANNUAL	BOTHSEX	PERCENT	134.3499412	-25.57717202	17	AUS	Australia	2011-2015	
36	5	16-65	ANNUAL	MALE	PERCENT	134.3499412	-25.57717202	17	AUS	Australia	2011-2015	
36	6	16-65	ANNUAL	FEMALE	PERCENT	134.3499412	-25.57717202	17	AUS	Australia	2011-2015	
40	1	16-65	ANNUAL	BOTHSEX	PERCENT	14.14172472	47.58704857	18	AUT	Austria	2011-2015	
40	2	15-64	ANNUAL	MALE	PERCENT	14.14172472	47.58704857	18	AUT	Austria	2011-2015	
40	3	15-64	ANNUAL	FEMALE	PERCENT	14.14172472	47.58704857	18	AUT	Austria	2011-2015	
40	4	15-64	ANNUAL	BOTHSEX	PERCENT	14.14172472	47.58704857	18	AUT	Austria	2011-2015	
40	5	16-65	ANNUAL	MALE	PERCENT	14.14172472	47.58704857	18	AUT	Austria	2011-2015	
40	6	16-65	ANNUAL	FEMALE	PERCENT	14.14172472	47.58704857	18	AUT	Austria	2011-2015	
44	1	16-65	ANNUAL	BOTHSEX	PERCENT	-78.05111663	24.69546597	27	BHS	Bahamas	2011-2015	
44	2	15-64	ANNUAL	MALE	PERCENT	-78.05111663	24.69546597	27	BHS	Bahamas	2011-2015	
44	3	15-64	ANNUAL	FEMALE	PERCENT	-78.05111663	24.69546597	27	BHS	Bahamas	2011-2015	
44	4	15-64	ANNUAL	BOTHSEX	PERCENT	-78.05111663	24.69546597	27	BHS	Bahamas	2011-2015	
44	5	16-65	ANNUAL	MALE	PERCENT	-78.05111663	24.69546597	27	BHS	Bahamas	2011-2015	
44	6	16-65	ANNUAL	FEMALE	PERCENT	-78.05111663	24.69546597	27	BHS	Bahamas	2011-2015	
48	1	16-65	ANNUAL	BOTHSEX	PERCENT	50.5490754	26.04407747	26	BHR	Bahrain	2011-2015	
48	2	15-64	ANNUAL	MALE	PERCENT	50.5490754	26.04407747	26	BHR	Bahrain	2011-2015	
48	3	15-64	ANNUAL	FEMALE	PERCENT	50.5490754	26.04407747	26	BHR	Bahrain	2011-2015	
48	4	15-64	ANNUAL	BOTHSEX	PERCENT	50.5490754	26.04407747	26	BHR	Bahrain	2011-2015	
48	5	16-65	ANNUAL	MALE	PERCENT	50.5490754	26.04407747	26	BHR	Bahrain	2011-2015	
48	6	16-65	ANNUAL	FEMALE	PERCENT	50.5490754	26.04407747	26	BHR	Bahrain	2011-2015	
50	1	16-65	ANNUAL	BOTHSEX	PERCENT	89.17660788	22.86961622	24	BGD	Bangladesh	2011-2015	
50	2	15-64	ANNUAL	MALE	PERCENT	89.17660788	22.86961622	24	BGD	Bangladesh	2011-2015	
50	3	15-64	ANNUAL	FEMALE	PERCENT	89.17660788	22.86961622	24	BGD	Bangladesh	2011-2015	
50	4	15-64	ANNUAL	BOTHSEX	PERCENT	89.17660788	22.86961622	24	BGD	Bangladesh	2011-2015	
50	5	16-65	ANNUAL	MALE	PERCENT	89.17660788	22.86961622	24	BGD	Bangladesh	2011-2015	
50	6	16-65	ANNUAL	FEMALE	PERCENT	89.17660788	22.86961622	24	BGD	Bangladesh	2011-2015	
51	1	16-65	ANNUAL	BOTHSEX	PERCENT	44.93839317	40.29499741	11	ARM	Armenia	2011-2015	
51	2	15-64	ANNUAL	MALE	PERCENT	44.93839317	40.29499741	11	ARM	Armenia	2011-2015	
51	3	15-64	ANNUAL	FEMALE	PERCENT	44.93839317	40.29499741	11	ARM	Armenia	2011-2015	
51	4	15-64	ANNUAL	BOTHSEX	PERCENT	44.93839317	40.29499741	11	ARM	Armenia	2011-2015	
51	5	16-65	ANNUAL	MALE	PERCENT	44.93839317	40.29499741	11	ARM	Armenia	2011-2015	
51	6	16-65	ANNUAL	FEMALE	PERCENT	44.93839317	40.29499741	11	ARM	Armenia	2011-2015	
52	1	16-65	ANNUAL	BOTHSEX	PERCENT	-59.5346489	13.13648273	35	BRB	Barbados	2011-2015	
52	2	15-64	ANNUAL	MALE	PERCENT	-59.5346489	13.13648273	35	BRB	Barbados	2011-2015	
52	3	15-64	ANNUAL	FEMALE	PERCENT	-59.5346489	13.13648273	35	BRB	Barbados	2011-2015	
52	4	15-64	ANNUAL	BOTHSEX	PERCENT	-59.5346489	13.13648273	35	BRB	Barbados	2011-2015	
52	5	16-65	ANNUAL	MALE	PERCENT	-59.5346489	13.13648273	35	BRB	Barbados	2011-2015	
52	6	16-65	ANNUAL	FEMALE	PERCENT	-59.5346489	13.13648273	35	BRB	Barbados	2011-2015	
56	1	16-65	ANNUAL	BOTHSEX	PERCENT	4.660976456	50.64104975	21	BEL	Belgium	2011-2015	
56	2	15-64	ANNUAL	MALE	PERCENT	4.660976456	50.64104975	21	BEL	Belgium	2011-2015	
56	3	15-64	ANNUAL	FEMALE	PERCENT	4.660976456	50.64104975	21	BEL	Belgium	2011-2015	
56	4	15-64	ANNUAL	BOTHSEX	PERCENT	4.660976456	50.64104975	21	BEL	Belgium	2011-2015	
56	5	16-65	ANNUAL	MALE	PERCENT	4.660976456	50.64104975	21	BEL	Belgium	2011-2015	
56	6	16-65	ANNUAL	FEMALE	PERCENT	4.660976456	50.64104975	21	BEL	Belgium	2011-2015	
60	1	16-65	ANNUAL	BOTHSEX	PERCENT	-64.78155012	32.27881922	32	BMU	Bermuda	2011-2015	
60	2	15-64	ANNUAL	MALE	PERCENT	-64.78155012	32.27881922	32	BMU	Bermuda	2011-2015	
60	3	15-64	ANNUAL	FEMALE	PERCENT	-64.78155012	32.27881922	32	BMU	Bermuda	2011-2015	
60	4	15-64	ANNUAL	BOTHSEX	PERCENT	-64.78155012	32.27881922	32	BMU	Bermuda	2011-2015	
60	5	16-65	ANNUAL	MALE	PERCENT	-64.78155012	32.27881922	32	BMU	Bermuda	2011-2015	
60	6	16-65	ANNUAL	FEMALE	PERCENT	-64.78155012	32.27881922	32	BMU	Bermuda	2011-2015	
64	1	16-65	ANNUAL	BOTHSEX	PERCENT	90.45098484	27.39598568	37	BTN	Bhutan	2011-2015	
64	2	15-64	ANNUAL	MALE	PERCENT	90.45098484	27.39598568	37	BTN	Bhutan	2011-2015	
64	3	15-64	ANNUAL	FEMALE	PERCENT	90.45098484	27.39598568	37	BTN	Bhutan	2011-2015	
64	4	15-64	ANNUAL	BOTHSEX	PERCENT	90.45098484	27.39598568	37	BTN	Bhutan	2011-2015	
64	5	16-65	ANNUAL	MALE	PERCENT	90.45098484	27.39598568	37	BTN	Bhutan	2011-2015	
64	6	16-65	ANNUAL	FEMALE	PERCENT	90.45098484	27.39598568	37	BTN	Bhutan	2011-2015	
68	1	16-65	ANNUAL	BOTHSEX	PERCENT	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2011-2015	
68	2	15-64	ANNUAL	MALE	PERCENT	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2011-2015	
68	3	15-64	ANNUAL	FEMALE	PERCENT	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2011-2015	
68	4	15-64	ANNUAL	BOTHSEX	PERCENT	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2011-2015	
68	5	16-65	ANNUAL	MALE	PERCENT	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2011-2015	
68	6	16-65	ANNUAL	FEMALE	PERCENT	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2011-2015	
70	1	16-65	ANNUAL	BOTHSEX	PERCENT	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2011-2015	
70	2	15-64	ANNUAL	MALE	PERCENT	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2011-2015	
70	3	15-64	ANNUAL	FEMALE	PERCENT	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2011-2015	
70	4	15-64	ANNUAL	BOTHSEX	PERCENT	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2011-2015	
70	5	16-65	ANNUAL	MALE	PERCENT	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2011-2015	
70	6	16-65	ANNUAL	FEMALE	PERCENT	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	2011-2015	
72	1	16-65	ANNUAL	BOTHSEX	PERCENT	23.81380223	-22.18810073	39	BWA	Botswana	2011-2015	
72	2	15-64	ANNUAL	MALE	PERCENT	23.81380223	-22.18810073	39	BWA	Botswana	2011-2015	
72	3	15-64	ANNUAL	FEMALE	PERCENT	23.81380223	-22.18810073	39	BWA	Botswana	2011-2015	
72	4	15-64	ANNUAL	BOTHSEX	PERCENT	23.81380223	-22.18810073	39	BWA	Botswana	2011-2015	
72	5	16-65	ANNUAL	MALE	PERCENT	23.81380223	-22.18810073	39	BWA	Botswana	2011-2015	
72	6	16-65	ANNUAL	FEMALE	PERCENT	23.81380223	-22.18810073	39	BWA	Botswana	2011-2015	
74	1	16-65	ANNUAL	BOTHSEX	PERCENT	3.410732868	-54.43295905	38	BVT	Bouvet Island	2011-2015	
74	2	15-64	ANNUAL	MALE	PERCENT	3.410732868	-54.43295905	38	BVT	Bouvet Island	2011-2015	
74	3	15-64	ANNUAL	FEMALE	PERCENT	3.410732868	-54.43295905	38	BVT	Bouvet Island	2011-2015	
74	4	15-64	ANNUAL	BOTHSEX	PERCENT	3.410732868	-54.43295905	38	BVT	Bouvet Island	2011-2015	
74	5	16-65	ANNUAL	MALE	PERCENT	3.410732868	-54.43295905	38	BVT	Bouvet Island	2011-2015	
74	6	16-65	ANNUAL	FEMALE	PERCENT	3.410732868	-54.43295905	38	BVT	Bouvet Island	2011-2015	
76	1	16-65	ANNUAL	BOTHSEX	PERCENT	-53.08432878	-10.77668561	34	BRA	Brazil	2011-2015	
76	2	15-64	ANNUAL	MALE	PERCENT	-53.08432878	-10.77668561	34	BRA	Brazil	2011-2015	
76	3	15-64	ANNUAL	FEMALE	PERCENT	-53.08432878	-10.77668561	34	BRA	Brazil	2011-2015	
76	4	15-64	ANNUAL	BOTHSEX	PERCENT	-53.08432878	-10.77668561	34	BRA	Brazil	2011-2015	
76	5	16-65	ANNUAL	MALE	PERCENT	-53.08432878	-10.77668561	34	BRA	Brazil	2011-2015	
76	6	16-65	ANNUAL	FEMALE	PERCENT	-53.08432878	-10.77668561	34	BRA	Brazil	2011-2015	
84	1	16-65	ANNUAL	BOTHSEX	PERCENT	-88.70199554	17.19965901	31	BLZ	Belize	2011-2015	
84	2	15-64	ANNUAL	MALE	PERCENT	-88.70199554	17.19965901	31	BLZ	Belize	2011-2015	
84	3	15-64	ANNUAL	FEMALE	PERCENT	-88.70199554	17.19965901	31	BLZ	Belize	2011-2015	
84	4	15-64	ANNUAL	BOTHSEX	PERCENT	-88.70199554	17.19965901	31	BLZ	Belize	2011-2015	
84	5	16-65	ANNUAL	MALE	PERCENT	-88.70199554	17.19965901	31	BLZ	Belize	2011-2015	
84	6	16-65	ANNUAL	FEMALE	PERCENT	-88.70199554	17.19965901	31	BLZ	Belize	2011-2015	
86	1	16-65	ANNUAL	BOTHSEX	PERCENT	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2011-2015	
86	2	15-64	ANNUAL	MALE	PERCENT	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2011-2015	
86	3	15-64	ANNUAL	FEMALE	PERCENT	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2011-2015	
86	4	15-64	ANNUAL	BOTHSEX	PERCENT	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2011-2015	
86	5	16-65	ANNUAL	MALE	PERCENT	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2011-2015	
86	6	16-65	ANNUAL	FEMALE	PERCENT	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory	2011-2015	
90	1	16-65	ANNUAL	BOTHSEX	PERCENT	160.1584117	-9.622391719	204	SLB	Solomon Islands	2011-2015	
90	2	15-64	ANNUAL	MALE	PERCENT	160.1584117	-9.622391719	204	SLB	Solomon Islands	2011-2015	
90	3	15-64	ANNUAL	FEMALE	PERCENT	160.1584117	-9.622391719	204	SLB	Solomon Islands	2011-2015	
90	4	15-64	ANNUAL	BOTHSEX	PERCENT	160.1584117	-9.622391719	204	SLB	Solomon Islands	2011-2015	
90	5	16-65	ANNUAL	MALE	PERCENT	160.1584117	-9.622391719	204	SLB	Solomon Islands	2011-2015	
90	6	16-65	ANNUAL	FEMALE	PERCENT	160.1584117	-9.622391719	204	SLB	Solomon Islands	2011-2015	
92	1	16-65	ANNUAL	BOTHSEX	PERCENT	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2011-2015	
92	2	15-64	ANNUAL	MALE	PERCENT	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2011-2015	
92	3	15-64	ANNUAL	FEMALE	PERCENT	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2011-2015	
92	4	15-64	ANNUAL	BOTHSEX	PERCENT	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2011-2015	
92	5	16-65	ANNUAL	MALE	PERCENT	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2011-2015	
92	6	16-65	ANNUAL	FEMALE	PERCENT	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2011-2015	
96	1	16-65	ANNUAL	BOTHSEX	PERCENT	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2011-2015	
96	2	15-64	ANNUAL	MALE	PERCENT	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2011-2015	
96	3	15-64	ANNUAL	FEMALE	PERCENT	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2011-2015	
96	4	15-64	ANNUAL	BOTHSEX	PERCENT	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2011-2015	
96	5	16-65	ANNUAL	MALE	PERCENT	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2011-2015	
96	6	16-65	ANNUAL	FEMALE	PERCENT	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2011-2015	
100	1	16-65	ANNUAL	BOTHSEX	PERCENT	25.23763153	42.75731323	25	BGR	Bulgaria	2011-2015	
100	2	15-64	ANNUAL	MALE	PERCENT	25.23763153	42.75731323	25	BGR	Bulgaria	2011-2015	
100	3	15-64	ANNUAL	FEMALE	PERCENT	25.23763153	42.75731323	25	BGR	Bulgaria	2011-2015	
100	4	15-64	ANNUAL	BOTHSEX	PERCENT	25.23763153	42.75731323	25	BGR	Bulgaria	2011-2015	
100	5	16-65	ANNUAL	MALE	PERCENT	25.23763153	42.75731323	25	BGR	Bulgaria	2011-2015	
100	6	16-65	ANNUAL	FEMALE	PERCENT	25.23763153	42.75731323	25	BGR	Bulgaria	2011-2015	
104	1	16-65	ANNUAL	BOTHSEX	PERCENT	96.51752295	21.19332882	149	MMR	Myanmar	2011-2015	
104	2	15-64	ANNUAL	MALE	PERCENT	96.51752295	21.19332882	149	MMR	Myanmar	2011-2015	
104	3	15-64	ANNUAL	FEMALE	PERCENT	96.51752295	21.19332882	149	MMR	Myanmar	2011-2015	
104	4	15-64	ANNUAL	BOTHSEX	PERCENT	96.51752295	21.19332882	149	MMR	Myanmar	2011-2015	
104	5	16-65	ANNUAL	MALE	PERCENT	96.51752295	21.19332882	149	MMR	Myanmar	2011-2015	
104	6	16-65	ANNUAL	FEMALE	PERCENT	96.51752295	21.19332882	149	MMR	Myanmar	2011-2015	
108	1	16-65	ANNUAL	BOTHSEX	PERCENT	29.89080992	-3.366387428	20	BDI	Burundi	2011-2015	
108	2	15-64	ANNUAL	MALE	PERCENT	29.89080992	-3.366387428	20	BDI	Burundi	2011-2015	
108	3	15-64	ANNUAL	FEMALE	PERCENT	29.89080992	-3.366387428	20	BDI	Burundi	2011-2015	
108	4	15-64	ANNUAL	BOTHSEX	PERCENT	29.89080992	-3.366387428	20	BDI	Burundi	2011-2015	
108	5	16-65	ANNUAL	MALE	PERCENT	29.89080992	-3.366387428	20	BDI	Burundi	2011-2015	
108	6	16-65	ANNUAL	FEMALE	PERCENT	29.89080992	-3.366387428	20	BDI	Burundi	2011-2015	
112	1	16-65	ANNUAL	BOTHSEX	PERCENT	28.04940161	53.54193075	30	BLR	Belarus	2011-2015	
112	2	15-64	ANNUAL	MALE	PERCENT	28.04940161	53.54193075	30	BLR	Belarus	2011-2015	
112	3	15-64	ANNUAL	FEMALE	PERCENT	28.04940161	53.54193075	30	BLR	Belarus	2011-2015	
112	4	15-64	ANNUAL	BOTHSEX	PERCENT	28.04940161	53.54193075	30	BLR	Belarus	2011-2015	
112	5	16-65	ANNUAL	MALE	PERCENT	28.04940161	53.54193075	30	BLR	Belarus	2011-2015	
112	6	16-65	ANNUAL	FEMALE	PERCENT	28.04940161	53.54193075	30	BLR	Belarus	2011-2015	
116	1	16-65	ANNUAL	BOTHSEX	PERCENT	104.922836	12.71163737	121	KHM	Cambodia	2011-2015	
116	2	15-64	ANNUAL	MALE	PERCENT	104.922836	12.71163737	121	KHM	Cambodia	2011-2015	
116	3	15-64	ANNUAL	FEMALE	PERCENT	104.922836	12.71163737	121	KHM	Cambodia	2011-2015	
116	4	15-64	ANNUAL	BOTHSEX	PERCENT	104.922836	12.71163737	121	KHM	Cambodia	2011-2015	
116	5	16-65	ANNUAL	MALE	PERCENT	104.922836	12.71163737	121	KHM	Cambodia	2011-2015	
116	6	16-65	ANNUAL	FEMALE	PERCENT	104.922836	12.71163737	121	KHM	Cambodia	2011-2015	
120	1	16-65	ANNUAL	BOTHSEX	PERCENT	12.7419827	5.692387031	47	CMR	Cameroon	2011-2015	
120	2	15-64	ANNUAL	MALE	PERCENT	12.7419827	5.692387031	47	CMR	Cameroon	2011-2015	
120	3	15-64	ANNUAL	FEMALE	PERCENT	12.7419827	5.692387031	47	CMR	Cameroon	2011-2015	
120	4	15-64	ANNUAL	BOTHSEX	PERCENT	12.7419827	5.692387031	47	CMR	Cameroon	2011-2015	
120	5	16-65	ANNUAL	MALE	PERCENT	12.7419827	5.692387031	47	CMR	Cameroon	2011-2015	
120	6	16-65	ANNUAL	FEMALE	PERCENT	12.7419827	5.692387031	47	CMR	Cameroon	2011-2015	
124	1	16-65	ANNUAL	BOTHSEX	PERCENT	-101.6575058	57.72360191	41	CAN	Canada	2011-2015	
124	2	15-64	ANNUAL	MALE	PERCENT	-101.6575058	57.72360191	41	CAN	Canada	2011-2015	
124	3	15-64	ANNUAL	FEMALE	PERCENT	-101.6575058	57.72360191	41	CAN	Canada	2011-2015	
124	4	15-64	ANNUAL	BOTHSEX	PERCENT	-101.6575058	57.72360191	41	CAN	Canada	2011-2015	
124	5	16-65	ANNUAL	MALE	PERCENT	-101.6575058	57.72360191	41	CAN	Canada	2011-2015	
124	6	16-65	ANNUAL	FEMALE	PERCENT	-101.6575058	57.72360191	41	CAN	Canada	2011-2015	
132	1	16-65	ANNUAL	BOTHSEX	PERCENT	-23.63544151	15.07791834	53	CPV	Cabo Verde	2011-2015	
132	2	15-64	ANNUAL	MALE	PERCENT	-23.63544151	15.07791834	53	CPV	Cabo Verde	2011-2015	
132	3	15-64	ANNUAL	FEMALE	PERCENT	-23.63544151	15.07791834	53	CPV	Cabo Verde	2011-2015	
132	4	15-64	ANNUAL	BOTHSEX	PERCENT	-23.63544151	15.07791834	53	CPV	Cabo Verde	2011-2015	
132	5	16-65	ANNUAL	MALE	PERCENT	-23.63544151	15.07791834	53	CPV	Cabo Verde	2011-2015	
132	6	16-65	ANNUAL	FEMALE	PERCENT	-23.63544151	15.07791834	53	CPV	Cabo Verde	2011-2015	
136	1	16-65	ANNUAL	BOTHSEX	PERCENT	-81.16740559	19.32266656	58	CYM	Cayman Islands	2011-2015	
136	2	15-64	ANNUAL	MALE	PERCENT	-81.16740559	19.32266656	58	CYM	Cayman Islands	2011-2015	
136	3	15-64	ANNUAL	FEMALE	PERCENT	-81.16740559	19.32266656	58	CYM	Cayman Islands	2011-2015	
136	4	15-64	ANNUAL	BOTHSEX	PERCENT	-81.16740559	19.32266656	58	CYM	Cayman Islands	2011-2015	
136	5	16-65	ANNUAL	MALE	PERCENT	-81.16740559	19.32266656	58	CYM	Cayman Islands	2011-2015	
136	6	16-65	ANNUAL	FEMALE	PERCENT	-81.16740559	19.32266656	58	CYM	Cayman Islands	2011-2015	
