series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	12	2.678164227	28.15940032	DZA	Algeria	3	ANNUAL	URBAN	PERCENT	0.74405	0.70709	0.67013	0.63316	0.5962	0.55924	0.52228	0.48532	0.44835	0.41139	0.37443	0.33747	0.30051	0.26354	0.22658	0.18962	0.263544	2015	0.18962	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	16	-170.7187269	-14.30587306	ASM	American Samoa	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	16	-170.7187269	-14.30587306	ASM	American Samoa	2	ANNUAL	ALLAREA	PERCENT							0.722	0.722	0.722	0.722	0.722	0.722	0.722	0.722	0.722		0.722	2014	0.722	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	16	-170.7187269	-14.30587306	ASM	American Samoa	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	20	1.576257417	42.54548611	AND	Andorra	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	20	1.576257417	42.54548611	AND	Andorra	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	20	1.576257417	42.54548611	AND	Andorra	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	RURAL	PERCENT	66.71371	66.0164	65.3191	64.62179	63.92449	63.22719	62.52988	61.83258	61.13528	60.43797	59.74067	59.04337	58.34606	57.64876	56.95145	56.25415	57.648758	2015	56.25415	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	24	17.57817062	-12.33724746	AGO	Angola	2	ANNUAL	ALLAREA	PERCENT	51.27852	50.10988	48.93098	47.7432	46.54497	45.33915	44.12321	42.89805	41.66359	40.4218	39.17007	37.90987	36.64582	35.38006	34.11217	32.84273	35.37813	2015	32.84273	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	24	17.57817062	-12.33724746	AGO	Angola	3	ANNUAL	URBAN	PERCENT	19.10217	18.03581	16.96945	15.90309	14.83673	13.77037	12.70401	11.63765	10.57129	9.50493	8.43858	7.37222	6.30586	5.2395	4.17314	3.10678	5.2395	2015	3.10678	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	ANNUAL	ALLAREA	PERCENT	1.34545	1.26227	1.17909	1.09591	1.01273	0.92955	0.84638	0.7632	0.68002	0.59684	0.51366	0.43049	0.34731	0.26413	0.26413	0.26413	0.314038	2015	0.26413	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	RURAL	PERCENT	0.20494	0.21594	0.22694	0.23794	0.24894	0.25994	0.27094	0.28193	0.29293	0.30393	0.31493	0.32593	0.33693	0.34793	0.34793	0.34793	0.34133	2015	0.34793	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	31	50.01064725	40.39229544	AZE	Azerbaijan	2	ANNUAL	ALLAREA	PERCENT	0.14251	0.15212	0.16173	0.17133	0.18091	0.19049	0.20007	0.20963	0.21918	0.22873	0.23825	0.24775	0.25721	0.26666	0.26627	0.15789	0.239156	2015	0.15789	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	31	50.01064725	40.39229544	AZE	Azerbaijan	3	ANNUAL	URBAN	PERCENT	0.08344	0.09223	0.10102	0.10981	0.1186	0.12739	0.13618	0.14497	0.15376	0.16255	0.17134	0.18013	0.18892	0.19771	0.19771		0.1911175	2014	0.19771	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	32	-65.14563274	-35.19446255	ARG	Argentina	2	ANNUAL	ALLAREA	PERCENT				1.32524	1.32804	1.33077	1.33346	1.3361	1.33872	1.34105	1.34292	1.34472	1.34645	1.34811	1.34969	1.35119	1.348032	2015	1.35119	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	32	-65.14563274	-35.19446255	ARG	Argentina	3	ANNUAL	URBAN	PERCENT				1.47725	1.47725	1.47725	1.47725	1.47725	1.47725	1.47701	1.47628	1.47556	1.47484	1.47412	1.47339	1.47267	1.474116	2015	1.47267	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	36	134.3499412	-25.57717202	AUS	Australia	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	36	134.3499412	-25.57717202	AUS	Australia	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	40	14.14172472	47.58704857	AUT	Austria	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	40	14.14172472	47.58704857	AUT	Austria	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	44	-78.05111663	24.69546597	BHS	Bahamas	2	ANNUAL	ALLAREA	PERCENT	1.19532	1.0952	0.99508	0.89496	0.79484	0.69472	0.5946	0.49447	0.39435	0.29423	0.19411	0.09399					0.09399	2011	0.09399	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	44	-78.05111663	24.69546597	BHS	Bahamas	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	48	50.5490754	26.04407747	BHR	Bahrain	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	48	50.5490754	26.04407747	BHR	Bahrain	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	RURAL	PERCENT	22.36404	20.88392	19.40379	17.92367	16.44355	14.96342	13.4833	12.00317	10.52305	9.04292	7.5628	6.08267	4.60255	3.12243	1.6423	0.16218	3.122426	2015	0.16218	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	50	89.17660788	22.86961622	BGD	Bangladesh	2	ANNUAL	ALLAREA	PERCENT	18.36448	17.06692	15.75796	14.46193	13.17939	11.91096	10.65669	9.41708	8.19263	6.98376	5.79071	4.61395	3.45412	2.31138	1.18563	0.10659	2.334334	2015	0.10659	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	50	89.17660788	22.86961622	BGD	Bangladesh	3	ANNUAL	URBAN	PERCENT	5.40954	5.04313	4.67671	4.3103	3.94389	3.57748	3.21107	2.84465	2.47824	2.11183	1.74542	1.379	1.01259	0.64618	0.27977		0.829385	2014	0.27977	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	51	44.93839317	40.29499741	ARM	Armenia	2	ANNUAL	ALLAREA	PERCENT	0.09053	0.09014	0.09	0.08995	0.07706	0.06418	0.05132	0.03847	0.0256	0.01276								2009	0.01276	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	51	44.93839317	40.29499741	ARM	Armenia	3	ANNUAL	URBAN	PERCENT	0.14	0.14	0.14	0.14	0.12	0.1	0.08	0.06	0.04	0.02								2009	0.02	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	52	-59.5346489	13.13648273	BRB	Barbados	2	ANNUAL	ALLAREA	PERCENT	0.70227	0.71136	0.72045	0.72955	0.73864	0.74773	0.75682	0.76591	0.775	0.78409	0.79318	0.80227	0.81136	0.82045	0.82955	0.82955	0.818636	2015	0.82955	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	52	-59.5346489	13.13648273	BRB	Barbados	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	56	4.660976456	50.64104975	BEL	Belgium	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	56	4.660976456	50.64104975	BEL	Belgium	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	60	-64.78155012	32.27881922	BMU	Bermuda	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	60	-64.78155012	32.27881922	BMU	Bermuda	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	RURAL	PERCENT	13.58062	13.58062	12.47444	11.36826	10.26207	9.15589	8.04971	6.94352	5.83734	4.73115	3.62497	2.51879	1.4126	0.30642			1.41260333333333	2013	0.30642	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	64	90.45098484	27.39598568	BTN	Bhutan	2	ANNUAL	ALLAREA	PERCENT	11.48264	11.39499	10.37004	9.35668	8.35534	7.36924	6.41688	5.47336	4.53884	3.61362	2.69778	1.79147	0.89887	0.19262			0.960986666666667	2013	0.19262	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	64	90.45098484	27.39598568	BTN	Bhutan	3	ANNUAL	URBAN	PERCENT	5.3267	5.3267	4.84152	4.35634	3.87116	3.38598	2.9008	2.41562	1.93044	1.44526	0.96008	0.4749					0.4749	2011	0.4749	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	RURAL	PERCENT	62.56416	61.08834	59.61253	58.13671	56.6609	55.18508	53.70926	52.23345	50.75763	49.28182	47.806	46.33019	44.85437	43.37856	41.90274	40.42693	43.378558	2015	40.42693	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	ANNUAL	ALLAREA	PERCENT	33.37698	32.0633	30.75605	29.45702	28.16612	26.8837	25.60877	24.34212	23.08364	21.83279	20.5899	19.35485	18.12713	16.90743	15.69523	14.49043	16.915014	2015	14.49043	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	ANNUAL	URBAN	PERCENT	15.36168	14.50891	13.65613	12.80336	11.95058	11.09781	10.24503	9.39226	8.53948	7.68671	6.83394	5.98116	5.12839	4.27561	3.42284	2.57006	4.275612	2015	2.57006	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	RURAL	PERCENT	0.87296	0.7882	0.70343	0.61867	0.53391	0.44914	0.36438	0.27961	0.19485	0.11009	0.02532							2010	0.02532	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	ANNUAL	ALLAREA	PERCENT	0.67643	0.61141	0.54638	0.48132	0.41624	0.35114	0.28602	0.22087	0.15569	0.09049	0.02532							2010	0.02532	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	ANNUAL	URBAN	PERCENT	0.37296	0.3382	0.30343	0.26867	0.23391	0.19914	0.16438	0.12961	0.09485	0.06009	0.02532							2010	0.02532	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	RURAL	PERCENT	41.32075	40.94953	40.57832	40.2071	39.83589	39.46468	39.09346	38.72225	38.35103	37.97982	37.6086	37.23739	36.86617	36.49496	36.49496	36.49496	36.717688	2015	36.49496	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	72	23.81380223	-22.18810073	BWA	Botswana	2	ANNUAL	ALLAREA	PERCENT	21.23949	20.69767	20.35791	20.04901	19.74103	19.43504	19.12996	18.82615	18.52362	18.2227	17.9234	17.62502	17.3279	17.02965	16.94453	16.85667	17.156754	2015	16.85667	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	72	23.81380223	-22.18810073	BWA	Botswana	3	ANNUAL	URBAN	PERCENT	3.5875	3.48909	3.39067	3.29226	3.19385	3.09543	2.99702	2.8986	2.80019	2.70177	2.60336	2.50494	2.40653	2.30812	2.30812	2.30812	2.367166	2015	2.30812	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	RURAL	PERCENT	34.22235	32.67386	31.12536	29.57687	28.02838	26.47988	24.93139	23.3829	21.8344	20.28591	18.73742	17.18892	15.64043	14.09194	12.54344	10.99495	14.091936	2015	10.99495	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	76	-53.08432878	-10.77668561	BRA	Brazil	2	ANNUAL	ALLAREA	PERCENT	8.88954	8.35295	7.83598	7.32911	6.83243	6.34574	5.86859	5.40083	4.94229	4.49318	4.0529	3.62112	3.19875	2.78512	2.37988	1.9827	2.793514	2015	1.9827	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	76	-53.08432878	-10.77668561	BRA	Brazil	3	ANNUAL	URBAN	PERCENT	3.02124	2.85164	2.68205	2.51245	2.34286	2.17326	2.00367	1.83407	1.66448	1.49488	1.32529	1.15569	0.9861	0.8165	0.64691	0.47731	0.816502	2015	0.47731	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	RURAL	PERCENT	7.13923	6.767	6.39477	6.02254	5.65031	5.27808	4.90585	4.53362	4.16139	3.78916	3.41693	3.0447	2.67247	2.30024	1.92801	1.55578	2.30024	2015	1.55578	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	84	-88.70199554	17.19965901	BLZ	Belize	2	ANNUAL	ALLAREA	PERCENT	4.33504	4.14111	3.94527	3.74763	3.54813	3.34669	3.14345	2.93836	2.73141	2.52259	2.31193	2.09892	1.88381	1.66685	1.44827	1.22832	1.665234	2015	1.22832	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	84	-88.70199554	17.19965901	BLZ	Belize	3	ANNUAL	URBAN	PERCENT	1.25586	1.22621	1.19656	1.16691	1.13726	1.10761	1.07796	1.04831	1.01865	0.989	0.95935	0.9297	0.90005	0.8704	0.84075	0.8111	0.8704	2015	0.8111	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	RURAL	PERCENT	73.25607	73.25607	73.25607	73.25607	73.25607	70.95764	68.6592	66.36076	64.06233	61.76389	59.46545	57.16701	54.86858	52.57014	50.2717	50.2717	53.029826	2015	50.2717	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	ANNUAL	ALLAREA	PERCENT	63.03497	62.78418	62.52822	62.26708	62.00078	59.85447	57.72326	55.60769	53.5078	51.42528	49.36012	47.31722	45.29604	43.25869	41.2411	41.05409	43.633428	2015	41.05409	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	ANNUAL	URBAN	PERCENT	8.61876	8.61876	8.61876	8.61876	8.61876	8.69226	8.76576	8.83927	8.91277	8.98627	9.05978	9.13328	9.20678	9.10134	8.99081	8.99081	9.084604	2015	8.99081	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	ANNUAL	ALLAREA	PERCENT	0.9	0.9	0.9	0.9	0.9	0.9												2005	0.9	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_SAN_DEFECT	Proportion of population practicing open defecation	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	ANNUAL	URBAN	PERCENT																					
