geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
20	2009	ANNUAL	PERCENT	1	1.576257417	42.54548611	7	AND	Andorra					
20	2013	ANNUAL	PERCENT	1	1.576257417	42.54548611	7	AND	Andorra					
24	2000	ANNUAL	PERCENT	1	17.57817062	-12.33724746	3	AGO	Angola					
24	2006	ANNUAL	PERCENT	1	17.57817062	-12.33724746	3	AGO	Angola					
24	2009	ANNUAL	PERCENT	1	17.57817062	-12.33724746	3	AGO	Angola					
24	2013	ANNUAL	PERCENT	1	17.57817062	-12.33724746	3	AGO	Angola					
28	2000	ANNUAL	PERCENT	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda					
28	2006	ANNUAL	PERCENT	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda					
28	2009	ANNUAL	PERCENT	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda					
28	2013	ANNUAL	PERCENT	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda					
31	2000	ANNUAL	PERCENT	1	50.01064725	40.39229544	19	AZE	Azerbaijan					
31	2006	ANNUAL	PERCENT	1	50.01064725	40.39229544	19	AZE	Azerbaijan					
31	2009	ANNUAL	PERCENT	1	50.01064725	40.39229544	19	AZE	Azerbaijan					
31	2013	ANNUAL	PERCENT	1	50.01064725	40.39229544	19	AZE	Azerbaijan					
32	2000	ANNUAL	PERCENT	1	-65.14563274	-35.19446255	10	ARG	Argentina					
32	2006	ANNUAL	PERCENT	1	-65.14563274	-35.19446255	10	ARG	Argentina					
32	2009	ANNUAL	PERCENT	1	-65.14563274	-35.19446255	10	ARG	Argentina					
32	2013	ANNUAL	PERCENT	1	-65.14563274	-35.19446255	10	ARG	Argentina					
36	2000	ANNUAL	PERCENT	1	134.3499412	-25.57717202	17	AUS	Australia					
36	2006	ANNUAL	PERCENT	1	134.3499412	-25.57717202	17	AUS	Australia					
36	2009	ANNUAL	PERCENT	1	134.3499412	-25.57717202	17	AUS	Australia					
36	2013	ANNUAL	PERCENT	1	134.3499412	-25.57717202	17	AUS	Australia					
40	2000	ANNUAL	PERCENT	1	14.14172472	47.58704857	18	AUT	Austria					
40	2006	ANNUAL	PERCENT	1	14.14172472	47.58704857	18	AUT	Austria					
40	2009	ANNUAL	PERCENT	1	14.14172472	47.58704857	18	AUT	Austria					
40	2013	ANNUAL	PERCENT	1	14.14172472	47.58704857	18	AUT	Austria					
44	2000	ANNUAL	PERCENT	1	-78.05111663	24.69546597	27	BHS	Bahamas					
44	2006	ANNUAL	PERCENT	1	-78.05111663	24.69546597	27	BHS	Bahamas					
44	2009	ANNUAL	PERCENT	1	-78.05111663	24.69546597	27	BHS	Bahamas					
44	2013	ANNUAL	PERCENT	1	-78.05111663	24.69546597	27	BHS	Bahamas					
48	2000	ANNUAL	PERCENT	1	50.5490754	26.04407747	26	BHR	Bahrain					
48	2006	ANNUAL	PERCENT	1	50.5490754	26.04407747	26	BHR	Bahrain					
48	2009	ANNUAL	PERCENT	1	50.5490754	26.04407747	26	BHR	Bahrain					
48	2013	ANNUAL	PERCENT	1	50.5490754	26.04407747	26	BHR	Bahrain					
50	2000	ANNUAL	PERCENT	1	89.17660788	22.86961622	24	BGD	Bangladesh					
50	2006	ANNUAL	PERCENT	1	89.17660788	22.86961622	24	BGD	Bangladesh					
50	2009	ANNUAL	PERCENT	1	89.17660788	22.86961622	24	BGD	Bangladesh					
50	2013	ANNUAL	PERCENT	1	89.17660788	22.86961622	24	BGD	Bangladesh					
51	2000	ANNUAL	PERCENT	1	44.93839317	40.29499741	11	ARM	Armenia					
51	2006	ANNUAL	PERCENT	1	44.93839317	40.29499741	11	ARM	Armenia					
51	2009	ANNUAL	PERCENT	1	44.93839317	40.29499741	11	ARM	Armenia					
51	2013	ANNUAL	PERCENT	1	44.93839317	40.29499741	11	ARM	Armenia					
52	2000	ANNUAL	PERCENT	1	-59.5346489	13.13648273	35	BRB	Barbados					
52	2006	ANNUAL	PERCENT	1	-59.5346489	13.13648273	35	BRB	Barbados					
52	2009	ANNUAL	PERCENT	1	-59.5346489	13.13648273	35	BRB	Barbados					
52	2013	ANNUAL	PERCENT	1	-59.5346489	13.13648273	35	BRB	Barbados					
56	2000	ANNUAL	PERCENT	1	4.660976456	50.64104975	21	BEL	Belgium					
56	2006	ANNUAL	PERCENT	1	4.660976456	50.64104975	21	BEL	Belgium					
56	2009	ANNUAL	PERCENT	1	4.660976456	50.64104975	21	BEL	Belgium					
56	2013	ANNUAL	PERCENT	1	4.660976456	50.64104975	21	BEL	Belgium					
60	2000	ANNUAL	PERCENT	1	-64.78155012	32.27881922	32	BMU	Bermuda					
60	2006	ANNUAL	PERCENT	1	-64.78155012	32.27881922	32	BMU	Bermuda					
60	2009	ANNUAL	PERCENT	1	-64.78155012	32.27881922	32	BMU	Bermuda					
60	2013	ANNUAL	PERCENT	1	-64.78155012	32.27881922	32	BMU	Bermuda					
64	2000	ANNUAL	PERCENT	1	90.45098484	27.39598568	37	BTN	Bhutan					
64	2006	ANNUAL	PERCENT	1	90.45098484	27.39598568	37	BTN	Bhutan					
64	2009	ANNUAL	PERCENT	1	90.45098484	27.39598568	37	BTN	Bhutan					
64	2013	ANNUAL	PERCENT	1	90.45098484	27.39598568	37	BTN	Bhutan					
68	2000	ANNUAL	PERCENT	1	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)					
68	2006	ANNUAL	PERCENT	1	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)					
68	2009	ANNUAL	PERCENT	1	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)					
68	2013	ANNUAL	PERCENT	1	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)					
70	2000	ANNUAL	PERCENT	1	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina					
70	2006	ANNUAL	PERCENT	1	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina					
70	2009	ANNUAL	PERCENT	1	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina					
70	2013	ANNUAL	PERCENT	1	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina					
72	2000	ANNUAL	PERCENT	1	23.81380223	-22.18810073	39	BWA	Botswana					
72	2006	ANNUAL	PERCENT	1	23.81380223	-22.18810073	39	BWA	Botswana					
72	2009	ANNUAL	PERCENT	1	23.81380223	-22.18810073	39	BWA	Botswana					
72	2013	ANNUAL	PERCENT	1	23.81380223	-22.18810073	39	BWA	Botswana					
74	2000	ANNUAL	PERCENT	1	3.410732868	-54.43295905	38	BVT	Bouvet Island					
74	2006	ANNUAL	PERCENT	1	3.410732868	-54.43295905	38	BVT	Bouvet Island					
74	2009	ANNUAL	PERCENT	1	3.410732868	-54.43295905	38	BVT	Bouvet Island					
74	2013	ANNUAL	PERCENT	1	3.410732868	-54.43295905	38	BVT	Bouvet Island					
76	2000	ANNUAL	PERCENT	1	-53.08432878	-10.77668561	34	BRA	Brazil					
76	2006	ANNUAL	PERCENT	1	-53.08432878	-10.77668561	34	BRA	Brazil					
76	2009	ANNUAL	PERCENT	1	-53.08432878	-10.77668561	34	BRA	Brazil					
76	2013	ANNUAL	PERCENT	1	-53.08432878	-10.77668561	34	BRA	Brazil					
84	2000	ANNUAL	PERCENT	1	-88.70199554	17.19965901	31	BLZ	Belize					
84	2006	ANNUAL	PERCENT	1	-88.70199554	17.19965901	31	BLZ	Belize					
84	2009	ANNUAL	PERCENT	1	-88.70199554	17.19965901	31	BLZ	Belize					
84	2013	ANNUAL	PERCENT	1	-88.70199554	17.19965901	31	BLZ	Belize					
86	2000	ANNUAL	PERCENT	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory					
86	2006	ANNUAL	PERCENT	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory					
86	2009	ANNUAL	PERCENT	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory					
86	2013	ANNUAL	PERCENT	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory					
90	2000	ANNUAL	PERCENT	1	160.1584117	-9.622391719	204	SLB	Solomon Islands					
90	2006	ANNUAL	PERCENT	1	160.1584117	-9.622391719	204	SLB	Solomon Islands					
90	2009	ANNUAL	PERCENT	1	160.1584117	-9.622391719	204	SLB	Solomon Islands					
90	2013	ANNUAL	PERCENT	1	160.1584117	-9.622391719	204	SLB	Solomon Islands					
92	2000	ANNUAL	PERCENT	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands					
92	2006	ANNUAL	PERCENT	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands					
92	2009	ANNUAL	PERCENT	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands					
92	2013	ANNUAL	PERCENT	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands					
96	2000	ANNUAL	PERCENT	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam					
96	2006	ANNUAL	PERCENT	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam					
96	2009	ANNUAL	PERCENT	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam					
96	2013	ANNUAL	PERCENT	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam					
100	2000	ANNUAL	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria					
100	2006	ANNUAL	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria					
100	2009	ANNUAL	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria					
100	2013	ANNUAL	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria					
104	2000	ANNUAL	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar					
104	2006	ANNUAL	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar					
104	2009	ANNUAL	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar					
104	2013	ANNUAL	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar					
108	2000	ANNUAL	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi					
108	2006	ANNUAL	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi					
108	2009	ANNUAL	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi					
108	2013	ANNUAL	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi					
112	2000	ANNUAL	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus					
112	2006	ANNUAL	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus					
112	2009	ANNUAL	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus					
112	2013	ANNUAL	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus					
116	2000	ANNUAL	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia					
116	2006	ANNUAL	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia					
116	2009	ANNUAL	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia					
116	2013	ANNUAL	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia					
120	2000	ANNUAL	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon					
120	2006	ANNUAL	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon					
120	2009	ANNUAL	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon					
120	2013	ANNUAL	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon					
124	2000	ANNUAL	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada					
124	2006	ANNUAL	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada					
124	2009	ANNUAL	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada					
124	2013	ANNUAL	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada					
132	2000	ANNUAL	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde					
132	2006	ANNUAL	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde					
132	2009	ANNUAL	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde					
132	2013	ANNUAL	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde					
136	2000	ANNUAL	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands					
136	2006	ANNUAL	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands					
136	2009	ANNUAL	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands					
136	2013	ANNUAL	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands					
140	2000	ANNUAL	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic					
140	2006	ANNUAL	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic					
140	2009	ANNUAL	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic					
140	2013	ANNUAL	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic					
144	2000	ANNUAL	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka					
144	2006	ANNUAL	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka					
144	2009	ANNUAL	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka					
144	2013	ANNUAL	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka					
148	2000	ANNUAL	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad					
148	2006	ANNUAL	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad					
148	2009	ANNUAL	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad					
148	2013	ANNUAL	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad					
152	2000	ANNUAL	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile					
152	2006	ANNUAL	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile					
152	2009	ANNUAL	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile					
152	2013	ANNUAL	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile					
156	2000	ANNUAL	PERCENT	1	104.1403375	32.30955217	45	CHN	China					
156	2006	ANNUAL	PERCENT	1	104.1403375	32.30955217	45	CHN	China					
156	2009	ANNUAL	PERCENT	1	104.1403375	32.30955217	45	CHN	China					
156	2013	ANNUAL	PERCENT	1	104.1403375	32.30955217	45	CHN	China					
162	2000	ANNUAL	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island					
162	2006	ANNUAL	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island					
162	2009	ANNUAL	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island					
162	2013	ANNUAL	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island					
166	2000	ANNUAL	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
166	2006	ANNUAL	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
166	2009	ANNUAL	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
166	2013	ANNUAL	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
170	2000	ANNUAL	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia					
170	2006	ANNUAL	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia					
170	2009	ANNUAL	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia					
170	2013	ANNUAL	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia					
174	2000	ANNUAL	PERCENT	1	43.34234565	-11.66121732	52	COM	Comoros					
174	2006	ANNUAL	PERCENT	1	43.34234565	-11.66121732	52	COM	Comoros					
174	2009	ANNUAL	PERCENT	1	43.34234565	-11.66121732	52	COM	Comoros					
174	2013	ANNUAL	PERCENT	1	43.34234565	-11.66121732	52	COM	Comoros					
175	2000	ANNUAL	PERCENT	1	45.14015057	-12.82217691	160	MYT	Mayotte					
175	2006	ANNUAL	PERCENT	1	45.14015057	-12.82217691	160	MYT	Mayotte					
175	2009	ANNUAL	PERCENT	1	45.14015057	-12.82217691	160	MYT	Mayotte					
175	2013	ANNUAL	PERCENT	1	45.14015057	-12.82217691	160	MYT	Mayotte					
178	2000	ANNUAL	PERCENT	1	15.22052612	-0.840544119	49	COG	Congo					
178	2006	ANNUAL	PERCENT	1	15.22052612	-0.840544119	49	COG	Congo					
178	2009	ANNUAL	PERCENT	1	15.22052612	-0.840544119	49	COG	Congo					
178	2013	ANNUAL	PERCENT	1	15.22052612	-0.840544119	49	COG	Congo					
180	2000	ANNUAL	PERCENT	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo					
180	2006	ANNUAL	PERCENT	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo					
180	2009	ANNUAL	PERCENT	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo					
180	2013	ANNUAL	PERCENT	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo					
184	2000	ANNUAL	PERCENT	1	-159.7711391	-21.22696458	50	COK	Cook Islands					
184	2006	ANNUAL	PERCENT	1	-159.7711391	-21.22696458	50	COK	Cook Islands					
184	2009	ANNUAL	PERCENT	1	-159.7711391	-21.22696458	50	COK	Cook Islands					
184	2013	ANNUAL	PERCENT	1	-159.7711391	-21.22696458	50	COK	Cook Islands					
188	2000	ANNUAL	PERCENT	1	-84.19712782	9.970998683	54	CRI	Costa Rica					
188	2006	ANNUAL	PERCENT	1	-84.19712782	9.970998683	54	CRI	Costa Rica					
188	2009	ANNUAL	PERCENT	1	-84.19712782	9.970998683	54	CRI	Costa Rica					
188	2013	ANNUAL	PERCENT	1	-84.19712782	9.970998683	54	CRI	Costa Rica					
191	2000	ANNUAL	PERCENT	1	17.95874553	45.45172212	101	HRV	Croatia					
191	2006	ANNUAL	PERCENT	1	17.95874553	45.45172212	101	HRV	Croatia					
191	2009	ANNUAL	PERCENT	1	17.95874553	45.45172212	101	HRV	Croatia					
191	2013	ANNUAL	PERCENT	1	17.95874553	45.45172212	101	HRV	Croatia					
192	2000	ANNUAL	PERCENT	1	-79.54460144	22.10030366	55	CUB	Cuba					
192	2006	ANNUAL	PERCENT	1	-79.54460144	22.10030366	55	CUB	Cuba					
192	2009	ANNUAL	PERCENT	1	-79.54460144	22.10030366	55	CUB	Cuba					
192	2013	ANNUAL	PERCENT	1	-79.54460144	22.10030366	55	CUB	Cuba					
196	2000	ANNUAL	PERCENT	1	33.22285964	35.05659437	59	CYP	Cyprus					
196	2006	ANNUAL	PERCENT	1	33.22285964	35.05659437	59	CYP	Cyprus					
196	2009	ANNUAL	PERCENT	1	33.22285964	35.05659437	59	CYP	Cyprus					
196	2013	ANNUAL	PERCENT	1	33.22285964	35.05659437	59	CYP	Cyprus					
203	2000	ANNUAL	PERCENT	1	15.33151382	49.73913871	60	CZE	Czechia					
203	2006	ANNUAL	PERCENT	1	15.33151382	49.73913871	60	CZE	Czechia					
203	2009	ANNUAL	PERCENT	1	15.33151382	49.73913871	60	CZE	Czechia					
203	2013	ANNUAL	PERCENT	1	15.33151382	49.73913871	60	CZE	Czechia					
204	2000	ANNUAL	PERCENT	1	2.339933594	9.65401646	22	BEN	Benin					
204	2006	ANNUAL	PERCENT	1	2.339933594	9.65401646	22	BEN	Benin					
204	2009	ANNUAL	PERCENT	1	2.339933594	9.65401646	22	BEN	Benin					
204	2013	ANNUAL	PERCENT	1	2.339933594	9.65401646	22	BEN	Benin					
208	2000	ANNUAL	PERCENT	1	9.326571283	56.03829721	64	DNK	Denmark					
208	2006	ANNUAL	PERCENT	1	9.326571283	56.03829721	64	DNK	Denmark					
208	2009	ANNUAL	PERCENT	1	9.326571283	56.03829721	64	DNK	Denmark					
208	2013	ANNUAL	PERCENT	1	9.326571283	56.03829721	64	DNK	Denmark					
212	2000	ANNUAL	PERCENT	1	-61.3493756	15.43391378	63	DMA	Dominica					
212	2006	ANNUAL	PERCENT	1	-61.3493756	15.43391378	63	DMA	Dominica					
212	2009	ANNUAL	PERCENT	1	-61.3493756	15.43391378	63	DMA	Dominica					
212	2013	ANNUAL	PERCENT	1	-61.3493756	15.43391378	63	DMA	Dominica					
214	2000	ANNUAL	PERCENT	1	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2006	ANNUAL	PERCENT	1	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2009	ANNUAL	PERCENT	1	-70.49847576	18.89832088	65	DOM	Dominican Republic					
214	2013	ANNUAL	PERCENT	1	-70.49847576	18.89832088	65	DOM	Dominican Republic					
218	2000	ANNUAL	PERCENT	1	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2006	ANNUAL	PERCENT	1	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2009	ANNUAL	PERCENT	1	-78.37005241	-1.447785891	67	ECU	Ecuador					
218	2013	ANNUAL	PERCENT	1	-78.37005241	-1.447785891	67	ECU	Ecuador					
222	2000	ANNUAL	PERCENT	1	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2006	ANNUAL	PERCENT	1	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2009	ANNUAL	PERCENT	1	-88.86862995	13.73603564	206	SLV	El Salvador					
222	2013	ANNUAL	PERCENT	1	-88.86862995	13.73603564	206	SLV	El Salvador					
226	2000	ANNUAL	PERCENT	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2006	ANNUAL	PERCENT	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2009	ANNUAL	PERCENT	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
226	2013	ANNUAL	PERCENT	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
231	2000	ANNUAL	PERCENT	1	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2006	ANNUAL	PERCENT	1	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2009	ANNUAL	PERCENT	1	39.63505296	8.631223181	73	ETH	Ethiopia					
231	2013	ANNUAL	PERCENT	1	39.63505296	8.631223181	73	ETH	Ethiopia					
232	2000	ANNUAL	PERCENT	1	38.11074289	16.12894644	69	ERI	Eritrea					
232	2006	ANNUAL	PERCENT	1	38.11074289	16.12894644	69	ERI	Eritrea					
232	2009	ANNUAL	PERCENT	1	38.11074289	16.12894644	69	ERI	Eritrea					
232	2013	ANNUAL	PERCENT	1	38.11074289	16.12894644	69	ERI	Eritrea					
233	2000	ANNUAL	PERCENT	1	25.84093481	58.68487172	72	EST	Estonia					
233	2006	ANNUAL	PERCENT	1	25.84093481	58.68487172	72	EST	Estonia					
233	2009	ANNUAL	PERCENT	1	25.84093481	58.68487172	72	EST	Estonia					
233	2013	ANNUAL	PERCENT	1	25.84093481	58.68487172	72	EST	Estonia					
234	2000	ANNUAL	PERCENT	1	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2006	ANNUAL	PERCENT	1	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2009	ANNUAL	PERCENT	1	-7.122044325	62.21228119	78	FRO	Faroe Islands					
234	2013	ANNUAL	PERCENT	1	-7.122044325	62.21228119	78	FRO	Faroe Islands					
238	2000	ANNUAL	PERCENT	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2006	ANNUAL	PERCENT	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2009	ANNUAL	PERCENT	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
238	2013	ANNUAL	PERCENT	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
239	2000	ANNUAL	PERCENT	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2006	ANNUAL	PERCENT	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2009	ANNUAL	PERCENT	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
239	2013	ANNUAL	PERCENT	1	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2000	ANNUAL	PERCENT	1	177.9660884	-17.83301566	75	FJI	Fiji					
242	2006	ANNUAL	PERCENT	1	177.9660884	-17.83301566	75	FJI	Fiji					
242	2009	ANNUAL	PERCENT	1	177.9660884	-17.83301566	75	FJI	Fiji					
242	2013	ANNUAL	PERCENT	1	177.9660884	-17.83301566	75	FJI	Fiji					
246	2000	ANNUAL	PERCENT	1	23.308447	61.91586738	74	FIN	Finland					
246	2006	ANNUAL	PERCENT	1	23.308447	61.91586738	74	FIN	Finland					
246	2009	ANNUAL	PERCENT	1	23.308447	61.91586738	74	FIN	Finland					
246	2013	ANNUAL	PERCENT	1	23.308447	61.91586738	74	FIN	Finland					
248	2000	ANNUAL	PERCENT	1	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2006	ANNUAL	PERCENT	1	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2009	ANNUAL	PERCENT	1	19.80945969	60.1544901	5	ALA	Åland Islands					
248	2013	ANNUAL	PERCENT	1	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2000	ANNUAL	PERCENT	1	2.457288129	46.62660861	77	FRA	France					
250	2006	ANNUAL	PERCENT	1	2.457288129	46.62660861	77	FRA	France					
250	2009	ANNUAL	PERCENT	1	2.457288129	46.62660861	77	FRA	France					
250	2013	ANNUAL	PERCENT	1	2.457288129	46.62660861	77	FRA	France					
254	2000	ANNUAL	PERCENT	1	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2006	ANNUAL	PERCENT	1	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2009	ANNUAL	PERCENT	1	-53.23619089	3.922673437	95	GUF	French Guiana					
254	2013	ANNUAL	PERCENT	1	-53.23619089	3.922673437	95	GUF	French Guiana					
