series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	60	-64.78155012	32.27881922	BMU	Bermuda	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	60	-64.78155012	32.27881922	BMU	Bermuda	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	ALLAREA	PERCENT	27.18882	27.77379	28.3554	28.93328	29.50727	30.06735	30.53898	31.00587	31.46788	31.92431	32.37544	32.82114	33.2581	33.68592	34.02538	34.1548	33.589068	2015	34.1548	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	64	90.45098484	27.39598568	BTN	Bhutan	2	ANNUAL	URBAN	PERCENT	44.44773	44.45535	44.46297	44.47059	44.47821	44.48583	44.49345	44.50107	44.50869	44.51631	44.52393	44.53155	44.53917	44.54678	44.5544	44.56202	44.546784	2015	44.56202	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	64	90.45098484	27.39598568	BTN	Bhutan	3	ANNUAL	RURAL	PERCENT	21.30688	21.76552	22.22416	22.6828	23.14144	23.60008	24.05872	24.51736	24.976	25.43464	25.89328	26.35192	26.81056	27.2692	27.6	27.6	27.126336	2015	27.6	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	ALLAREA	PERCENT	86.56146	86.95766	87.3546	87.51171	87.61199	87.71234	87.81275	87.91321	88.0144	88.11618	88.21845	88.32116	88.42421	88.47875	88.57217	88.57549	88.474356	2015	88.57549	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	72	23.81380223	-22.18810073	BWA	Botswana	2	ANNUAL	URBAN	PERCENT	84.02398	84.05075	84.07753	84.1043	84.13107	84.15785	84.18462	84.21139	84.23817	84.26494	84.29171	84.31849	84.34526	84.37203	84.37203	84.37203	84.355968	2015	84.37203	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	72	23.81380223	-22.18810073	BWA	Botswana	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	76	-53.08432878	-10.77668561	BRA	Brazil	2	ANNUAL	URBAN	PERCENT	92.82513	93.27605	93.72744	94.17931	94.63165	95.08447	95.53777	95.99154	96.44578	96.9005	97.17438	97.23251	97.29064	97.34877	97.4069	97.46503	97.34877	2015	97.46503	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	76	-53.08432878	-10.77668561	BRA	Brazil	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	84	-88.70199554	17.19965901	BLZ	Belize	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	84	-88.70199554	17.19965901	BLZ	Belize	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	ALLAREA	PERCENT	97.20851	97.20937	97.21057	97.21177	97.17795	97.13237	97.08704	97.04197	96.99714	96.95255	96.90821	96.8641	96.82022	96.77656	96.53955	96.55161	96.710408	2015	96.55161	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	100	25.23763153	42.75731323	BGR	Bulgaria	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	100	25.23763153	42.75731323	BGR	Bulgaria	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	104	96.51752295	21.19332882	MMR	Myanmar	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	104	96.51752295	21.19332882	MMR	Myanmar	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	108	29.89080992	-3.366387428	BDI	Burundi	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	108	29.89080992	-3.366387428	BDI	Burundi	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	ALLAREA	PERCENT	79.14677	79.14927	79.15175	79.15421	80.58926	82.02489	83.46111	84.89793	86.33534	87.77333	89.21194	90.65109	92.09082	93.36122	94.41137	94.42867	92.988634	2015	94.42867	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	112	28.04940161	53.54193075	BLR	Belarus	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	112	28.04940161	53.54193075	BLR	Belarus	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	ALLAREA	PERCENT	16.86504	17.32973	17.7955	18.26235	18.73062	19.20032	19.67111	20.14336	20.61671	21.09593	21.58044	22.07115	22.56824	23.0715	23.5815	24.09879	23.078236	2015	24.09879	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	116	104.922836	12.71163737	KHM	Cambodia	2	ANNUAL	URBAN	PERCENT	43.2719	44.07278	44.87367	45.67455	46.47544	47.27632	48.07721	48.87809	49.67898	50.47986	51.28075	52.08163	52.88252	53.6834	54.48429	55.28517	53.683402	2015	55.28517	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	116	104.922836	12.71163737	KHM	Cambodia	3	ANNUAL	RURAL	PERCENT	10.83662	11.17729	11.51796	11.85863	12.1993	12.53997	12.88064	13.22131	13.56198	13.90265	14.24332	14.58399	14.92466	15.26534	15.60601	15.94668	15.265336	2015	15.94668	WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)	E
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	120	12.7419827	5.692387031	CMR	Cameroon	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	120	12.7419827	5.692387031	CMR	Cameroon	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	124	-101.6575058	57.72360191	CAN	Canada	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	124	-101.6575058	57.72360191	CAN	Canada	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	ANNUAL	RURAL	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	ALLAREA	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	140	20.93559492	7.003720791	CAF	Central African Republic	2	ANNUAL	URBAN	PERCENT																					
2017.Q2.G.01	SH_H2O_SAFE	Proportion of population using safely managed drinking water services	140	20.93559492	7.003720791	CAF	Central African Republic	3	ANNUAL	RURAL	PERCENT																					
