geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
12	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	2.678164227	28.15940032	66	DZA	Algeria	SH_DTH_CANCER	Number of deaths attributed to cancer	15.439	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
16	2000	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2005	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2010	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2015	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2000	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2005	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2010	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2015	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-170.7187269	-14.30587306	12	ASM	American Samoa							
16	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-170.7187269	-14.30587306	12	ASM	American Samoa							
20	2000	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	1.576257417	42.54548611	7	AND	Andorra							
20	2005	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	1.576257417	42.54548611	7	AND	Andorra							
20	2010	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	1.576257417	42.54548611	7	AND	Andorra							
20	2015	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	1.576257417	42.54548611	7	AND	Andorra							
20	2000	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	1.576257417	42.54548611	7	AND	Andorra							
20	2005	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	1.576257417	42.54548611	7	AND	Andorra							
20	2010	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	1.576257417	42.54548611	7	AND	Andorra							
20	2015	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	1.576257417	42.54548611	7	AND	Andorra							
20	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	1.576257417	42.54548611	7	AND	Andorra							
20	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	1.576257417	42.54548611	7	AND	Andorra							
20	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	1.576257417	42.54548611	7	AND	Andorra							
20	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	1.576257417	42.54548611	7	AND	Andorra							
24	2000	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	1.987	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2005	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	2.319	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2010	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	2.777	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2015	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	3.273	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2000	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	1.22	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2005	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	1.425	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2010	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	1.737	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2015	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	2.157	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	3.207	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	3.744	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	4.515	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
24	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	17.57817062	-12.33724746	3	AGO	Angola	SH_DTH_CANCER	Number of deaths attributed to cancer	5.429	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
28	2000	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.018	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2005	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.021	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2010	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.024	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2015	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.025	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2000	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.014	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2005	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.019	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2010	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.019	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2015	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.02	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.032	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.04	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.043	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
28	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SH_DTH_CANCER	Number of deaths attributed to cancer	0.046	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
31	2000	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	2.104	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2005	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	2.402	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2010	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	2.471	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2015	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	2.861	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2000	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	2.752	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2005	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	2.922	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2010	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	3.076	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2015	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	3.815	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
31	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	3	50.01064725	40.39229544	19	AZE	Azerbaijan	SH_DTH_CANCER	Number of deaths attributed to cancer	4.856	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
