series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	PER_100000_POP	2.3044384598665	1.83648449174504					1.83648449174504	2011	1.83648449174504	Global Status Report on Violence Prevention	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	PER_100000_POP	4.85171290719785	3.9537735216971	4.06288458896166				4.00832905532938	2012	4.06288458896166	National Statistical Office	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	PER_100000_POP	1.62338742173053	1.75362801723657	1.5716348136728	1.44476627314904	1.46398513670123	1.68058215588473	1.58291927932887	2015	1.68058215588473	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	PER_100000_POP	7.9530322464869	10.703632570548	11.1805458502206	10.6454703523651	12.6482274968574	8.83762214170167	10.8030996823386	2015	8.83762214170167	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	PER_100000_POP	13.6275876075963					13.0927479079333	13.0927479079333	2015	13.0927479079333	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	PER_100000_POP	3.77698240589522	3.60312946561012	3.31017808268414	2.91395183081693			3.2757531263704	2013	2.91395183081693	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	PER_100000_POP	9.67620968151656					9.02222996013812	9.02222996013812	2015	9.02222996013812	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	PER_100000_POP	3.1795384885191	3.69739388959152	2.49591150716997	3.16343470036385	3.59180700939449		3.23713677662995	2014	3.59180700939449	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	PER_100000_POP	1.00002331374262	0.891205121893726	0.832677338626173	0.780909258153379	0.736288693283417		0.810270102989174	2014	0.736288693283417	National Statistical Office	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	PER_100000_POP	32.69516742428	34.0534588664687	31.2919826101046	32.569138976016	27.9192531592456	26.5028892337642	30.4673445691198	2015	26.5028892337642	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	PER_100000_POP	8.42000165150745					7.59527362614366	7.59527362614366	2015	7.59527362614366	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	PER_100000_POP	10.64549118133					10.0797314784225	10.0797314784225	2015	10.0797314784225	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PER_100000_POP	13.9715826723306					13.3587622189262	13.3587622189262	2015	13.3587622189262	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PER_100000_POP			3.06119066185788				3.06119066185788	2012	3.06119066185788	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PER_100000_POP	11.5944630828555	10.3032570247454	8.74488735639692	8.73272816164599	10.026050917205	11.7724138648252	9.91586746496371	2015	11.7724138648252	Overseas Security Advisory Council - United States	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PER_100000_POP	1.43637385104571	1.13898578661961	1.18963894458032	1.07690582481973	0.845893878383487	0.872576272009852	1.0248001412826	2015	0.872576272009852	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	PER_100000_POP	4.4658123493949	4.71582725235946					4.71582725235946	2011	4.71582725235946	Global Status Report on Violence Prevention	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PER_100000_POP	0.724844498203745	0.805986509576911	1.94810427316672	1.05110839380126	0.953488815576193	1.28722217454733	1.20918203333368	2015	1.28722217454733	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PER_100000_POP	0.980334583434421	0.816405187590451	0.995717372167196	0.92932273045639	0.654483410552891	0.749299120778103	0.829045564309006	2015	0.749299120778103	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	PER_100000_POP	6.35358114279609					6.01007697800214	6.01007697800214	2015	6.01007697800214	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	PER_100000_POP	0.756626017234139	0.82487877420145	0.839140063546113	0.853440601334248	1.29274492070781	0.987814427064986	0.959603757370921	2015	0.987814427064986	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	PER_100000_POP	21.077184650189	8.40312596285818					8.40312596285818	2011	8.40312596285818	Organzation of American States	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	PER_100000_POP	24.9949914038042	25.0619817814452	22.3337465273388		17.3939065397533		21.5965449495124	2014	17.3939065397533	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	PER_100000_POP	17.6635715018428	15.4507263488583	12.4777124643463	11.0144028801674	8.23119483244457		11.7935091314541	2014	8.23119483244457	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	PER_100000_POP	66.028452350709	72.1857944433948	42.719045860065	41.2667801270485	64.1975890784527	108.641309519515	65.8021038056952	2015	108.641309519515	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	PER_100000_POP	3.38360883039892					3.20633618843633	3.20633618843633	2015	3.20633618843633	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	PER_100000_POP	8.47254854683572					7.59830431268503	7.59830431268503	2015	7.59830431268503	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	PER_100000_POP	8.30203827655883					7.45819632869792	7.45819632869792	2015	7.45819632869792	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	PER_100000_POP	5.25490413928799	4.89432770008765	4.75816440590919	3.93924472557858	3.1150210111966	3.19985859672487	3.98132328789938	2015	3.19985859672487	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	PER_100000_POP	2.79085344298286		2.9742906888686				2.9742906888686	2012	2.9742906888686	Global Status Report on Violence Prevention	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	PER_100000_POP	2.2169673265591	2.03861658737066	1.62222626959483	1.65044916974155	1.62418836205166	1.59899495898669	1.70689506954908	2015	1.59899495898669	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	PER_100000_POP	1.26427197882834	1.3529659867354	1.2334452842256	1.21701892420571	1.2351599701372	1.57930670299227	1.32357937365924	2015	1.57930670299227	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	PER_100000_POP	7.59677431686491					6.77359206508676	6.77359206508676	2015	6.77359206508676	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	PER_100000_POP	9.27319690888597					8.99794499899147	8.99794499899147	2015	8.99794499899147	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	PER_100000_POP	4.3998633454208				2.67672984905722		2.67672984905722	2014	2.67672984905722	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	PER_100000_POP	9.81121834132505					9.06737059320195	9.06737059320195	2015	9.06737059320195	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	PER_100000_POP	0.737321752466341	0.550089867942556	0.604957017803885				0.577523442873221	2012	0.604957017803885	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	PER_100000_POP	0.985885464451575	0.917628938833628	0.818857815864897	0.846512395616302	0.887827882214801	0.845225304285757	0.863210467363077	2015	0.845225304285757	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	PER_100000_POP	1.73535905935973	1.69685279537243					1.69685279537243	2011	1.69685279537243	Global Status Report on Violence Prevention	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	PER_100000_POP	3.8968124074507	10.5100227398674	7.5032826861752				9.00665271302129	2012	7.5032826861752	Global Status Report on Violence Prevention	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	PER_100000_POP	1.5745905460689	1.64977337583174	1.49419487289532	1.38396861412459	0.972658567662993	0.848957110960611	1.26991050829505	2015	0.848957110960611	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	PER_100000_POP	31.8324903618293	17.7176166262114	8.87405934970893	5.33191149026926	21.34813470673	12.45861958495	13.1460683515739	2015	12.45861958495	National Statistical Office	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	PER_100000_POP	9.55319697736848	3.80698581897782	13.2731616671091	5.66561538025722	7.52240265540814		7.56704138043807	2014	7.52240265540814	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	PER_100000_POP											
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	PER_100000_POP	1.88158554942298	2.48666525755635					2.48666525755635	2011	2.48666525755635	National Police	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	PER_100000_POP	40.4554331477022	37.7493142529078	33.5420706382344	33.4782314698817	31.2072796505684		33.9942240028981	2014	31.2072796505684	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	PER_100000_POP	9.25558808474733					8.46269896277062	8.46269896277062	2015	8.46269896277062	World Health Organization	M
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PER_100000_POP	18.5833636419145	17.1984288573761	18.3278174074709	20.3670537282877		19.4241837606002	18.8293709384337	2015	19.4241837606002	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PER_100000_POP	6.77025930093123	9.00946190643763	10.0400162195344				9.52473906298603	2012	10.0400162195344	United Nations Stabilization Mission in Haiti	C
2017.Q2.G.01	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PER_100000_POP											
