geoAreaCode	years	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2003	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2004	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2005	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2006	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2007	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2008	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2009	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2010	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2011	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2012	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2013	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2014	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2015	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2016	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	66.02688198	33.83160199	2	AFG	Afghanistan					
8	2000	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	54.3529	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2001	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	56.85377	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2002	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2003	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	64.20399	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2004	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	61.61501	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2005	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2006	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2007	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2008	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	68.55723	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2009	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	76.98564	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2010	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	79.98986	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2011	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	86.62876	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2012	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	93.30296	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2013	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2014	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2015	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	92.93923	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2016	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2000	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2001	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	53.36702	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2002	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2003	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	62.22858	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2004	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	60.78691	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2005	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2006	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2007	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2008	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	69.24646	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2009	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	77.16921	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2010	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	81.28293	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2011	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	87.66291	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2012	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	94.44087	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2013	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2014	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2015	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	94.02995	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2016	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2000	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2001	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	60.57667	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2002	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2003	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	66.33539	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2004	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	62.50752	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2005	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2006	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2007	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2008	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	67.81483	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2009	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	76.78682	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2010	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	78.58059	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2011	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	85.49664	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2012	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	92.05464	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2013	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2014	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
8	2015	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania	91.76551	Float		UNESCO Institute for Statistics Education Data Release May 2017	C
8	2016	ANNUAL	FEMALE	PERCENT	3	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	20.06660928	41.13897007	6	ALB	Albania					
10	2000	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2001	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2002	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2003	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2004	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2006	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2007	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2008	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2009	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2011	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2012	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2013	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2014	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2016	ANNUAL	BOTHSEX	PERCENT	1	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2001	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2002	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2003	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2004	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2006	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2007	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2008	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2009	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2011	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2012	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2013	ANNUAL	MALE	PERCENT	2	2017.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age)	21.47585697	-80.40897662	13	ATA	Antarctica					
