geoAreaCode	years	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
8	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.139	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.111	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.084	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.188	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.195	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.153	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	20.06660928	41.13897007	6	ALB	Albania	0.124	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
10	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.312	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2005	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.338	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2010	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.246	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2015	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.236	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2000	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.626	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.874	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.977	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.989	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	0.937	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	1.212	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	1.223	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	2.678164227	28.15940032	66	DZA	Algeria	1.225	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
16	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2000	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-170.7187269	-14.30587306	12	ASM	American Samoa					
20	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2000	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	1.576257417	42.54548611	7	AND	Andorra					
24	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	0.709	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2005	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	0.958	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2010	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	1.227	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2015	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	1.461	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2000	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	2.061	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	2.628	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	3.155	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	3.663	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	2.77	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	3.586	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	4.381	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	17.57817062	-12.33724746	3	AGO	Angola	5.124	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
28	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2005	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2010	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2015	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2000	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.002	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2005	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.001	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2010	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2015	ANNUAL	MALE	NUMBER	2	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2000	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.002	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2005	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.001	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2010	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2015	ANNUAL	BOTHSEX	NUMBER	3	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
31	2000	ANNUAL	FEMALE	NUMBER	1	2017.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, total and by sex (number)	50.01064725	40.39229544	19	AZE	Azerbaijan	0.038	Float		Global Health Estimates 2015- Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
