series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	16	-170.7187269	-14.30587306	ASM	American Samoa	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	16	-170.7187269	-14.30587306	ASM	American Samoa	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	20	1.576257417	42.54548611	AND	Andorra	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	20	1.576257417	42.54548611	AND	Andorra	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	20	1.576257417	42.54548611	AND	Andorra	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	24	17.57817062	-12.33724746	AGO	Angola	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	10.47	11.902	13.352	15.655	2015	15.655	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	24	17.57817062	-12.33724746	AGO	Angola	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	5.511	6.246	7.049	8.119	2015	8.119	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	24	17.57817062	-12.33724746	AGO	Angola	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	4.959	5.656	6.303	7.536	2015	7.536	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.049	0.051	0.058	0.062	2015	0.062	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.022	0.023	0.025	0.028	2015	0.028	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.028	0.028	0.033	0.034	2015	0.034	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	31	50.01064725	40.39229544	AZE	Azerbaijan	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	11.646	11.815	9.542	11.95	2015	11.95	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	31	50.01064725	40.39229544	AZE	Azerbaijan	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	4.257	4.325	3.218	3.793	2015	3.793	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	31	50.01064725	40.39229544	AZE	Azerbaijan	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	7.389	7.489	6.325	8.157	2015	8.157	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	32	-65.14563274	-35.19446255	ARG	Argentina	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	30.975	29.895	29.234	29.145	2015	29.145	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	32	-65.14563274	-35.19446255	ARG	Argentina	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	9.858	9.077	8.974	9.177	2015	9.177	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	32	-65.14563274	-35.19446255	ARG	Argentina	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	21.116	20.818	20.26	19.968	2015	19.968	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	36	134.3499412	-25.57717202	AUS	Australia	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	7.932	7.267	6.78	6.707	2015	6.707	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	36	134.3499412	-25.57717202	AUS	Australia	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	2.283	2.02	1.948	1.891	2015	1.891	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	36	134.3499412	-25.57717202	AUS	Australia	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	5.649	5.246	4.832	4.816	2015	4.816	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	40	14.14172472	47.58704857	AUT	Austria	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	5.77	4	4.071	3.484	2015	3.484	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	40	14.14172472	47.58704857	AUT	Austria	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.636	1.106	1.096	0.958	2015	0.958	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	40	14.14172472	47.58704857	AUT	Austria	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	4.134	2.894	2.975	2.527	2015	2.527	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	44	-78.05111663	24.69546597	BHS	Bahamas	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.188	0.266	0.31	0.367	2015	0.367	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	44	-78.05111663	24.69546597	BHS	Bahamas	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.08	0.108	0.119	0.126	2015	0.126	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	44	-78.05111663	24.69546597	BHS	Bahamas	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.108	0.158	0.191	0.241	2015	0.241	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	48	50.5490754	26.04407747	BHR	Bahrain	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.25	0.284	0.426	0.478	2015	0.478	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	48	50.5490754	26.04407747	BHR	Bahrain	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.088	0.099	0.125	0.141	2015	0.141	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	48	50.5490754	26.04407747	BHR	Bahrain	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.162	0.185	0.3	0.337	2015	0.337	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	50	89.17660788	22.86961622	BGD	Bangladesh	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	69.265	94.19	108.367	110.05	2015	110.05	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	50	89.17660788	22.86961622	BGD	Bangladesh	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	35.421	43.682	46.874	45.916	2015	45.916	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	50	89.17660788	22.86961622	BGD	Bangladesh	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	33.844	50.508	61.493	64.134	2015	64.134	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	51	44.93839317	40.29499741	ARM	Armenia	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	4.294	3.502	2.571	3.038	2015	3.038	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	51	44.93839317	40.29499741	ARM	Armenia	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.569	1.216	0.811	1.046	2015	1.046	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	51	44.93839317	40.29499741	ARM	Armenia	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	2.725	2.285	1.76	1.992	2015	1.992	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	52	-59.5346489	13.13648273	BRB	Barbados	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.229	0.179	0.221	0.223	2015	0.223	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	52	-59.5346489	13.13648273	BRB	Barbados	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.084	0.069	0.073	0.081	2015	0.081	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	52	-59.5346489	13.13648273	BRB	Barbados	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.145	0.11	0.147	0.142	2015	0.142	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	56	4.660976456	50.64104975	BEL	Belgium	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	6.444	5.131	4.718	4.375	2015	4.375	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	56	4.660976456	50.64104975	BEL	Belgium	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	1.912	1.535	1.449	1.296	2015	1.296	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	56	4.660976456	50.64104975	BEL	Belgium	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	4.532	3.596	3.269	3.079	2015	3.079	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	60	-64.78155012	32.27881922	BMU	Bermuda	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	60	-64.78155012	32.27881922	BMU	Bermuda	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	60	-64.78155012	32.27881922	BMU	Bermuda	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	64	90.45098484	27.39598568	BTN	Bhutan	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.57	0.591	0.615	0.688	2015	0.688	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	64	90.45098484	27.39598568	BTN	Bhutan	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.275	0.274	0.289	0.322	2015	0.322	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	64	90.45098484	27.39598568	BTN	Bhutan	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.296	0.317	0.326	0.366	2015	0.366	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	5.683	6.04	6.103	6.227	2015	6.227	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	2.66	2.734	2.763	2.795	2015	2.795	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	3.023	3.306	3.34	3.432	2015	3.432	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	6.092	5.948	4.667	4.999	2015	4.999	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	2.399	2.158	1.72	1.83	2015	1.83	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	3.693	3.791	2.947	3.169	2015	3.169	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	72	23.81380223	-22.18810073	BWA	Botswana	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.871	0.95	0.928	1.017	2015	1.017	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	72	23.81380223	-22.18810073	BWA	Botswana	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.449	0.464	0.43	0.471	2015	0.471	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	72	23.81380223	-22.18810073	BWA	Botswana	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.421	0.486	0.498	0.546	2015	0.546	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP								
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	76	-53.08432878	-10.77668561	BRA	Brazil	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	155.48	148.809	150.801	148.531	2015	148.531	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	76	-53.08432878	-10.77668561	BRA	Brazil	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	62.005	58.796	58.709	57.26	2015	57.26	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	76	-53.08432878	-10.77668561	BRA	Brazil	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	93.475	90.013	92.092	91.271	2015	91.271	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	CA
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	84	-88.70199554	17.19965901	BLZ	Belize	1	30-70	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	0.143	0.113	0.154	0.192	2015	0.192	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	84	-88.70199554	17.19965901	BLZ	Belize	2	30-70	ANNUAL	ALLAREA	FEMALE	NUMBER	MP	0.064	0.048	0.059	0.075	2015	0.075	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
2017.Q2.G.01	SH_DTH_CARDIO	Number of deaths attributed to cardiovascular disease	84	-88.70199554	17.19965901	BLZ	Belize	3	30-70	ANNUAL	ALLAREA	MALE	NUMBER	MP	0.079	0.065	0.095	0.118	2015	0.118	WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
