geoAreaCode	years	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
28	2014	ANNUAL	BOTHSEX	PERCENT	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda							
28	2016	ANNUAL	BOTHSEX	PERCENT	1	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	40.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
28	2014	ANNUAL	FEMALE	PERCENT	2	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda							
28	2016	ANNUAL	FEMALE	PERCENT	2	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	40.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
31	2014	ANNUAL	BOTHSEX	PERCENT	1	50.01064725	40.39229544	19	AZE	Azerbaijan							
31	2016	ANNUAL	BOTHSEX	PERCENT	1	50.01064725	40.39229544	19	AZE	Azerbaijan	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	14.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
31	2014	ANNUAL	FEMALE	PERCENT	2	50.01064725	40.39229544	19	AZE	Azerbaijan							
31	2016	ANNUAL	FEMALE	PERCENT	2	50.01064725	40.39229544	19	AZE	Azerbaijan	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	14.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
32	2014	ANNUAL	BOTHSEX	PERCENT	1	-65.14563274	-35.19446255	10	ARG	Argentina							
32	2016	ANNUAL	BOTHSEX	PERCENT	1	-65.14563274	-35.19446255	10	ARG	Argentina	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	24.9600000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
32	2014	ANNUAL	FEMALE	PERCENT	2	-65.14563274	-35.19446255	10	ARG	Argentina							
32	2016	ANNUAL	FEMALE	PERCENT	2	-65.14563274	-35.19446255	10	ARG	Argentina	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	13.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
36	2014	ANNUAL	BOTHSEX	PERCENT	1	134.3499412	-25.57717202	17	AUS	Australia							
36	2016	ANNUAL	BOTHSEX	PERCENT	1	134.3499412	-25.57717202	17	AUS	Australia							
36	2014	ANNUAL	FEMALE	PERCENT	2	134.3499412	-25.57717202	17	AUS	Australia							
36	2016	ANNUAL	FEMALE	PERCENT	2	134.3499412	-25.57717202	17	AUS	Australia							
40	2014	ANNUAL	BOTHSEX	PERCENT	1	14.14172472	47.58704857	18	AUT	Austria							
40	2016	ANNUAL	BOTHSEX	PERCENT	1	14.14172472	47.58704857	18	AUT	Austria	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
40	2014	ANNUAL	FEMALE	PERCENT	2	14.14172472	47.58704857	18	AUT	Austria							
40	2016	ANNUAL	FEMALE	PERCENT	2	14.14172472	47.58704857	18	AUT	Austria	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
44	2014	ANNUAL	BOTHSEX	PERCENT	1	-78.05111663	24.69546597	27	BHS	Bahamas							
44	2016	ANNUAL	BOTHSEX	PERCENT	1	-78.05111663	24.69546597	27	BHS	Bahamas							
44	2014	ANNUAL	FEMALE	PERCENT	2	-78.05111663	24.69546597	27	BHS	Bahamas							
44	2016	ANNUAL	FEMALE	PERCENT	2	-78.05111663	24.69546597	27	BHS	Bahamas							
48	2014	ANNUAL	BOTHSEX	PERCENT	1	50.5490754	26.04407747	26	BHR	Bahrain							
48	2016	ANNUAL	BOTHSEX	PERCENT	1	50.5490754	26.04407747	26	BHR	Bahrain							
48	2014	ANNUAL	FEMALE	PERCENT	2	50.5490754	26.04407747	26	BHR	Bahrain							
48	2016	ANNUAL	FEMALE	PERCENT	2	50.5490754	26.04407747	26	BHR	Bahrain							
50	2014	ANNUAL	BOTHSEX	PERCENT	1	89.17660788	22.86961622	24	BGD	Bangladesh							
50	2016	ANNUAL	BOTHSEX	PERCENT	1	89.17660788	22.86961622	24	BGD	Bangladesh	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	20.9283000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
50	2014	ANNUAL	FEMALE	PERCENT	2	89.17660788	22.86961622	24	BGD	Bangladesh							
50	2016	ANNUAL	FEMALE	PERCENT	2	89.17660788	22.86961622	24	BGD	Bangladesh	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	20.9283007479793100	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
51	2014	ANNUAL	BOTHSEX	PERCENT	1	44.93839317	40.29499741	11	ARM	Armenia							
51	2016	ANNUAL	BOTHSEX	PERCENT	1	44.93839317	40.29499741	11	ARM	Armenia	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	61.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
51	2014	ANNUAL	FEMALE	PERCENT	2	44.93839317	40.29499741	11	ARM	Armenia							
51	2016	ANNUAL	FEMALE	PERCENT	2	44.93839317	40.29499741	11	ARM	Armenia	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	61.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
52	2014	ANNUAL	BOTHSEX	PERCENT	1	-59.5346489	13.13648273	35	BRB	Barbados							
52	2016	ANNUAL	BOTHSEX	PERCENT	1	-59.5346489	13.13648273	35	BRB	Barbados							
52	2014	ANNUAL	FEMALE	PERCENT	2	-59.5346489	13.13648273	35	BRB	Barbados							
52	2016	ANNUAL	FEMALE	PERCENT	2	-59.5346489	13.13648273	35	BRB	Barbados							
56	2014	ANNUAL	BOTHSEX	PERCENT	1	4.660976456	50.64104975	21	BEL	Belgium							
56	2016	ANNUAL	BOTHSEX	PERCENT	1	4.660976456	50.64104975	21	BEL	Belgium	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
56	2014	ANNUAL	FEMALE	PERCENT	2	4.660976456	50.64104975	21	BEL	Belgium							
56	2016	ANNUAL	FEMALE	PERCENT	2	4.660976456	50.64104975	21	BEL	Belgium	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
60	2014	ANNUAL	BOTHSEX	PERCENT	1	-64.78155012	32.27881922	32	BMU	Bermuda							
60	2016	ANNUAL	BOTHSEX	PERCENT	1	-64.78155012	32.27881922	32	BMU	Bermuda							
60	2014	ANNUAL	FEMALE	PERCENT	2	-64.78155012	32.27881922	32	BMU	Bermuda							
60	2016	ANNUAL	FEMALE	PERCENT	2	-64.78155012	32.27881922	32	BMU	Bermuda							
64	2014	ANNUAL	BOTHSEX	PERCENT	1	90.45098484	27.39598568	37	BTN	Bhutan							
64	2016	ANNUAL	BOTHSEX	PERCENT	1	90.45098484	27.39598568	37	BTN	Bhutan							
64	2014	ANNUAL	FEMALE	PERCENT	2	90.45098484	27.39598568	37	BTN	Bhutan							
64	2016	ANNUAL	FEMALE	PERCENT	2	90.45098484	27.39598568	37	BTN	Bhutan							
68	2014	ANNUAL	BOTHSEX	PERCENT	1	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)							
68	2016	ANNUAL	BOTHSEX	PERCENT	1	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	51.5000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
68	2014	ANNUAL	FEMALE	PERCENT	2	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)							
68	2016	ANNUAL	FEMALE	PERCENT	2	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)							
70	2014	ANNUAL	BOTHSEX	PERCENT	1	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina							
70	2016	ANNUAL	BOTHSEX	PERCENT	1	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina							
70	2014	ANNUAL	FEMALE	PERCENT	2	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina							
70	2016	ANNUAL	FEMALE	PERCENT	2	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina							
72	2014	ANNUAL	BOTHSEX	PERCENT	1	23.81380223	-22.18810073	39	BWA	Botswana							
72	2016	ANNUAL	BOTHSEX	PERCENT	1	23.81380223	-22.18810073	39	BWA	Botswana							
72	2014	ANNUAL	FEMALE	PERCENT	2	23.81380223	-22.18810073	39	BWA	Botswana							
72	2016	ANNUAL	FEMALE	PERCENT	2	23.81380223	-22.18810073	39	BWA	Botswana							
74	2014	ANNUAL	BOTHSEX	PERCENT	1	3.410732868	-54.43295905	38	BVT	Bouvet Island							
74	2016	ANNUAL	BOTHSEX	PERCENT	1	3.410732868	-54.43295905	38	BVT	Bouvet Island							
74	2014	ANNUAL	FEMALE	PERCENT	2	3.410732868	-54.43295905	38	BVT	Bouvet Island							
74	2016	ANNUAL	FEMALE	PERCENT	2	3.410732868	-54.43295905	38	BVT	Bouvet Island							
76	2014	ANNUAL	BOTHSEX	PERCENT	1	-53.08432878	-10.77668561	34	BRA	Brazil							
76	2016	ANNUAL	BOTHSEX	PERCENT	1	-53.08432878	-10.77668561	34	BRA	Brazil	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	45.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
76	2014	ANNUAL	FEMALE	PERCENT	2	-53.08432878	-10.77668561	34	BRA	Brazil							
76	2016	ANNUAL	FEMALE	PERCENT	2	-53.08432878	-10.77668561	34	BRA	Brazil							
84	2014	ANNUAL	BOTHSEX	PERCENT	1	-88.70199554	17.19965901	31	BLZ	Belize							
84	2016	ANNUAL	BOTHSEX	PERCENT	1	-88.70199554	17.19965901	31	BLZ	Belize							
84	2014	ANNUAL	FEMALE	PERCENT	2	-88.70199554	17.19965901	31	BLZ	Belize							
84	2016	ANNUAL	FEMALE	PERCENT	2	-88.70199554	17.19965901	31	BLZ	Belize							
86	2014	ANNUAL	BOTHSEX	PERCENT	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2016	ANNUAL	BOTHSEX	PERCENT	1	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2014	ANNUAL	FEMALE	PERCENT	2	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
86	2016	ANNUAL	FEMALE	PERCENT	2	72.38715553	-7.299281071	107	IOT	British Indian Ocean Territory							
90	2014	ANNUAL	BOTHSEX	PERCENT	1	160.1584117	-9.622391719	204	SLB	Solomon Islands							
90	2016	ANNUAL	BOTHSEX	PERCENT	1	160.1584117	-9.622391719	204	SLB	Solomon Islands							
90	2014	ANNUAL	FEMALE	PERCENT	2	160.1584117	-9.622391719	204	SLB	Solomon Islands							
90	2016	ANNUAL	FEMALE	PERCENT	2	160.1584117	-9.622391719	204	SLB	Solomon Islands							
92	2014	ANNUAL	BOTHSEX	PERCENT	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2016	ANNUAL	BOTHSEX	PERCENT	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2014	ANNUAL	FEMALE	PERCENT	2	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
92	2016	ANNUAL	FEMALE	PERCENT	2	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
96	2014	ANNUAL	BOTHSEX	PERCENT	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam							
96	2016	ANNUAL	BOTHSEX	PERCENT	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam							
96	2014	ANNUAL	FEMALE	PERCENT	2	114.6288563	4.49736984	36	BRN	Brunei Darussalam							
96	2016	ANNUAL	FEMALE	PERCENT	2	114.6288563	4.49736984	36	BRN	Brunei Darussalam							
100	2014	ANNUAL	BOTHSEX	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria							
100	2016	ANNUAL	BOTHSEX	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
100	2014	ANNUAL	FEMALE	PERCENT	2	25.23763153	42.75731323	25	BGR	Bulgaria							
100	2016	ANNUAL	FEMALE	PERCENT	2	25.23763153	42.75731323	25	BGR	Bulgaria	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
104	2014	ANNUAL	BOTHSEX	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar							
104	2016	ANNUAL	BOTHSEX	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	0.6806510000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
104	2014	ANNUAL	FEMALE	PERCENT	2	96.51752295	21.19332882	149	MMR	Myanmar							
104	2016	ANNUAL	FEMALE	PERCENT	2	96.51752295	21.19332882	149	MMR	Myanmar	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	0.6806507906456047	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
108	2014	ANNUAL	BOTHSEX	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi							
108	2016	ANNUAL	BOTHSEX	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi							
108	2014	ANNUAL	FEMALE	PERCENT	2	29.89080992	-3.366387428	20	BDI	Burundi							
108	2016	ANNUAL	FEMALE	PERCENT	2	29.89080992	-3.366387428	20	BDI	Burundi							
112	2014	ANNUAL	BOTHSEX	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus							
112	2016	ANNUAL	BOTHSEX	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus							
112	2014	ANNUAL	FEMALE	PERCENT	2	28.04940161	53.54193075	30	BLR	Belarus							
112	2016	ANNUAL	FEMALE	PERCENT	2	28.04940161	53.54193075	30	BLR	Belarus							
116	2014	ANNUAL	BOTHSEX	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia							
116	2016	ANNUAL	BOTHSEX	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia							
116	2014	ANNUAL	FEMALE	PERCENT	2	104.922836	12.71163737	121	KHM	Cambodia							
116	2016	ANNUAL	FEMALE	PERCENT	2	104.922836	12.71163737	121	KHM	Cambodia							
120	2014	ANNUAL	BOTHSEX	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon							
120	2016	ANNUAL	BOTHSEX	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	0.6239340000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
120	2014	ANNUAL	FEMALE	PERCENT	2	12.7419827	5.692387031	47	CMR	Cameroon							
120	2016	ANNUAL	FEMALE	PERCENT	2	12.7419827	5.692387031	47	CMR	Cameroon	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	0.6239340937034330	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
124	2014	ANNUAL	BOTHSEX	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada							
124	2016	ANNUAL	BOTHSEX	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
124	2014	ANNUAL	FEMALE	PERCENT	2	-101.6575058	57.72360191	41	CAN	Canada							
124	2016	ANNUAL	FEMALE	PERCENT	2	-101.6575058	57.72360191	41	CAN	Canada	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
132	2014	ANNUAL	BOTHSEX	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde							
132	2016	ANNUAL	BOTHSEX	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	10.7000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
132	2014	ANNUAL	FEMALE	PERCENT	2	-23.63544151	15.07791834	53	CPV	Cabo Verde							
132	2016	ANNUAL	FEMALE	PERCENT	2	-23.63544151	15.07791834	53	CPV	Cabo Verde							
136	2014	ANNUAL	BOTHSEX	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands							
136	2016	ANNUAL	BOTHSEX	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands							
136	2014	ANNUAL	FEMALE	PERCENT	2	-81.16740559	19.32266656	58	CYM	Cayman Islands							
136	2016	ANNUAL	FEMALE	PERCENT	2	-81.16740559	19.32266656	58	CYM	Cayman Islands							
140	2014	ANNUAL	BOTHSEX	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic							
140	2016	ANNUAL	BOTHSEX	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic							
140	2014	ANNUAL	FEMALE	PERCENT	2	20.93559492	7.003720791	40	CAF	Central African Republic							
140	2016	ANNUAL	FEMALE	PERCENT	2	20.93559492	7.003720791	40	CAF	Central African Republic							
144	2014	ANNUAL	BOTHSEX	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka							
144	2016	ANNUAL	BOTHSEX	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
144	2014	ANNUAL	FEMALE	PERCENT	2	80.70489654	7.614693343	132	LKA	Sri Lanka							
144	2016	ANNUAL	FEMALE	PERCENT	2	80.70489654	7.614693343	132	LKA	Sri Lanka	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
148	2014	ANNUAL	BOTHSEX	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad							
148	2016	ANNUAL	BOTHSEX	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad							
148	2014	ANNUAL	FEMALE	PERCENT	2	18.66618401	15.36279341	222	TCD	Chad							
148	2016	ANNUAL	FEMALE	PERCENT	2	18.66618401	15.36279341	222	TCD	Chad							
152	2014	ANNUAL	BOTHSEX	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile							
152	2016	ANNUAL	BOTHSEX	PERCENT	1	-71.23029019	-35.2652885	44	CHL	Chile	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	44.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
152	2014	ANNUAL	FEMALE	PERCENT	2	-71.23029019	-35.2652885	44	CHL	Chile							
152	2016	ANNUAL	FEMALE	PERCENT	2	-71.23029019	-35.2652885	44	CHL	Chile	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	44.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
156	2014	ANNUAL	BOTHSEX	PERCENT	1	104.1403375	32.30955217	45	CHN	China							
156	2016	ANNUAL	BOTHSEX	PERCENT	1	104.1403375	32.30955217	45	CHN	China	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	15.1204000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
156	2014	ANNUAL	FEMALE	PERCENT	2	104.1403375	32.30955217	45	CHN	China							
156	2016	ANNUAL	FEMALE	PERCENT	2	104.1403375	32.30955217	45	CHN	China	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	15.1203761232407480	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
162	2014	ANNUAL	BOTHSEX	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island							
162	2016	ANNUAL	BOTHSEX	PERCENT	1	105.6426067	-10.4882473	57	CXR	Christmas Island							
162	2014	ANNUAL	FEMALE	PERCENT	2	105.6426067	-10.4882473	57	CXR	Christmas Island							
162	2016	ANNUAL	FEMALE	PERCENT	2	105.6426067	-10.4882473	57	CXR	Christmas Island							
166	2014	ANNUAL	BOTHSEX	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
166	2016	ANNUAL	BOTHSEX	PERCENT	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
166	2014	ANNUAL	FEMALE	PERCENT	2	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
166	2016	ANNUAL	FEMALE	PERCENT	2	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
170	2014	ANNUAL	BOTHSEX	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia							
170	2016	ANNUAL	BOTHSEX	PERCENT	1	-73.07446751	3.888209046	51	COL	Colombia	SI_COV_MATNL	Proportion of mothers receiving maternity benefits and benefits for newborns, total (%)	100.0000000000000000	Float		ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
170	2014	ANNUAL	FEMALE	PERCENT	2	-73.07446751	3.888209046	51	COL	Colombia							
