series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	NUMBER	36329	30692	46690	34081	50804	33229	39099.2	2015	33229	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	NUMBER	9620369	9741519	9738244	10313316	10471524	10688191	10190558.8	2015	10688191	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	NUMBER	132541	131544	125478	39	30	7	51419.6	2015	7	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	NUMBER	5.2e+07	25548140	25663107	25822219	25974569	26100630	25821733	2015	26100630	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	NUMBER	4921126	4924261	4722872	4722564	4410048	3846506	4525250.2	2015	3846506	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	NUMBER	517852	518985	524706	521439	522782	525978	522778	2015	525978	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	NUMBER	3223012	3249179	3404680	3523377	3567584	1346327	3018229.4	2015	1346327	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	NUMBER	60983338	61690568	61568637	60606457	57543026	52564709	58794679.4	2015	52564709	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	NUMBER	0	0	0	0	946	765	342.2	2015	765	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	NUMBER	51178	50827	49995	51844	28942	11684	38658.4	2015	11684	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	NUMBER	0	1	15	22	20	11	13.8	2015	11	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	NUMBER	167722	164093	162007	55804	50265	43862	95206.2	2015	43862	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	NUMBER	1	3	5	0	0	2	2	2015	2	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	NUMBER	5	0	0	2	6	3	2.2	2015	3	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	NUMBER	7239210	7706956	6277773	6618720	4358046	7029345	6398168	2015	7029345	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	NUMBER	0	0	0	0	0	0	0	2015	0	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	NUMBER	3121	3080	2723	7949	7879	7546	5835.4	2015	7546	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	NUMBER	1193533	1365512	1303776	1306123	1183935	989731	1229815.4	2015	989731	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	NUMBER	340067	318717	321415	193708	1789316	1943932	913417.6	2015	1943932	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	NUMBER	242858	238045	233387	849969	821068	702992	569092.2	2015	702992	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	NUMBER	461503	462546	463562	464044	465031	466357	464308	2015	466357	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	NUMBER	67362948	68844933	70359521	71907431	73489394	75106161	71941488	2015	75106161	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	NUMBER	3577000	3577000	3577000	3577000	557635	1441264	2545979.8	2015	1441264	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	NUMBER	0	0	3	3	1	0	1.4	2015	0	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	NUMBER	879985	529984	637852	277616	892573	898821	647369.2	2015	898821	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	NUMBER	1	1	3	4	0	2	2	2015	2	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	NUMBER	46	77	63	46	51	48	57	2015	48	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	NUMBER	127766	128196	131879	105768	107378	108810	116406.2	2015	108810	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	NUMBER	1444093	1451759	1462559	1520924	1534599	1560166	1506001.4	2015	1560166	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	NUMBER	147	130	114	135	60	65	100.8	2015	65	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	NUMBER	1200000	1200000	1200000	1200000	1200000	171850	994370	2015	171850	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	NUMBER	117	146	119	132	127	147	134.2	2015	147	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	NUMBER	12030074	12254998	12030074	10626517	18678710	15536903	13825440.4	2015	15536903	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	NUMBER	93236	103058	103058	24068	37103	33294	60116.2	2015	33294	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	NUMBER	41	60	71	87	13	13	48.8	2015	13	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	NUMBER	878	873	896	156	39	11	395	2015	11	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	NUMBER	2718785	3298737	3216909	3205688	3234783	3321447	3255512.8	2015	3321447	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	NUMBER	8203062	8303988	8268055	8735878	8839057	9213212	8672038	2015	9213212	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	NUMBER	690869	690869	690869	544676	719455	747901	678754	2015	747901	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	NUMBER	9603682	10018427	10905822	11166579	11358721	9831829	10656275.6	2015	9831829	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	NUMBER	2601881	2612618	2621397	2646769	2663781	2399777	2588868.4	2015	2399777	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	NUMBER											
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	NUMBER	9	11	6	5	2	2	5.2	2015	2	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	NUMBER	0	0	0	0	0	0	0	2015	0	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	NUMBER	676907852	683421629	675898255	581636464	576971260	497396247	603064771	2015	497396247	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	NUMBER	157192592	152147527	146815201	141350574	127886656	111437132	135927418	2015	111437132	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	NUMBER	23062	19560	21068	16161	16076	18692	18311.4	2015	18692	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	NUMBER	3203400	3243291	3574492	2003182	2040539	2107072	2593715.2	2015	2107072	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	NUMBER	1	0	0	1	0	0	0.2	2015	0	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	NUMBER	226	0	0	0	0	2	0.4	2015	2	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	NUMBER	76	63	81	62	0	0	41.2	2015	0	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	NUMBER	17858797	18024926	17470746	19946532	18127710	18738388	18461660.4	2015	18738388	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	NUMBER	125663	124004	144481	417491	410764	343044	287956.8	2015	343044	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	NUMBER	256	114	7	13	12	10	31.2	2015	10	WHO Global Health Observatory	CA
2017.Q2.G.01	SH_TRP_INTVN	Number of people requiring interventions against neglected tropical diseases, total (number)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	NUMBER	8	36	17	14	0	0	13.4	2015	0	WHO Global Health Observatory	CA
