geoAreaCode	years	Freq	Sex	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	66.02688198	33.83160199	2	AFG	Afghanistan	0.83999997	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
4	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	66.02688198	33.83160199	2	AFG	Afghanistan	0.75999999	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
8	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.51999998	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.34	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.22	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.22	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.89999998	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.5	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.31	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.27000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	1.28	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.64999998	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.40000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
8	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20.06660928	41.13897007	6	ALB	Albania	0.33000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
10	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.15	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.01	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	0.93000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	0.92000002	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.13	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.03	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.0599999	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.0599999	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.1	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.05	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.1900001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
12	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	2.678164227	28.15940032	66	DZA	Algeria	1.2	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
16	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-170.7187269	-14.30587306	12	ASM	American Samoa					
20	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
20	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	1.576257417	42.54548611	7	AND	Andorra					
24	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	4.6500001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	5.23	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	5.46	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	4.9699998	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	6.3499999	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	6.6500001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	6.3699999	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	5.6900001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	8.1000004	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	8.1000004	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	7.29	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
24	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	17.57817062	-12.33724746	3	AGO	Angola	6.4200001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
28	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.83999997	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.83999997	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.80000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2015	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.72000003	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2000	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.77999997	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2005	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.74000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2010	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.69	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2015	ANNUAL	BOTHSEX	PER_100000_POP	2	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.61000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2000	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.70999998	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2005	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.63999999	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2010	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.56	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
28	2015	ANNUAL	MALE	PER_100000_POP	3	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	0.49000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
31	2000	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	50.01064725	40.39229544	19	AZE	Azerbaijan	0.69	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
31	2005	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	50.01064725	40.39229544	19	AZE	Azerbaijan	0.52999997	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
31	2010	ANNUAL	FEMALE	PER_100000_POP	1	2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	50.01064725	40.39229544	19	AZE	Azerbaijan	0.49000001	Float		Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
