series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	PERCENT	68.040517	2014	68.040517	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	PERCENT	79.25185	2014	79.25185	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	PERCENT	39.759344	2014	39.759344	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	PERCENT	62.517831	2014	62.517831	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	PERCENT	93.141083	2014	93.141083	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	PERCENT	87.204053	2014	87.204053	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	PERCENT	8.896834	2014	8.896834	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	PERCENT	79.137224	2014	79.137224	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	PERCENT	9.084678	2014	9.084678	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	PERCENT	13.412881	2014	13.412881	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	PERCENT	17.598093	2014	17.598093	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	PERCENT	70.856741	2014	70.856741	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	PERCENT	19.309419	2014	19.309419	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	PERCENT	57.208991	2014	57.208991	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	PERCENT	91.188554	2014	91.188554	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	PERCENT	6.968826	2014	6.968826	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	PERCENT	17.64704	2014	17.64704	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PERCENT	5.927891	2014	5.927891	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PERCENT	80.05174	2014	80.05174	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PERCENT	94.374749	2014	94.374749	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	PERCENT	87.206273	2014	87.206273	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	PERCENT	6.561947	2014	6.561947	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	PERCENT	91.88192	2014	91.88192	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	PERCENT	91.943935	2014	91.943935	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	PERCENT	82.634893	2014	82.634893	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	PERCENT	21.527034	2014	21.527034	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	PERCENT	13.754445	2014	13.754445	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	PERCENT	91.68746	2014	91.68746	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	PERCENT	36.524045	2014	36.524045	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	PERCENT	10.15619	2014	10.15619	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	PERCENT	73.151833	2014	73.151833	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	PERCENT	54.978064	2014	54.978064	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	PERCENT	20.75122	2014	20.75122	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	PERCENT	36.132085	2014	36.132085	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	PERCENT	5.648458	2014	5.648458	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PERCENT	61.107373	2014	61.107373	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PERCENT	8.635741	2014	8.635741	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PERCENT	48.078245	2014	48.078245	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PERCENT	34.160423	2014	34.160423	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PERCENT	56.638321	2014	56.638321	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PERCENT	18.450898	2014	18.450898	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PERCENT	93.255759	2014	93.255759	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT	91.847031	2014	91.847031	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT	6.191844	2014	6.191844	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT	6.625134	2014	6.625134	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT	76.417965	2014	76.417965	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PERCENT	31.787199	2014	31.787199	Sources and methods as reported here: http://www.who.int/indoorair/publications/burning-opportunities/en/	E
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PERCENT					
2017.Q2.G.01	EG_EGY_CLEAN	Proportion of population with primary reliance on clean fuels and technology	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PERCENT					
