series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	16	-170.7187269	-14.30587306	ASM	American Samoa	3	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20	1.576257417	42.54548611	AND	Andorra	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20	1.576257417	42.54548611	AND	Andorra	2	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	20	1.576257417	42.54548611	AND	Andorra	3	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	FEMALE	PER_100000_POP	4.6500001	5.23	5.46	4.9699998	2015	4.9699998	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	24	17.57817062	-12.33724746	AGO	Angola	2	ANNUAL	BOTHSEX	PER_100000_POP	6.3499999	6.6500001	6.3699999	5.6900001	2015	5.6900001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	24	17.57817062	-12.33724746	AGO	Angola	3	ANNUAL	MALE	PER_100000_POP	8.1000004	8.1000004	7.29	6.4200001	2015	6.4200001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	FEMALE	PER_100000_POP	0.83999997	0.83999997	0.80000001	0.72000003	2015	0.72000003	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	ANNUAL	BOTHSEX	PER_100000_POP	0.77999997	0.74000001	0.69	0.61000001	2015	0.61000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	ANNUAL	MALE	PER_100000_POP	0.70999998	0.63999999	0.56	0.49000001	2015	0.49000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	FEMALE	PER_100000_POP	0.69	0.52999997	0.49000001	0.47999999	2015	0.47999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	31	50.01064725	40.39229544	AZE	Azerbaijan	2	ANNUAL	BOTHSEX	PER_100000_POP	1.25	0.85000002	0.72000003	0.70999998	2015	0.70999998	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	31	50.01064725	40.39229544	AZE	Azerbaijan	3	ANNUAL	MALE	PER_100000_POP	1.84	1.17	0.97000003	0.94	2015	0.94	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	FEMALE	PER_100000_POP	0.82999998	0.87	0.83999997	0.77999997	2015	0.77999997	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	32	-65.14563274	-35.19446255	ARG	Argentina	2	ANNUAL	BOTHSEX	PER_100000_POP	0.99000001	0.99000001	0.89999998	0.83999997	2015	0.83999997	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	32	-65.14563274	-35.19446255	ARG	Argentina	3	ANNUAL	MALE	PER_100000_POP	1.15	1.13	0.95999998	0.91000003	2015	0.91000003	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	FEMALE	PER_100000_POP	0.55000001	0.55000001	0.60000002	0.52999997	2015	0.52999997	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	36	134.3499412	-25.57717202	AUS	Australia	2	ANNUAL	BOTHSEX	PER_100000_POP	0.52999997	0.50999999	0.54000002	0.46000001	2015	0.46000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	36	134.3499412	-25.57717202	AUS	Australia	3	ANNUAL	MALE	PER_100000_POP	0.5	0.47	0.47999999	0.38999999	2015	0.38999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	FEMALE	PER_100000_POP	0.22	0.30000001	0.38	0.36000001	2015	0.36000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	40	14.14172472	47.58704857	AUT	Austria	2	ANNUAL	BOTHSEX	PER_100000_POP	0.30000001	0.34	0.41	0.37	2015	0.37	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	40	14.14172472	47.58704857	AUT	Austria	3	ANNUAL	MALE	PER_100000_POP	0.38	0.37	0.44	0.38	2015	0.38	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	FEMALE	PER_100000_POP	0.47999999	0.5	0.49000001	0.41	2015	0.41	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	44	-78.05111663	24.69546597	BHS	Bahamas	2	ANNUAL	BOTHSEX	PER_100000_POP	0.38999999	0.38999999	0.36000001	0.34999999	2015	0.34999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	44	-78.05111663	24.69546597	BHS	Bahamas	3	ANNUAL	MALE	PER_100000_POP	0.28999999	0.27000001	0.23	0.28999999	2015	0.28999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	FEMALE	PER_100000_POP	0.2	0.15000001	0.14	0.14	2015	0.14	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	48	50.5490754	26.04407747	BHR	Bahrain	2	ANNUAL	BOTHSEX	PER_100000_POP	0.34999999	0.30000001	0.28999999	0.28	2015	0.28	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	48	50.5490754	26.04407747	BHR	Bahrain	3	ANNUAL	MALE	PER_100000_POP	0.46000001	0.38999999	0.37	0.36000001	2015	0.36000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	FEMALE	PER_100000_POP	0.31	0.23999999	0.28999999	0.20999999	2015	0.20999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	50	89.17660788	22.86961622	BGD	Bangladesh	2	ANNUAL	BOTHSEX	PER_100000_POP	0.34	0.36000001	0.41999999	0.31	2015	0.31	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	50	89.17660788	22.86961622	BGD	Bangladesh	3	ANNUAL	MALE	PER_100000_POP	0.37	0.47	0.55000001	0.41999999	2015	0.41999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	FEMALE	PER_100000_POP	0.87	0.55000001	0.41999999	0.41	2015	0.41	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	51	44.93839317	40.29499741	ARM	Armenia	2	ANNUAL	BOTHSEX	PER_100000_POP	1.55	0.98000002	0.69999999	0.67000002	2015	0.67000002	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	51	44.93839317	40.29499741	ARM	Armenia	3	ANNUAL	MALE	PER_100000_POP	2.3099999	1.42	0.95999998	0.97000003	2015	0.97000003	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	FEMALE	PER_100000_POP	0.63999999	0.63999999	0.60000002	0.60000002	2015	0.60000002	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	52	-59.5346489	13.13648273	BRB	Barbados	2	ANNUAL	BOTHSEX	PER_100000_POP	0.57999998	0.56999999	0.49000001	0.46000001	2015	0.46000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	52	-59.5346489	13.13648273	BRB	Barbados	3	ANNUAL	MALE	PER_100000_POP	0.50999999	0.5	0.36000001	0.31999999	2015	0.31999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	FEMALE	PER_100000_POP	0.76999998	0.69999999	0.70999998	0.64999998	2015	0.64999998	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	56	4.660976456	50.64104975	BEL	Belgium	2	ANNUAL	BOTHSEX	PER_100000_POP	0.69	0.56999999	0.56999999	0.51999998	2015	0.51999998	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	56	4.660976456	50.64104975	BEL	Belgium	3	ANNUAL	MALE	PER_100000_POP	0.61000001	0.44	0.43000001	0.37	2015	0.37	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	60	-64.78155012	32.27881922	BMU	Bermuda	2	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	60	-64.78155012	32.27881922	BMU	Bermuda	3	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	FEMALE	PER_100000_POP	1.9	1.51	1.17	0.97000003	2015	0.97000003	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	64	90.45098484	27.39598568	BTN	Bhutan	2	ANNUAL	BOTHSEX	PER_100000_POP	1.98	1.55	1.16	0.92000002	2015	0.92000002	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	64	90.45098484	27.39598568	BTN	Bhutan	3	ANNUAL	MALE	PER_100000_POP	2.05	1.59	1.16	0.88	2015	0.88	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	FEMALE	PER_100000_POP	6.77	6.3099999	5.1700001	4.0999999	2015	4.0999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	ANNUAL	BOTHSEX	PER_100000_POP	7.0999999	6.75	5.6199999	4.4699998	2015	4.4699998	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	ANNUAL	MALE	PER_100000_POP	7.4299998	7.1799998	6.0700002	4.8499999	2015	4.8499999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	FEMALE	PER_100000_POP	3.6500001	1.67	1.12	1.0700001	2015	1.0700001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	ANNUAL	BOTHSEX	PER_100000_POP	7.7399998	3.28	2.02	1.9	2015	1.9	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	ANNUAL	MALE	PER_100000_POP	11.85	4.8899999	2.9300001	2.74	2015	2.74	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	E
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	FEMALE	PER_100000_POP	1.67	1.6799999	1.38	1.4299999	2015	1.4299999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	72	23.81380223	-22.18810073	BWA	Botswana	2	ANNUAL	BOTHSEX	PER_100000_POP	1.8	1.74	1.47	1.52	2015	1.52	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	72	23.81380223	-22.18810073	BWA	Botswana	3	ANNUAL	MALE	PER_100000_POP	1.9299999	1.79	1.5599999	1.62	2015	1.62	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	FEMALE	PER_100000_POP	0.27000001	0.20999999	0.18000001	0.18000001	2015	0.18000001	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	76	-53.08432878	-10.77668561	BRA	Brazil	2	ANNUAL	BOTHSEX	PER_100000_POP	0.33000001	0.25	0.22	0.22	2015	0.22	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	76	-53.08432878	-10.77668561	BRA	Brazil	3	ANNUAL	MALE	PER_100000_POP	0.38999999	0.30000001	0.25999999	0.25999999	2015	0.25999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	CA
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	FEMALE	PER_100000_POP	1.0599999	0.69	0.72000003	0.69999999	2015	0.69999999	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	84	-88.70199554	17.19965901	BLZ	Belize	2	ANNUAL	BOTHSEX	PER_100000_POP	1.23	0.80000001	0.76999998	0.75	2015	0.75	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	84	-88.70199554	17.19965901	BLZ	Belize	3	ANNUAL	MALE	PER_100000_POP	1.41	0.89999998	0.82999998	0.81	2015	0.81	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	ANNUAL	BOTHSEX	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	ANNUAL	MALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	FEMALE	PER_100000_POP	1.16	0.92000002	0.92000002	0.81	2015	0.81	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	ANNUAL	BOTHSEX	PER_100000_POP	1.77	1.45	1.4400001	1.29	2015	1.29	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	ANNUAL	MALE	PER_100000_POP	2.3399999	1.95	1.9400001	1.76	2015	1.76	Global Health Estimates 2015: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2015. Geneva, World Health Organization, 2016.	M
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	FEMALE	PER_100000_POP								
2017.Q2.G.01	SH_STA_POISN	Mortality rate attributed to unintentional poisonings	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	ANNUAL	BOTHSEX	PER_100000_POP								
