series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	PERCENT	0.25473	0.217287	0.279057	0.237891	0.267804	0.337461	0.293758	0.289394	0.325411	0.303097	0.336482	0.319693	0.315871	0.274978	0.240991	0.279581	0.26311	0.2749062	2016	0.26311		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PERCENT	0.032646	0.048032	0.065354	0.11137	0.106563	0.113995	0.12014	0.109697	0.124195	0.119524	0.126618	0.124648	0.120508	0.113766	0.112151	0.117671	0.143326	0.1214844	2016	0.143326		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	PERCENT	1.060822	1.030144	0.964135	0.837965	0.847131	0.811667	0.798193	0.807584	0.817368	0.880393	0.909219	0.852118	0.829997	0.851835	0.856006	0.847369	0.752781	0.8275976	2016	0.752781		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	PERCENT	0.310828	0.323616	0.35188	0.348179	0.366782	0.461214	0.395866	0.39407	0.438498	0.542274	0.550423	0.531124	0.533915	0.535342	0.594067	0.550493	0.442385	0.5312404	2016	0.442385		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	PERCENT	0.304828	0.309425	0.374897	0.403148	0.411528	0.47359	0.467687	0.379578	0.385227	0.470601	0.495449	0.45952	0.452689	0.405845	0.368113	0.367651	0.379896	0.3948388	2016	0.379896		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	PERCENT	0.270087	0.271007	0.267909	0.284017	0.276065	0.360351	0.356039	0.366854	0.382826	0.354919	0.386701	0.386793	0.37176	0.380866	0.418735	0.523176	0.697731	0.4784536	2016	0.697731		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	PERCENT	0.201937	0.171973	0.207061	0.209471	0.157039	0.17156	0.17298	0.162389	0.210779	0.18883	0.171241	0.146702	0.130826	0.099	0.105484	0.12192	0.1355	0.118546	2016	0.1355		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PERCENT				0.026837	0.073743	0.107407	0.130088	0.077052	0.075142	0.095228	0.092322	0.107733	0.099193	0.10303	0.108932	0.133974	0.129593	0.1149444	2016	0.129593		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PERCENT	0.104048	0.132111	0.151843	0.166777	0.177217	0.17538	0.269079	0.265243	0.3557	0.325377	0.258531	0.199204	0.202785	0.228311	0.220775	0.239522	0.249311	0.2281408	2016	0.249311		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PERCENT	0.29495	0.330701	0.402324	0.394627	0.388921	0.419599	0.540882	0.551533	0.590472	0.544681	0.522686	0.512102	0.469808	0.46194	0.375105	0.317612	0.332209	0.3913348	2016	0.332209		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PERCENT	0.12811	0.150159	0.198566	0.167326	0.147459	0.28997	0.19715	0.189903	0.217673	0.158435	0.148049	0.198201	0.136987	0.16661	0.187219	0.220958	0.262177	0.1947902	2016	0.262177		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PERCENT	0.280972	0.231959	0.228355	0.202931	0.187485	0.280759	0.248231	0.170144	0.190409	0.182736	0.196432	0.182079	0.173148	0.224857	0.19813	0.202112	0.203303	0.20031	2016	0.203303		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT	0.041615	0.055008	0.050918	0.060376	0.06203	0.095219	0.051305	0.071667	0.085836	0.097468	0.115692	0.118523	0.140685	0.13352	0.130666	0.13841	0.139124	0.136481	2016	0.139124		
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT																						
2017.Q2.G.01	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT																						
