series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	KG	10.99	13.07	12.85	13.87	13.46	14.04	13.63	12.55	11.04	8.66	7.52	10.68	2010	7.52	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	KG	4.03	3.66	3.53	3.69	3.69	3.5	3.66	3.56	3.7	3.64	3.28	3.568	2010	3.28	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	KG	6.22	5.85	5.38	5.44	4.9	4.74	4.7	4.52	4.26	5.05	10.77	5.86	2010	10.77	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	KG	3.07	3.25	3.16	3.1	3.18	3.23	3.23	3.11	3.18	3.34	3.4	3.252	2010	3.4	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	KG	0.78	0.75	0.72	0.71	0.71	0.7	0.66	0.62	0.62	0.54	0.62	0.612	2010	0.62	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	KG	1.16	1.26	1.17	1.22	1.19	0.96	0.95	1.05	1.2	1.29	1.22	1.142	2010	1.22	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	KG	7.8	7.8	7.99	8.36	8.5	8.35	8.28	8.33	8.22	8.16	8.01	8.2	2010	8.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	KG	1.8	2.79	2.53	2.55	2.34	2.54	2.54	2.46	2.46	2.19	2.24	2.378	2010	2.24	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	KG	7.14	7.09	6.63	6.25	4.8	4.86	4.91	4.97	5.05	4.99	4.52	4.888	2010	4.52	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	KG	6.46	6.37	6.11	6.25	6.17	5.77	5.55	5.49	5.2	5.22	4.99	5.29	2010	4.99	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	KG	6.37	6.28	6.21	6.41	6.57	6.4	6.35	6.07	5.79	6.12	6.06	6.078	2010	6.06	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	KG	1.86	1.58	1.48	1.63	1.57	1.66	1.51	1.48	1.52	1.48	1.37	1.472	2010	1.37	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	KG	2.85	2.69	2.73	2.67	2.89	3.12	3.06	2.79	2.75	2.77	2.88	2.85	2010	2.88	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	KG	1.64	1.56	1.55	1.46	1.46	1.48	1.53	1.56	1.57	1.65	1.57	1.576	2010	1.57	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	KG	8.8	9.01	8.84	8.47	8.27	8.03	7.88	7.4	7.08	7.37	6.96	7.338	2010	6.96	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	KG	1.84	1.8	1.71	1.6	1.71	1.76	1.76	1.81	1.78	1.43	1.26	1.608	2010	1.26	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	KG	0.84	1.05	1.15	1.15	1.26	1.19	1.23	1.19	1.36	1.13	0.9	1.162	2010	0.9	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	KG	3.23	3.06	3.07	2.59	2.5	1.95	1.73	1.77	1.7	1.63	1.56	1.678	2010	1.56	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	KG	1.08	1.07	1.16	1.07	1.08	1.06	1.01	1.06	1.09	0.94	1.01	1.022	2010	1.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	KG	1.76	1.76	1.7	1.66	1.65	1.55	1.49	1.43	1.39	1.32	1.23	1.372	2010	1.23	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	KG	6.4	5.4	4.9	5	4.61	5.64	7.5	7.49	7.2	7.81	7.42	7.484	2010	7.42	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	KG	0.54	0.55	0.52	0.51	0.52	0.56	0.55	0.54	0.55	0.48	0.44	0.512	2010	0.44	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	KG	1.17	1.3	1.24	1.65	0.78	1.02	0.62	0.68	0.58	0.9	0.98	0.752	2010	0.98	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	KG	2	2.15	2.01	1.89	1.8	1.61	1.55	1.39	1.25	0.93	0.92	1.208	2010	0.92	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	KG	2.23	2.29	2.24	2.54	2.25	2.17	2.18	2.3	2.42	2.45	2.37	2.344	2010	2.37	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	KG	1.75	1.8	1.79	1.78	1.69	1.58	1.63	1.57	1.55	1.64	1.63	1.604	2010	1.63	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	KG	3.97	3.78	3.89	3.99	3.98	3.82	3.59	3.1	2.97	2.82	2.6	3.016	2010	2.6	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	KG	15.32	14.99	15.66	16.85	15.28	14.82	13.91	12.92	12.28	12.11	11.35	12.514	2010	11.35	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	KG	4.89	5.51	3.9	4.79	3.58	4.21	3.77	4.01	3.25	2.67	2.6	3.26	2010	2.6	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	KG	2.03	1.95	2.06	2.74	2.68	2.55	2.46	2.61	2.42	2.68	2.48	2.53	2010	2.48	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	KG	2.63	2.42	2.16	2.31	2.33	2.24	2.4	1.98	2.14	1.84	1.96	2.064	2010	1.96	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	KG	0.98	0.97	0.96	1	0.98	0.95	0.96	0.93	0.88	0.75	0.75	0.854	2010	0.75	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	KG	0.47	0.45	0.44	0.42	0.45	0.43	0.43	0.43	0.42	0.38	0.37	0.406	2010	0.37	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	KG	2.79	2.8	3.05	2.93	2.67	2.97	2.78	2.71	2.97	2.94	2.39	2.758	2010	2.39	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	KG	0.56	0.62	0.61	0.74	0.38	0.37	0.57	0.42	0.49	0.54	0.42	0.488	2010	0.42	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	KG	2.58	2.69	2.65	2.61	2.63	2.5	2	2.08	2.2	2.58	2.61	2.294	2010	2.61	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	KG	4.91	4.63	6.88	7.35	6.69	6.66	6.57	5.49	6.01	6.09	6.17	6.066	2010	6.17	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	KG	0.56	0.52	0.51	0.5	0.51	0.49	0.48	0.47	0.46	0.47	0.45	0.466	2010	0.45	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	KG	7.28	6.94	7	7.24	6.53	6.76	6.92	6.43	6.05	5.91	6.09	6.28	2010	6.09	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	KG	3.12	3.26	3.29	3.12	3.74	4.09	3.97	4.15	4.09	4.38	4.35	4.188	2010	4.35	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	KG	0.84	0.84	0.83	0.84	0.8	0.78	0.74	0.86	0.84	0.77	0.66	0.774	2010	0.66	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	KG	1.22	1.22	1.22	1.16	1.18	1.12	1.15	1.17	1.19	1.29	0.86	1.132	2010	0.86	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	KG	2.51	2.67	2.59	2.64	2.65	2.8	2.64	2.61	2.48	2.47	2.49	2.538	2010	2.49	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	KG	16.51	15.84	15.64	18.61	17.5	17.42	16.08	17.11	16.92	14.6	15.24	15.99	2010	15.24	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	KG	13.19	17.26	13.93	12.95	12.8	9.32	9.03	9.12	8.67	9.12	10.38	9.264	2010	10.38	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	KG	3.3	3.29	3.28	3.28	3.53	3.56	3.53	3.55	3.47	3.47	3.79	3.562	2010	3.79	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	KG	3.89	4.08	3.89	4.19	4.1	3.95	4.17	3.94	3.65	3.94	3.79	3.898	2010	3.79	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	KG																
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	KG	1.35	1.47	1.35	1.34	1.5	1.62	1.32	1.04	1.15	1.03	0.96	1.1	2010	0.96	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	KG	0.44	0.39	0.38	0.38	0.39	0.42	0.46	0.38	0.36	0.31	0.31	0.364	2010	0.31	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	356	79.3608464	22.34642074	IND	India	1	ANNUAL	KG	5.24	5.16	5.05	4.9	4.65	4.48	4.43	4.4	4.46	4.29	4.01	4.318	2010	4.01	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	KG	4.65	4.46	5.28	5.26	5.34	5.25	4.92	5.18	4.82	4.37	4.28	4.714	2010	4.28	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	KG	2.96	3.11	3.06	2.97	3.02	3.01	3.06	3.17	3.05	3.31	2.9	3.098	2010	2.9	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	KG	3.04	3.08	3.62	3.39	2.37	2.45	2.23	2.48	2.59	2.67	2.73	2.54	2010	2.73	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	KG	1.01	1	0.93	0.87	0.88	0.91	0.99	0.94	0.79	0.67	0.6	0.798	2010	0.6	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	KG	0.81	0.75	0.74	0.71	0.5	0.62	0.59	0.58	0.52	0.56	0.56	0.562	2010	0.56	Environment Live	C
2017.Q2.G.01	EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	KG	0.53	0.51	0.48	0.44	0.46	0.47	0.47	0.44	0.43	0.41	0.36	0.422	2010	0.36	Environment Live	C
